p,r,n,poly,factorization
7603,1,2,x^2 + x + 3,2^3 * 3 * 7 * 181 * 1901
7603,1,3,x^3 + x^2 + 19,2 * 3^2 * 7 * 181 * 19271071
7603,1,4,x^4 + x^3 + 30,2^4 * 3 * 5 * 7 * 17 * 181 * 337 * 1009 * 1901
7603,1,5,x^5 + x^4 + 36,2 * 3 * 7 * 31 * 41 * 181 * 33961 * 77423191
7603,1,6,x^6 + x^5 + 32,2^3 * 3^2 * 7 * 139 * 163 * 181 * 1901 * 2551 * 19271071
7603,1,7,x^7 + x^6 + 19,2 * 3 * 7^2 * 43 * 181 * 458669051 * 1399268752043
7603,1,8,x^8 + x^7 + 70,2^5 * 3 * 5 * 7 * 17 * 181 * 337 * 1009 * 1901 * 5297209 * 315400849
7603,1,9,x^9 + x^8 + 24,2 * 3^3 * 7 * 181 * 5347 * 19271071 * 12041442165115187677
7603,1,10,x^10 + x^9 + 52,2^3 * 3 * 7 * 11 * 31 * 41 * 181 * 1901 * 33961 * 77423191 * 303731726692151
7603,1,11,x^11 + x^10 + 11,2 * 3 * 7 * 23 * 181 * 642973 * 1749617 * 38225221 * 101217689 * 6448178419
7603,1,12,x^12 + x^11 + 167,2^4 * 3^2 * 5 * 7 * 13 * 17 * 139 * 163 * 181 * 337 * 1009 * 1901 * 2551 * 20173 * 19271071 * 12741662977
7603,1,13,x^13 + x^12 + 16,2 * 3 * 7 * 53 * 157 * 181 * 133310867 * 33638446907495222774829585498883123
7603,1,14,x^14 + x^13 + 75,2^3 * 3 * 7^2 * 29 * 43 * 181 * 1901 * 168127 * 458669051 * 1399268752043 * 39611142023522609
7603,1,15,x^15 + x^14 + 185,2 * 3^2 * 7 * 31 * 41 * 181 * 33961 * 75781 * 19271071 * 77423191 * 147320256651858868768045981
7603,1,16,x^16 + x^15 + 73,2^6 * 3 * 5 * 7 * 17 * 181 * 337 * 1009 * 1901 * 9697 * 5297209 * 315400849 * 575721611852123830343226673
7603,1,17,x^17 + x^16 + 29,2 * 3 * 7 * 181 * 307 * 303859 * 50217291914088521 * 26616638405900911194805677677483850097
7603,1,18,x^18 + x^17 + 7,2^3 * 3^3 * 7 * 19 * 109 * 139 * 163 * 181 * 1901 * 2551 * 5347 * 19271071 * 52284601 * 1783840606993 * 12041442165115187677
7603,1,19,x^19 + x^18 + 14,2 * 3 * 7 * 181 * 191 * 30922758976841 * 277823360073771757051 * 4392447626145098014358107959325393
7603,1,20,x^20 + x^19 + 85,2^4 * 3 * 5^2 * 7 * 11 * 17 * 31 * 41 * 181 * 337 * 1009 * 1901 * 33961 * 77423191 * 303731726692151 * 2233108949420663827398336533981
7603,2,2,x^4 + x^3 + 30,2^4 * 3 * 5 * 7 * 17 * 181 * 337 * 1009 * 1901
7603,2,3,x^6 + x^5 + 32,2^3 * 3^2 * 7 * 139 * 163 * 181 * 1901 * 2551 * 19271071
7603,2,4,x^8 + x^7 + 70,2^5 * 3 * 5 * 7 * 17 * 181 * 337 * 1009 * 1901 * 5297209 * 315400849
