p,n,poly,factorization
8039,2,x^2 + x + 13,2^4 * 3 * 5 * 67 * 4019
8039,3,x^3 + x^2 + 8,2 * 37 * 313 * 4019 * 5581
8039,4,x^4 + x^3 + 65,2^5 * 3 * 5 * 13 * 67 * 317 * 4019 * 7841
8039,5,x^5 + x^4 + 8,2 * 11 * 491 * 4019 * 773371144921
8039,6,x^6 + x^5 + 86,2^4 * 3^2 * 5 * 7 * 37 * 61 * 67 * 73 * 313 * 691 * 4019 * 5581
8039,7,x^7 + x^6 + 4,2 * 43 * 113 * 4019 * 229321 * 242256519144179
8039,8,x^8 + x^7 + 52,2^6 * 3 * 5 * 13 * 17 * 41 * 67 * 317 * 4019 * 7841 * 2996024364793
8039,9,x^9 + x^8 + 8,2 * 37 * 313 * 4019 * 4789 * 5581 * 527941 * 536509 * 198977941
8039,10,x^10 + x^9 + 127,2^4 * 3 * 5^2 * 11 * 67 * 491 * 4019 * 440471 * 1896124151 * 773371144921
8039,11,x^11 + x^10 + 2,2 * 23 * 397 * 4019 * 4423 * 27915089929156522822129033182077
8039,12,x^12 + x^11 + 62,2^5 * 3^2 * 5 * 7 * 13 * 37 * 61 * 67 * 73 * 313 * 317 * 691 * 4019 * 5581 * 7841 * 4176457899895921
8039,13,x^13 + x^12 + 50,2 * 53 * 4019 * 4993 * 9026374943 * 14391685652501 * 2119414499325621863
8039,14,x^14 + x^13 + 47,2^4 * 3 * 5 * 29 * 43 * 67 * 113 * 4019 * 229321 * 1757200607 * 5295888213589 * 242256519144179
8039,15,x^15 + x^14 + 9,2 * 11 * 31 * 37 * 211 * 313 * 491 * 4019 * 5581 * 34501 * 144481 * 5876971 * 91016909251 * 773371144921
8039,16,x^16 + x^15 + 47,2^7 * 3 * 5 * 13 * 17 * 41 * 67 * 97 * 317 * 1217 * 4019 * 7841 * 1307263681 * 2996024364793 * 56514608779698689
8039,17,x^17 + x^16 + 4,2 * 4019 * 353329 * 1762127827 * 56649122339 * 8627333884444700380825975994727841913
8039,18,x^18 + x^17 + 279,2^4 * 3^3 * 5 * 7 * 19 * 37 * 61 * 67 * 73 * 109 * 313 * 691 * 4019 * 4789 * 5581 * 35677 * 527941 * 536509 * 198977941 * 1217650047340843
8039,19,x^19 + x^18 + 6,2 * 4019 * 19664845684418186308457643605430330490040883155085976109261569152441241
8039,20,x^20 + x^19 + 217,2^5 * 3 * 5^2 * 11 * 13 * 67 * 101 * 317 * 491 * 4019 * 7841 * 440471 * 1896124151 * 773371144921 * 172700998608998122924202062541
