p,e,n,poly,factorization
3889,1,2,x^2 + x + 11,2^5 * 3^5 * 5 * 389
3889,1,3,x^3 + x^2 + 44,2^4 * 3^6 * 7^2 * 102913
3889,1,4,x^4 + x^3 + 38,2^6 * 3^5 * 5 * 17 * 389 * 444833
3889,1,5,x^5 + x^4 + 22,2^4 * 3^5 * 228803919323621
3889,1,6,x^6 + x^5 + 19,2^5 * 3^6 * 5 * 7^2 * 389 * 102913 * 15120433
3889,1,7,x^7 + x^6 + 73,2^4 * 3^5 * 6217 * 52963 * 10509593091061
3889,1,8,x^8 + x^7 + 22,2^7 * 3^5 * 5 * 17 * 389 * 139121 * 444833 * 822108401
3889,1,9,x^9 + x^8 + 38,2^4 * 3^7 * 7^2 * 163 * 2089 * 102913 * 1847071 * 1833566941
3889,1,10,x^10 + x^9 + 76,2^5 * 3^5 * 5^2 * 11 * 389 * 157211 * 26448101 * 228803919323621
3889,1,11,x^11 + x^10 + 66,2^4 * 3^5 * 23 * 1409 * 57047 * 98561 * 227876947 * 19063998059657
3889,1,12,x^12 + x^11 + 159,2^6 * 3^6 * 5 * 7^2 * 13 * 17 * 389 * 10753 * 102913 * 444833 * 15120433 * 1636359589
3889,1,13,x^13 + x^12 + 11,2^4 * 3^5 * 79 * 101218706984201 * 1497197620604483392253511659
3889,1,14,x^14 + x^13 + 57,2^5 * 3^5 * 5 * 389 * 6217 * 52963 * 1208159 * 47142397 * 60726779 * 10509593091061
3889,1,15,x^15 + x^14 + 38,2^4 * 3^6 * 7^2 * 31 * 1831 * 102913 * 304021 * 4469461 * 678239509201 * 228803919323621
3889,1,16,x^16 + x^15 + 43,2^8 * 3^5 * 5 * 17 * 389 * 139121 * 444833 * 822108401 * 3910557494113 * 6690134886869857
3889,1,17,x^17 + x^16 + 11,2^4 * 3^5 * 381413 * 7179980849480362782196212128654658851491982112063037
3889,1,18,x^18 + x^17 + 134,2^5 * 3^7 * 5 * 7^2 * 19 * 37 * 163 * 389 * 2089 * 102913 * 1847071 * 9521803 * 15120433 * 1833566941 * 516836458477
3889,1,19,x^19 + x^18 + 176,2^4 * 3^5 * 191 * 229 * 7024204697 * 134812032005750195603255865407930207918913521078977
3889,1,20,x^20 + x^19 + 129,2^6 * 3^5 * 5^2 * 11 * 17 * 389 * 157211 * 444833 * 17178781 * 26448101 * 228803919323621 * 3045868666544943948661
3889,1,21,x^21 + x^20 + 19,2^4 * 3^6 * 7^3 * 2311 * 6217 * 52963 * 102913 * 936769 * 13795672927 * 10509593091061 * 57236127910702288201711
3889,1,22,x^22 + x^21 + 22,2^5 * 3^5 * 5 * 23 * 67 * 389 * 1409 * 3191 * 57047 * 98561 * 13688687 * 227876947 * 19063998059657 * 270336304817754288758899
3889,2,2,x^4 + x^3 + 38,2^6 * 3^5 * 5 * 17 * 389 * 444833
3889,2,3,x^6 + x^5 + 19,2^5 * 3^6 * 5 * 7^2 * 389 * 102913 * 15120433
3889,2,4,x^8 + x^7 + 22,2^7 * 3^5 * 5 * 17 * 389 * 139121 * 444833 * 822108401
3889,2,5,x^10 + x^9 + 76,2^5 * 3^5 * 5^2 * 11 * 389 * 157211 * 26448101 * 228803919323621
3889,2,6,x^12 + x^11 + 159,2^6 * 3^6 * 5 * 7^2 * 13 * 17 * 389 * 10753 * 102913 * 444833 * 15120433 * 1636359589
