p,r,n,poly,factorization
5417,1,2,x^2 + x + 10,2^4 * 3^2 * 7 * 43 * 677
5417,1,3,x^3 + x^2 + 5,2^3 * 13 * 677 * 2257639
5417,1,4,x^4 + x^3 + 5,2^5 * 3^2 * 5 * 7 * 43 * 109 * 677 * 26921
5417,1,5,x^5 + x^4 + 3,2^3 * 11 * 431 * 677 * 1321 * 2341 * 58741
5417,1,6,x^6 + x^5 + 55,2^4 * 3^3 * 7 * 13 * 43 * 677 * 2257639 * 9779491
5417,1,7,x^7 + x^6 + 6,2^3 * 29 * 113 * 677 * 28130579 * 274143580649
5417,1,8,x^8 + x^7 + 31,2^6 * 3^2 * 5 * 7 * 43 * 89 * 109 * 677 * 26921 * 4837437200249
5417,1,9,x^9 + x^8 + 3,2^3 * 13 * 163 * 677 * 2257639 * 3109969 * 49843593916489
5417,1,10,x^10 + x^9 + 5,2^4 * 3^2 * 7 * 11 * 31 * 43 * 151 * 431 * 677 * 1321 * 2341 * 58741 * 183914739401
5417,1,11,x^11 + x^10 + 91,2^3 * 23 * 397 * 677 * 2383143494540290340892835874107817
5417,1,12,x^12 + x^11 + 14,2^5 * 3^3 * 5 * 7 * 13 * 43 * 109 * 677 * 6229 * 26921 * 97501 * 1417777 * 2257639 * 9779491
5417,1,13,x^13 + x^12 + 6,2^3 * 677 * 225109 * 523927 * 16472479573375853 * 328672668338067899
5417,1,14,x^14 + x^13 + 14,2^4 * 3^2 * 7^2 * 29 * 43 * 113 * 677 * 911 * 28130579 * 274143580649 * 3961470547660310609
5417,1,15,x^15 + x^14 + 31,2^3 * 11 * 13 * 271 * 431 * 677 * 1321 * 2341 * 41911 * 45121 * 58741 * 2257639 * 1446486798812279401
5417,1,16,x^16 + x^15 + 147,2^7 * 3^2 * 5 * 7 * 17 * 43 * 89 * 109 * 241 * 677 * 13457 * 26921 * 130302097 * 4837437200249 * 51603013910017
5417,1,17,x^17 + x^16 + 5,2^3 * 103 * 137 * 677 * 314467 * 100224451026717445171 * 1236274734644337935883933771143
5417,1,18,x^18 + x^17 + 17,2^4 * 3^4 * 7 * 13 * 19 * 43 * 163 * 677 * 2257639 * 3109969 * 9779491 * 49843593916489 * 443280021124347316801
5417,1,19,x^19 + x^18 + 27,2^3 * 191 * 677 * 84470653335492785214875935236144829188948175713845016645463803317
5417,1,20,x^20 + x^19 + 40,2^5 * 3^2 * 5^2 * 7 * 11 * 31 * 41 * 43 * 109 * 151 * 431 * 677 * 1321 * 2341 * 2741 * 26921 * 51061 * 58741 * 2296621 * 183914739401 * 11251984512161
5417,1,21,x^21 + x^20 + 38,2^3 * 13 * 29 * 113 * 677 * 5419 * 418783 * 2257639 * 28130579 * 274143580649 * 9830675848639717 * 28611081619921396681
5417,2,2,x^4 + x^3 + 5,2^5 * 3^2 * 5 * 7 * 43 * 109 * 677 * 26921
5417,2,3,x^6 + x^5 + 55,2^4 * 3^3 * 7 * 13 * 43 * 677 * 2257639 * 9779491
5417,2,4,x^8 + x^7 + 31,2^6 * 3^2 * 5 * 7 * 43 * 89 * 109 * 677 * 26921 * 4837437200249
5417,2,5,x^10 + x^9 + 5,2^4 * 3^2 * 7 * 11 * 31 * 43 * 151 * 431 * 677 * 1321 * 2341 * 58741 * 183914739401
5417,2,6,x^12 + x^11 + 14,2^5 * 3^3 * 5 * 7 * 13 * 43 * 109 * 677 * 6229 * 26921 * 97501 * 1417777 * 2257639 * 9779491
5417,2,7,x^14 + x^13 + 14,2^4 * 3^2 * 7^2 * 29 * 43 * 113 * 677 * 911 * 28130579 * 274143580649 * 3961470547660310609
5417,2,8,x^16 + x^15 + 147,2^7 * 3^2 * 5 * 7 * 17 * 43 * 89 * 109 * 241 * 677 * 13457 * 26921 * 130302097 * 4837437200249 * 51603013910017
5417,2,9,x^18 + x^17 + 17,2^4 * 3^4 * 7 * 13 * 19 * 43 * 163 * 677 * 2257639 * 3109969 * 9779491 * 49843593916489 * 443280021124347316801
5417,2,10,x^20 + x^19 + 40,2^5 * 3^2 * 5^2 * 7 * 11 * 31 * 41 * 43 * 109 * 151 * 431 * 677 * 1321 * 2341 * 2741 * 26921 * 51061 * 58741 * 2296621 * 183914739401 * 11251984512161
5417,3,2,x^6 + x^5 + 55,2^4 * 3^3 * 7 * 13 * 43 * 677 * 2257639 * 9779491
5417,3,3,x^9 + x^8 + 3,2^3 * 13 * 163 * 677 * 2257639 * 3109969 * 49843593916489
5417,3,4,x^12 + x^11 + 14,2^5 * 3^3 * 5 * 7 * 13 * 43 * 109 * 677 * 6229 * 26921 * 97501 * 1417777 * 2257639 * 9779491
5417,3,5,x^15 + x^14 + 31,2^3 * 11 * 13 * 271 * 431 * 677 * 1321 * 2341 * 41911 * 45121 * 58741 * 2257639 * 1446486798812279401
