p,e,n,poly,factorization
2741,1,2,x^2 + x + 8,2^3 * 3 * 5 * 137 * 457
2741,1,3,x^3 + x^2 + 8,2^2 * 5 * 7 * 79 * 137 * 13591
2741,1,4,x^4 + x^3 + 10,2^4 * 3 * 5 * 17 * 137 * 457 * 220973
2741,1,5,x^5 + x^4 + 8,2^2 * 5^2 * 137 * 701 * 16110409981
2741,1,6,x^6 + x^5 + 2,2^3 * 3^2 * 5 * 7 * 79 * 137 * 457 * 787 * 3181 * 13591
2741,1,7,x^7 + x^6 + 13,2^2 * 5 * 137 * 12479671 * 33994569811357
2741,1,8,x^8 + x^7 + 2,2^5 * 3 * 5 * 17 * 137 * 457 * 5273 * 69073 * 77489 * 220973
2741,1,9,x^9 + x^8 + 13,2^2 * 5 * 7 * 19 * 79 * 109 * 137 * 163 * 13591 * 30403 * 41320928377
2741,1,10,x^10 + x^9 + 91,2^3 * 3 * 5^2 * 11 * 101 * 137 * 251 * 457 * 701 * 2621 * 77201 * 16110409981
2741,1,11,x^11 + x^10 + 13,2^2 * 5 * 23 * 137 * 33065143 * 514905887 * 61153698759835177
2741,1,12,x^12 + x^11 + 48,2^4 * 3^2 * 5 * 7 * 13 * 17 * 79 * 137 * 181 * 457 * 787 * 3181 * 13591 * 38629 * 220973 * 621013
2741,1,13,x^13 + x^12 + 18,2^2 * 5 * 137 * 853217 * 8280462503 * 25465534983443116308108883
2741,1,14,x^14 + x^13 + 48,2^3 * 3 * 5 * 43 * 137 * 457 * 110321 * 12479671 * 33994569811357 * 89365348414007
2741,1,15,x^15 + x^14 + 27,2^2 * 5^2 * 7 * 61 * 79 * 137 * 701 * 13591 * 370471 * 16110409981 * 140938536984847247731
2741,1,16,x^16 + x^15 + 40,2^6 * 3 * 5 * 17 * 137 * 457 * 929 * 5273 * 69073 * 77489 * 220973 * 254161 * 705937 * 745601 * 12818737
2741,1,17,x^17 + x^16 + 83,2^2 * 5 * 137 * 8878382583963215741161 * 1143850287836612059360167804905737
2741,1,18,x^18 + x^17 + 8,2^3 * 3^3 * 5 * 7 * 19 * 37 * 79 * 109 * 137 * 163 * 457 * 541 * 787 * 3181 * 13591 * 30403 * 41320928377 * 7062101730201871
2741,1,19,x^19 + x^18 + 2,2^2 * 5 * 137 * 54867023 * 1325398163 * 2355716141 * 27767259772438649 * 16040111042079129199
2741,1,20,x^20 + x^19 + 31,2^4 * 3 * 5^2 * 11 * 17 * 101 * 137 * 251 * 457 * 701 * 2621 * 20161 * 77201 * 220973 * 16110409981 * 158037502161703523991601
2741,1,21,x^21 + x^20 + 189,2^2 * 5 * 7^2 * 79 * 137 * 13591 * 90847 * 518533 * 12479671 * 33994569811357 * 545211393421114821016685802013
2741,1,22,x^22 + x^21 + 2,2^3 * 3 * 5 * 23 * 137 * 457 * 617 * 1693957 * 33065143 * 514905887 * 1889252377 * 12118654870405777 * 61153698759835177
2741,1,23,x^23 + x^22 + 27,2^2 * 5 * 137 * 139 * 1010930752679 * 30649334310483869593336288599511272999907212095472873798259703
2741,2,2,x^4 + x^3 + 10,2^4 * 3 * 5 * 17 * 137 * 457 * 220973
2741,2,3,x^6 + x^5 + 2,2^3 * 3^2 * 5 * 7 * 79 * 137 * 457 * 787 * 3181 * 13591
2741,2,4,x^8 + x^7 + 2,2^5 * 3 * 5 * 17 * 137 * 457 * 5273 * 69073 * 77489 * 220973
2741,2,5,x^10 + x^9 + 91,2^3 * 3 * 5^2 * 11 * 101 * 137 * 251 * 457 * 701 * 2621 * 77201 * 16110409981
2741,2,6,x^12 + x^11 + 48,2^4 * 3^2 * 5 * 7 * 13 * 17 * 79 * 137 * 181 * 457 * 787 * 3181 * 13591 * 38629 * 220973 * 621013
2741,2,7,x^14 + x^13 + 48,2^3 * 3 * 5 * 43 * 137 * 457 * 110321 * 12479671 * 33994569811357 * 89365348414007
2741,2,8,x^16 + x^15 + 40,2^6 * 3 * 5 * 17 * 137 * 457 * 929 * 5273 * 69073 * 77489 * 220973 * 254161 * 705937 * 745601 * 12818737
2741,2,9,x^18 + x^17 + 8,2^3 * 3^3 * 5 * 7 * 19 * 37 * 79 * 109 * 137 * 163 * 457 * 541 * 787 * 3181 * 13591 * 30403 * 41320928377 * 7062101730201871
2741,2,10,x^20 + x^19 + 31,2^4 * 3 * 5^2 * 11 * 17 * 101 * 137 * 251 * 457 * 701 * 2621 * 20161 * 77201 * 220973 * 16110409981 * 158037502161703523991601
2741,2,11,x^22 + x^21 + 2,2^3 * 3 * 5 * 23 * 137 * 457 * 617 * 1693957 * 33065143 * 514905887 * 1889252377 * 12118654870405777 * 61153698759835177
2741,3,2,x^6 + x^5 + 2,2^3 * 3^2 * 5 * 7 * 79 * 137 * 457 * 787 * 3181 * 13591
2741,3,3,x^9 + x^8 + 13,2^2 * 5 * 7 * 19 * 79 * 109 * 137 * 163 * 13591 * 30403 * 41320928377
2741,3,4,x^12 + x^11 + 48,2^4 * 3^2 * 5 * 7 * 13 * 17 * 79 * 137 * 181 * 457 * 787 * 3181 * 13591 * 38629 * 220973 * 621013
2741,3,5,x^15 + x^14 + 27,2^2 * 5^2 * 7 * 61 * 79 * 137 * 701 * 13591 * 370471 * 16110409981 * 140938536984847247731
2741,3,6,x^18 + x^17 + 8,2^3 * 3^3 * 5 * 7 * 19 * 37 * 79 * 109 * 137 * 163 * 457 * 541 * 787 * 3181 * 13591 * 30403 * 41320928377 * 7062101730201871
2741,3,7,x^21 + x^20 + 189,2^2 * 5 * 7^2 * 79 * 137 * 13591 * 90847 * 518533 * 12479671 * 33994569811357 * 545211393421114821016685802013
2741,4,2,x^8 + x^7 + 2,2^5 * 3 * 5 * 17 * 137 * 457 * 5273 * 69073 * 77489 * 220973
2741,4,3,x^12 + x^11 + 48,2^4 * 3^2 * 5 * 7 * 13 * 17 * 79 * 137 * 181 * 457 * 787 * 3181 * 13591 * 38629 * 220973 * 621013
2741,4,4,x^16 + x^15 + 40,2^6 * 3 * 5 * 17 * 137 * 457 * 929 * 5273 * 69073 * 77489 * 220973 * 254161 * 705937 * 745601 * 12818737
2741,4,5,x^20 + x^19 + 31,2^4 * 3 * 5^2 * 11 * 17 * 101 * 137 * 251 * 457 * 701 * 2621 * 20161 * 77201 * 220973 * 16110409981 * 158037502161703523991601
2741,5,2,x^10 + x^9 + 91,2^3 * 3 * 5^2 * 11 * 101 * 137 * 251 * 457 * 701 * 2621 * 77201 * 16110409981
2741,5,3,x^15 + x^14 + 27,2^2 * 5^2 * 7 * 61 * 79 * 137 * 701 * 13591 * 370471 * 16110409981 * 140938536984847247731
2741,5,4,x^20 + x^19 + 31,2^4 * 3 * 5^2 * 11 * 17 * 101 * 137 * 251 * 457 * 701 * 2621 * 20161 * 77201 * 220973 * 16110409981 * 158037502161703523991601
2741,6,2,x^12 + x^11 + 48,2^4 * 3^2 * 5 * 7 * 13 * 17 * 79 * 137 * 181 * 457 * 787 * 3181 * 13591 * 38629 * 220973 * 621013
2741,6,3,x^18 + x^17 + 8,2^3 * 3^3 * 5 * 7 * 19 * 37 * 79 * 109 * 137 * 163 * 457 * 541 * 787 * 3181 * 13591 * 30403 * 41320928377 * 7062101730201871
2741,7,2,x^14 + x^13 + 48,2^3 * 3 * 5 * 43 * 137 * 457 * 110321 * 12479671 * 33994569811357 * 89365348414007
2741,7,3,x^21 + x^20 + 189,2^2 * 5 * 7^2 * 79 * 137 * 13591 * 90847 * 518533 * 12479671 * 33994569811357 * 545211393421114821016685802013
2741,8,2,x^16 + x^15 + 40,2^6 * 3 * 5 * 17 * 137 * 457 * 929 * 5273 * 69073 * 77489 * 220973 * 254161 * 705937 * 745601 * 12818737
2741,9,2,x^18 + x^17 + 8,2^3 * 3^3 * 5 * 7 * 19 * 37 * 79 * 109 * 137 * 163 * 457 * 541 * 787 * 3181 * 13591 * 30403 * 41320928377 * 7062101730201871
2741,10,2,x^20 + x^19 + 31,2^4 * 3 * 5^2 * 11 * 17 * 101 * 137 * 251 * 457 * 701 * 2621 * 20161 * 77201 * 220973 * 16110409981 * 158037502161703523991601
2741,11,2,x^22 + x^21 + 2,2^3 * 3 * 5 * 23 * 137 * 457 * 617 * 1693957 * 33065143 * 514905887 * 1889252377 * 12118654870405777 * 61153698759835177
