p,r,n,poly,factorization
6229,1,2,x^2 + x + 31,2^3 * 3^2 * 5 * 7 * 89 * 173
6229,1,3,x^3 + x^2 + 2,2^2 * 3^3 * 173 * 3217 * 4021
6229,1,4,x^4 + x^3 + 51,2^4 * 3^2 * 5 * 7 * 89 * 173 * 953 * 20357
6229,1,5,x^5 + x^4 + 2,2^2 * 3^2 * 11 * 173 * 21221 * 6450368411
6229,1,6,x^6 + x^5 + 58,2^3 * 3^3 * 5 * 7 * 43 * 89 * 173 * 3217 * 4021 * 902191
6229,1,7,x^7 + x^6 + 7,2^2 * 3^2 * 29 * 173 * 113223559 * 17792825201201
6229,1,8,x^8 + x^7 + 59,2^5 * 3^2 * 5 * 7 * 41 * 89 * 173 * 953 * 12073 * 20357 * 1520702537
6229,1,9,x^9 + x^8 + 38,2^2 * 3^4 * 19 * 109 * 173 * 739 * 3217 * 4021 * 12722257843837273
6229,1,10,x^10 + x^9 + 128,2^3 * 3^2 * 5^2 * 7 * 11 * 31 * 89 * 173 * 21221 * 6450368411 * 9711177888011
6229,1,11,x^11 + x^10 + 2,2^2 * 3^2 * 173 * 2470719947478421 * 35598320941295635864331
6229,1,12,x^12 + x^11 + 2,2^4 * 3^3 * 5 * 7 * 13 * 43 * 73 * 89 * 173 * 953 * 1621 * 3217 * 4021 * 20357 * 902191 * 978642529
6229,1,13,x^13 + x^12 + 88,2^2 * 3^2 * 53 * 79 * 173 * 198641 * 4103154249780765991972929565407821263
6229,1,14,x^14 + x^13 + 7,2^3 * 3^2 * 5 * 7^2 * 29 * 89 * 173 * 2969 * 113223559 * 17792825201201 * 2810166367996087619
6229,1,15,x^15 + x^14 + 13,2^2 * 3^3 * 11 * 151 * 173 * 3217 * 4021 * 21221 * 6450368411 * 15007210447173270820678445431
6229,1,16,x^16 + x^15 + 117,2^6 * 3^2 * 5 * 7 * 17 * 41 * 89 * 173 * 953 * 12073 * 20357 * 1520702537 * 66660371543755828552347119393
6229,1,17,x^17 + x^16 + 59,2^2 * 3^2 * 173 * 1172669560427 * 417119181566429 * 10503334753469472838073805322067567
6229,1,18,x^18 + x^17 + 160,2^3 * 3^4 * 5 * 7 * 19 * 43 * 89 * 109 * 173 * 739 * 2287 * 3217 * 4021 * 902191 * 4248991 * 6011156147149 * 12722257843837273
6229,1,19,x^19 + x^18 + 65,2^2 * 3^2 * 173 * 2053 * 300511867 * 869704481 * 2388622469 * 280276208221 * 554936962022801746645379449
6229,1,20,x^20 + x^19 + 54,2^4 * 3^2 * 5^2 * 7 * 11 * 31 * 89 * 173 * 953 * 20357 * 21221 * 3976801 * 1237378561 * 6450368411 * 9711177888011 * 460585423464721
6229,1,21,x^21 + x^20 + 69,2^2 * 3^3 * 29 * 173 * 421 * 3217 * 4021 * 113223559 * 17792825201201 * 34677297839017 * 233680729160012214778128707053
6229,2,2,x^4 + x^3 + 51,2^4 * 3^2 * 5 * 7 * 89 * 173 * 953 * 20357
6229,2,3,x^6 + x^5 + 58,2^3 * 3^3 * 5 * 7 * 43 * 89 * 173 * 3217 * 4021 * 902191
6229,2,4,x^8 + x^7 + 59,2^5 * 3^2 * 5 * 7 * 41 * 89 * 173 * 953 * 12073 * 20357 * 1520702537
6229,2,5,x^10 + x^9 + 128,2^3 * 3^2 * 5^2 * 7 * 11 * 31 * 89 * 173 * 21221 * 6450368411 * 9711177888011
6229,2,6,x^12 + x^11 + 2,2^4 * 3^3 * 5 * 7 * 13 * 43 * 73 * 89 * 173 * 953 * 1621 * 3217 * 4021 * 20357 * 902191 * 978642529
6229,2,7,x^14 + x^13 + 7,2^3 * 3^2 * 5 * 7^2 * 29 * 89 * 173 * 2969 * 113223559 * 17792825201201 * 2810166367996087619
6229,2,8,x^16 + x^15 + 117,2^6 * 3^2 * 5 * 7 * 17 * 41 * 89 * 173 * 953 * 12073 * 20357 * 1520702537 * 66660371543755828552347119393
6229,2,9,x^18 + x^17 + 160,2^3 * 3^4 * 5 * 7 * 19 * 43 * 89 * 109 * 173 * 739 * 2287 * 3217 * 4021 * 902191 * 4248991 * 6011156147149 * 12722257843837273
6229,2,10,x^20 + x^19 + 54,2^4 * 3^2 * 5^2 * 7 * 11 * 31 * 89 * 173 * 953 * 20357 * 21221 * 3976801 * 1237378561 * 6450368411 * 9711177888011 * 460585423464721
6229,3,2,x^6 + x^5 + 58,2^3 * 3^3 * 5 * 7 * 43 * 89 * 173 * 3217 * 4021 * 902191
6229,3,3,x^9 + x^8 + 38,2^2 * 3^4 * 19 * 109 * 173 * 739 * 3217 * 4021 * 12722257843837273
6229,3,4,x^12 + x^11 + 2,2^4 * 3^3 * 5 * 7 * 13 * 43 * 73 * 89 * 173 * 953 * 1621 * 3217 * 4021 * 20357 * 902191 * 978642529
