p,e,n,poly,factorization
5209,1,2,x^2 + x + 17,2^4 * 3 * 5 * 7 * 31 * 521
5209,1,3,x^3 + x^2 + 33,2^3 * 3^2 * 7 * 13 * 31 * 43 * 16183
5209,1,4,x^4 + x^3 + 17,2^5 * 3 * 5 * 7 * 31 * 157 * 521 * 86413
5209,1,5,x^5 + x^4 + 46,2^3 * 3 * 7 * 31 * 736378011092981
5209,1,6,x^6 + x^5 + 46,2^4 * 3^2 * 5 * 7 * 13 * 31 * 43 * 521 * 16183 * 27128473
5209,1,7,x^7 + x^6 + 23,2^3 * 3 * 7^2 * 31 * 127 * 8009 * 2806270118278271
5209,1,8,x^8 + x^7 + 19,2^6 * 3 * 5 * 7 * 31 * 157 * 521 * 15817 * 86413 * 23273586793
5209,1,9,x^9 + x^8 + 57,2^3 * 3^3 * 7 * 13 * 31 * 43 * 811 * 16183 * 33967 * 7521049 * 32140189
5209,1,10,x^10 + x^9 + 61,2^4 * 3 * 5^2 * 7 * 11 * 31 * 521 * 10501 * 1274502571 * 736378011092981
5209,1,11,x^11 + x^10 + 17,2^3 * 3 * 7 * 31 * 6491 * 40595552685466747 * 55826048508671563
5209,1,12,x^12 + x^11 + 19,2^5 * 3^2 * 5 * 7 * 13 * 31 * 37 * 43 * 157 * 521 * 16183 * 86413 * 27128473 * 19898286958813
5209,1,13,x^13 + x^12 + 134,2^3 * 3 * 7 * 31 * 53 * 279397 * 1682123 * 7177211266109 * 2232670240352682443
5209,1,14,x^14 + x^13 + 71,2^4 * 3 * 5 * 7^2 * 31 * 71 * 127 * 521 * 8009 * 2457099289 * 114488462663 * 2806270118278271
5209,1,15,x^15 + x^14 + 154,2^3 * 3^2 * 7 * 13 * 31 * 43 * 7591 * 16183 * 95101 * 736378011092981 * 750701705515742527171
5209,1,16,x^16 + x^15 + 17,2^7 * 3 * 5 * 7 * 17 * 31 * 157 * 521 * 1889 * 15817 * 32369 * 86413 * 23273586793 * 260732219654113088513
