p,n,poly,factorization
3109,2,x^2 + x + 18,2^3 * 3 * 5 * 7 * 37 * 311
3109,3,x^3 + x^2 + 6,2^2 * 3^2 * 7 * 37 * 673 * 4789
3109,4,x^4 + x^3 + 52,2^4 * 3 * 5 * 7 * 37 * 311 * 4832941
3109,5,x^5 + x^4 + 39,2^2 * 3 * 7 * 37 * 324991 * 287575091
3109,6,x^6 + x^5 + 14,2^3 * 3^2 * 5 * 7 * 19 * 37 * 311 * 673 * 4789 * 508567
3109,7,x^7 + x^6 + 42,2^2 * 3 * 7^2 * 37 * 129052375807976006653
3109,8,x^8 + x^7 + 39,2^5 * 3 * 5 * 7 * 17 * 37 * 311 * 7561 * 8753 * 41521 * 4832941
3109,9,x^9 + x^8 + 14,2^2 * 3^3 * 7 * 37 * 487 * 673 * 757 * 4789 * 816541452192223
3109,10,x^10 + x^9 + 55,2^3 * 3 * 5^2 * 7 * 11 * 37 * 311 * 195121 * 324991 * 8703151 * 287575091
3109,11,x^11 + x^10 + 42,2^2 * 3 * 7 * 23 * 37 * 24200180507527553 * 151635361499868929
3109,12,x^12 + x^11 + 65,2^4 * 3^2 * 5 * 7 * 13 * 19 * 37 * 311 * 673 * 4789 * 44257 * 508567 * 4832941 * 162389341
3109,13,x^13 + x^12 + 46,2^2 * 3 * 7 * 37 * 3719 * 23297 * 105899 * 113621 * 3927922051 * 199227310113703
3109,14,x^14 + x^13 + 19,2^3 * 3 * 5 * 7^2 * 29 * 37 * 311 * 31130540947758354593 * 129052375807976006653
3109,15,x^15 + x^14 + 46,2^2 * 3^2 * 7 * 31 * 37 * 673 * 1861 * 4789 * 148501 * 324991 * 394411 * 287575091 * 2582495661061
3109,16,x^16 + x^15 + 33,2^6 * 3 * 5 * 7 * 17 * 37 * 311 * 7561 * 8753 * 41521 * 4832941 * 272619736561 * 16009526482838401
3109,17,x^17 + x^16 + 77,2^2 * 3 * 7 * 37 * 2687 * 9521 * 5242783817 * 568275696332443818696072467935179021319
3109,18,x^18 + x^17 + 18,2^3 * 3^3 * 5 * 7 * 19 * 37 * 311 * 487 * 673 * 757 * 4789 * 508567 * 816541452192223 * 903076065611095768813
3109,19,x^19 + x^18 + 54,2^2 * 3 * 7 * 37 * 736737385745788855616725077552089276074701866063864596344808111
3109,20,x^20 + x^19 + 11,2^4 * 3 * 5^2 * 7 * 11 * 37 * 311 * 421 * 1301 * 195121 * 324991 * 4832941 * 8703151 * 287575091 * 91558520821 * 174063443621
3109,21,x^21 + x^20 + 138,2^2 * 3^2 * 7^2 * 37 * 43 * 127 * 673 * 4789 * 26251 * 2424241 * 1418701704799 * 1653575547717409 * 129052375807976006653
3109,22,x^22 + x^21 + 18,2^3 * 3 * 5 * 7 * 23 * 37 * 67 * 311 * 24200180507527553 * 151635361499868929 * 1258904397960306851685610108189783
