p,n,poly,factorization
2251,2,x^2 + x + 10,2^3 * 3^2 * 5^3 * 563
2251,3,x^3 + x^2 + 21,2 * 3^3 * 5^3 * 7 * 241393
2251,4,x^4 + x^3 + 7,2^4 * 3^2 * 5^3 * 37 * 563 * 68473
2251,5,x^5 + x^4 + 23,2 * 3^2 * 5^4 * 41 * 125297122061
2251,6,x^6 + x^5 + 29,2^3 * 3^3 * 5^3 * 7 * 563 * 2053 * 2467 * 241393
2251,7,x^7 + x^6 + 20,2 * 3^2 * 5^3 * 239 * 544562894434907363
2251,8,x^8 + x^7 + 28,2^5 * 3^2 * 5^3 * 37 * 563 * 68473 * 1518281 * 8455121
2251,9,x^9 + x^8 + 91,2 * 3^4 * 5^3 * 7 * 19 * 12979 * 19603 * 241393 * 8970452317
2251,10,x^10 + x^9 + 157,2^3 * 3^2 * 5^4 * 11 * 41 * 563 * 911 * 2560931881 * 125297122061
2251,11,x^11 + x^10 + 138,2 * 3^2 * 5^3 * 67 * 199^2 * 3697 * 2711068207 * 125654219471177
2251,12,x^12 + x^11 + 7,2^4 * 3^3 * 5^3 * 7 * 13 * 37 * 277 * 563 * 577 * 2053 * 2467 * 68473 * 241393 * 12356713
2251,13,x^13 + x^12 + 25,2 * 3^2 * 5^3 * 5285281 * 1123063111 * 2852506694992905106173343
2251,14,x^14 + x^13 + 28,2^3 * 3^2 * 5^3 * 239 * 563 * 544562894434907363 * 130034945152029944251
2251,15,x^15 + x^14 + 39,2 * 3^3 * 5^4 * 7 * 31 * 41 * 1471 * 54361 * 241393 * 25616011 * 10376184331 * 125297122061
2251,16,x^16 + x^15 + 117,2^6 * 3^2 * 5^3 * 17 * 37 * 563 * 68473 * 156641 * 571841 * 1518281 * 7332641 * 8455121 * 29517793
2251,17,x^17 + x^16 + 150,2 * 3^2 * 5^3 * 137 * 307 * 253811 * 185923987464406259 * 219026210402260867908104587
2251,18,x^18 + x^17 + 102,2^3 * 3^4 * 5^3 * 7 * 19 * 109 * 563 * 991 * 2053 * 2467 * 12979 * 19603 * 241393 * 8970452317 * 1204350278886829
2251,19,x^19 + x^18 + 39,2 * 3^2 * 5^3 * 191 * 963187 * 18596593 * 643834909545127429365835179012413563853037449
2251,20,x^20 + x^19 + 7,2^4 * 3^2 * 5^4 * 11 * 37 * 41 * 563 * 911 * 68473 * 2560931881 * 125297122061 * 8758980734921 * 75257589397481
2251,21,x^21 + x^20 + 259,2 * 3^3 * 5^3 * 7^2 * 43 * 239 * 241393 * 764768327443 * 544562894434907363 * 73488024699828386093470207
2251,22,x^22 + x^21 + 222,2^3 * 3^2 * 5^3 * 23 * 67 * 199^2 * 563 * 3697 * 2711068207 * 125654219471177 * 3528458905275019 * 41138566948535123
2251,23,x^23 + x^22 + 91,2 * 3^2 * 5^3 * 47 * 870276342781 * 52921696592752457 * 26125527760426576603651780884651246920849927
