p,r,n,poly,factorization
8963,1,2,x^2 + x + 2,2^3 * 3^3 * 83 * 4481
8963,1,3,x^3 + x^2 + 9,2 * 4481 * 80344333
8963,1,4,x^4 + x^3 + 5,2^4 * 3^3 * 5 * 17 * 83 * 4481 * 472561
8963,1,5,x^5 + x^4 + 4,2 * 11^2 * 31 * 4481 * 1720738906591
8963,1,6,x^6 + x^5 + 11,2^3 * 3^4 * 7 * 83 * 193 * 4481 * 19819 * 80344333
8963,1,7,x^7 + x^6 + 3,2 * 4481 * 36877 * 14060904289833245209
8963,1,8,x^8 + x^7 + 6,2^5 * 3^3 * 5 * 17 * 83 * 4481 * 472561 * 10932881 * 295154201
8963,1,9,x^9 + x^8 + 43,2 * 37 * 4159 * 4481 * 12547 * 9140563 * 29377639 * 80344333
8963,1,10,x^10 + x^9 + 15,2^3 * 3^3 * 11^2 * 31 * 41 * 71 * 83 * 1721 * 4481 * 1288077691 * 1720738906591
8963,1,11,x^11 + x^10 + 9,2 * 23 * 3037 * 4481 * 139420293280256077 * 343624247006219939
8963,1,12,x^12 + x^11 + 124,2^4 * 3^4 * 5 * 7 * 13 * 17 * 83 * 193 * 4481 * 19819 * 138469 * 472561 * 80344333 * 3585235369
8963,1,13,x^13 + x^12 + 21,2 * 157 * 4481 * 17317 * 182261 * 574913 * 943671907833880260545473645813
8963,1,14,x^14 + x^13 + 11,2^3 * 3^3 * 83 * 3697 * 4481 * 36877 * 1396487 * 100411991198933 * 14060904289833245209
8963,1,15,x^15 + x^14 + 30,2 * 11^2 * 31 * 61 * 541 * 1471 * 4481 * 459631 * 80344333 * 1720738906591 * 1866507027990252121
8963,1,16,x^16 + x^15 + 14,2^6 * 3^3 * 5 * 17 * 83 * 257 * 4481 * 472561 * 10932881 * 17688113 * 295154201 * 4581234771331595529121
8963,1,17,x^17 + x^16 + 30,2 * 4481 * 458797 * 10628314219 * 355809750026381514877335700147920854506637307727
