p,n,poly,factorization
9931,2,x^2 + x + 23,2^3 * 3 * 5 * 13 * 191 * 331
9931,3,x^3 + x^2 + 7,2 * 3^2 * 5 * 211 * 331 * 155821
9931,4,x^4 + x^3 + 15,2^4 * 3 * 5 * 13 * 41 * 191 * 331 * 1202741
9931,5,x^5 + x^4 + 19,2 * 3 * 5^2 * 11^2 * 331 * 16079046319741
9931,6,x^6 + x^5 + 14,2^3 * 3^2 * 5 * 7 * 13 * 79 * 191 * 211 * 331 * 155821 * 178327
9931,7,x^7 + x^6 + 7,2 * 3 * 5 * 43 * 331 * 33601 * 664019703689185159
9931,8,x^8 + x^7 + 122,2^5 * 3 * 5 * 13 * 41 * 89 * 191 * 331 * 1202741 * 54645188102849
9931,9,x^9 + x^8 + 52,2 * 3^3 * 5 * 199 * 211 * 331 * 155821 * 1606880425004902813609
9931,10,x^10 + x^9 + 119,2^3 * 3 * 5^2 * 11^2 * 13 * 191 * 331 * 16079046319741 * 9725864138420461
9931,11,x^11 + x^10 + 13,2 * 3 * 5 * 23 * 67 * 331 * 67189 * 346956323011 * 259775344624013651599
9931,12,x^12 + x^11 + 57,2^4 * 3^2 * 5 * 7 * 13 * 41 * 73 * 79 * 191 * 211 * 331 * 19081 * 30013 * 155821 * 178327 * 232669 * 1202741
9931,13,x^13 + x^12 + 52,2 * 3 * 5 * 331 * 25725247519843 * 35776673203444745326429733217214771
9931,14,x^14 + x^13 + 495,2^3 * 3 * 5 * 13 * 29 * 43 * 191 * 331 * 967 * 28631 * 33601 * 1194684346695127 * 664019703689185159
9931,15,x^15 + x^14 + 30,2 * 3^2 * 5^2 * 11^2 * 211 * 331 * 751 * 155821 * 16079046319741 * 125967985679740593021213791071
9931,16,x^16 + x^15 + 23,2^6 * 3 * 5 * 13 * 17 * 41 * 89 * 191 * 331 * 868177 * 1202741 * 54645188102849 * 3205211275679163828620369
9931,17,x^17 + x^16 + 7,2 * 3 * 5 * 239 * 331 * 419051 * 14965781 * 1241032301 * 131459462623 * 36609376945118402667615445571
9931,18,x^18 + x^17 + 152,2^3 * 3^3 * 5 * 7 * 13 * 19 * 79 * 191 * 199 * 211 * 331 * 155821 * 178327 * 873721 * 57787181956974709 * 1606880425004902813609
9931,19,x^19 + x^18 + 25,2 * 3 * 5 * 331 * 5507531 * 1349543350373 * 8573523401790133 * 13855247236737476788765441103493336631
9931,20,x^20 + x^19 + 40,2^4 * 3 * 5^2 * 11^2 * 13 * 41 * 191 * 331 * 1202741 * 136096976441 * 16079046319741 * 9725864138420461 * 695176966043829468281
