p,n,poly,factorization
6793,2,x^2 + x + 10,2^4 * 3 * 43 * 79 * 283
6793,3,x^3 + x^2 + 13,2^3 * 3^2 * 283 * 2707 * 5683
6793,4,x^4 + x^3 + 10,2^5 * 3 * 5^2 * 43 * 79 * 283 * 922897
6793,5,x^5 + x^4 + 22,2^3 * 3 * 31 * 283 * 68698728946571
6793,6,x^6 + x^5 + 33,2^4 * 3^2 * 7^2 * 43 * 79 * 283 * 2707 * 5683 * 941593
6793,7,x^7 + x^6 + 33,2^3 * 3 * 29 * 71 * 283 * 1163 * 2311 * 17758145829089
6793,8,x^8 + x^7 + 13,2^6 * 3 * 5^2 * 43 * 79 * 283 * 922897 * 1064673544616401
6793,9,x^9 + x^8 + 30,2^3 * 3^3 * 73 * 283 * 2707 * 5683 * 448668492701144246353
6793,10,x^10 + x^9 + 11,2^4 * 3 * 11 * 31 * 43 * 79 * 281 * 283 * 536311 * 1284301 * 68698728946571
6793,11,x^11 + x^10 + 68,2^3 * 3 * 23 * 283 * 29723 * 306097375371297755591167681825967
6793,12,x^12 + x^11 + 10,2^5 * 3^2 * 5^2 * 7^2 * 13 * 43 * 79 * 283 * 1741 * 2707 * 5683 * 922897 * 941593 * 94081520041
6793,13,x^13 + x^12 + 11,2^3 * 3 * 131 * 283 * 73710951406427530102430794999558735150687871
6793,14,x^14 + x^13 + 10,2^4 * 3 * 29 * 43 * 71 * 79 * 283 * 1163 * 2311 * 13763 * 35740909 * 199722528671 * 17758145829089
6793,15,x^15 + x^14 + 15,2^3 * 3^2 * 31 * 61 * 283 * 2707 * 5683 * 107452458661 * 68698728946571 * 691644276099577681
6793,16,x^16 + x^15 + 20,2^7 * 3 * 5^2 * 17 * 43 * 79 * 283 * 922897 * 1350049 * 2277841 * 1064673544616401 * 43365170916118817
6793,17,x^17 + x^16 + 11,2^3 * 3 * 239 * 283 * 1429 * 202879 * 296744409282318355664967243931096406024543588109949
6793,18,x^18 + x^17 + 19,2^4 * 3^3 * 7^2 * 19 * 43 * 73 * 79 * 163 * 283 * 2707 * 5683 * 135721 * 707437 * 941593 * 330440797 * 448668492701144246353
6793,19,x^19 + x^18 + 14,2^3 * 3 * 283 * 7945255832656977789668921 * 119416713366452999640777389371519865650148483
6793,20,x^20 + x^19 + 168,2^5 * 3 * 5^3 * 11 * 31 * 43 * 79 * 281 * 283 * 149861 * 536311 * 922897 * 1284301 * 68698728946571 * 6051099256198483144376041
