p,r,n,poly,factorization
3793,1,2,x^2 + x + 28,2^5 * 3 * 7 * 79 * 271
3793,1,3,x^3 + x^2 + 19,2^4 * 3^2 * 79 * 2131 * 2251
3793,1,4,x^4 + x^3 + 31,2^6 * 3 * 5^2 * 7 * 53 * 61 * 79 * 89 * 271
3793,1,5,x^5 + x^4 + 19,2^4 * 3 * 11 * 79 * 18821455259791
3793,1,6,x^6 + x^5 + 5,2^5 * 3^2 * 7 * 13 * 19 * 79 * 271 * 2131 * 2251 * 58231
3793,1,7,x^7 + x^6 + 20,2^4 * 3 * 29 * 71 * 79 * 1303 * 1110224502506659
3793,1,8,x^8 + x^7 + 28,2^7 * 3 * 5^2 * 7 * 17 * 53 * 61 * 79 * 89 * 271 * 49297 * 123490049
3793,1,9,x^9 + x^8 + 7,2^4 * 3^3 * 79 * 2131 * 2251 * 168856687 * 5878378381087
3793,1,10,x^10 + x^9 + 65,2^5 * 3 * 7 * 11 * 79 * 271 * 18821455259791 * 206926869213601
3793,1,11,x^11 + x^10 + 63,2^4 * 3 * 79 * 616513997048552698785300394331405243
3793,1,12,x^12 + x^11 + 97,2^6 * 3^2 * 5^2 * 7 * 13 * 19 * 53 * 61 * 73 * 79 * 89 * 271 * 397 * 2131 * 2251 * 58231 * 7141969213
3793,1,13,x^13 + x^12 + 61,2^4 * 3 * 79 * 201449 * 238213 * 86179084889 * 2144747518012694918857
3793,1,14,x^14 + x^13 + 74,2^5 * 3 * 7^2 * 29 * 71 * 79 * 113 * 271 * 1303 * 4481 * 1521913 * 551875759 * 1110224502506659
3793,1,15,x^15 + x^14 + 5,2^4 * 3^2 * 11 * 79 * 2131 * 2251 * 438409171 * 18821455259791 * 97694158656738210331
3793,1,16,x^16 + x^15 + 7,2^8 * 3 * 5^2 * 7 * 17 * 53 * 61 * 79 * 89 * 271 * 49297 * 4842577 * 123490049 * 4423399973058338748913
3793,1,17,x^17 + x^16 + 31,2^4 * 3 * 79 * 12547 * 13397 * 10921757812310500261527848673866306505945720387439
3793,1,18,x^18 + x^17 + 165,2^5 * 3^3 * 7 * 13 * 19 * 79 * 271 * 2131 * 2251 * 4159 * 10567 * 58231 * 263521 * 168856687 * 257123161 * 5878378381087
3793,1,19,x^19 + x^18 + 135,2^4 * 3 * 79 * 116029163 * 7707415071049 * 44871740406193829 * 658198458605231684266544941
3793,1,20,x^20 + x^19 + 28,2^6 * 3 * 5^3 * 7 * 11 * 41 * 53 * 61 * 79 * 89 * 271 * 37861 * 4475498021 * 1233318938381 * 18821455259791 * 206926869213601
3793,1,21,x^21 + x^20 + 119,2^4 * 3^2 * 29 * 43 * 71 * 79 * 1303 * 2131 * 2251 * 747186259 * 254364649526989 * 1110224502506659 * 1084739641219072693
3793,1,22,x^22 + x^21 + 511,2^5 * 3 * 7 * 23 * 79 * 271 * 195107639 * 198406583 * 692079134593362407 * 616513997048552698785300394331405243
3793,2,2,x^4 + x^3 + 31,2^6 * 3 * 5^2 * 7 * 53 * 61 * 79 * 89 * 271
3793,2,3,x^6 + x^5 + 5,2^5 * 3^2 * 7 * 13 * 19 * 79 * 271 * 2131 * 2251 * 58231
3793,2,4,x^8 + x^7 + 28,2^7 * 3 * 5^2 * 7 * 17 * 53 * 61 * 79 * 89 * 271 * 49297 * 123490049
3793,2,5,x^10 + x^9 + 65,2^5 * 3 * 7 * 11 * 79 * 271 * 18821455259791 * 206926869213601
3793,2,6,x^12 + x^11 + 97,2^6 * 3^2 * 5^2 * 7 * 13 * 19 * 53 * 61 * 73 * 79 * 89 * 271 * 397 * 2131 * 2251 * 58231 * 7141969213
3793,2,7,x^14 + x^13 + 74,2^5 * 3 * 7^2 * 29 * 71 * 79 * 113 * 271 * 1303 * 4481 * 1521913 * 551875759 * 1110224502506659
3793,2,8,x^16 + x^15 + 7,2^8 * 3 * 5^2 * 7 * 17 * 53 * 61 * 79 * 89 * 271 * 49297 * 4842577 * 123490049 * 4423399973058338748913
3793,2,9,x^18 + x^17 + 165,2^5 * 3^3 * 7 * 13 * 19 * 79 * 271 * 2131 * 2251 * 4159 * 10567 * 58231 * 263521 * 168856687 * 257123161 * 5878378381087
3793,2,10,x^20 + x^19 + 28,2^6 * 3 * 5^3 * 7 * 11 * 41 * 53 * 61 * 79 * 89 * 271 * 37861 * 4475498021 * 1233318938381 * 18821455259791 * 206926869213601
3793,2,11,x^22 + x^21 + 511,2^5 * 3 * 7 * 23 * 79 * 271 * 195107639 * 198406583 * 692079134593362407 * 616513997048552698785300394331405243
3793,3,2,x^6 + x^5 + 5,2^5 * 3^2 * 7 * 13 * 19 * 79 * 271 * 2131 * 2251 * 58231
3793,3,3,x^9 + x^8 + 7,2^4 * 3^3 * 79 * 2131 * 2251 * 168856687 * 5878378381087
3793,3,4,x^12 + x^11 + 97,2^6 * 3^2 * 5^2 * 7 * 13 * 19 * 53 * 61 * 73 * 79 * 89 * 271 * 397 * 2131 * 2251 * 58231 * 7141969213
3793,3,5,x^15 + x^14 + 5,2^4 * 3^2 * 11 * 79 * 2131 * 2251 * 438409171 * 18821455259791 * 97694158656738210331
3793,3,6,x^18 + x^17 + 165,2^5 * 3^3 * 7 * 13 * 19 * 79 * 271 * 2131 * 2251 * 4159 * 10567 * 58231 * 263521 * 168856687 * 257123161 * 5878378381087
3793,3,7,x^21 + x^20 + 119,2^4 * 3^2 * 29 * 43 * 71 * 79 * 1303 * 2131 * 2251 * 747186259 * 254364649526989 * 1110224502506659 * 1084739641219072693
3793,4,2,x^8 + x^7 + 28,2^7 * 3 * 5^2 * 7 * 17 * 53 * 61 * 79 * 89 * 271 * 49297 * 123490049
3793,4,3,x^12 + x^11 + 97,2^6 * 3^2 * 5^2 * 7 * 13 * 19 * 53 * 61 * 73 * 79 * 89 * 271 * 397 * 2131 * 2251 * 58231 * 7141969213
3793,4,4,x^16 + x^15 + 7,2^8 * 3 * 5^2 * 7 * 17 * 53 * 61 * 79 * 89 * 271 * 49297 * 4842577 * 123490049 * 4423399973058338748913
3793,4,5,x^20 + x^19 + 28,2^6 * 3 * 5^3 * 7 * 11 * 41 * 53 * 61 * 79 * 89 * 271 * 37861 * 4475498021 * 1233318938381 * 18821455259791 * 206926869213601
3793,5,2,x^10 + x^9 + 65,2^5 * 3 * 7 * 11 * 79 * 271 * 18821455259791 * 206926869213601
3793,5,3,x^15 + x^14 + 5,2^4 * 3^2 * 11 * 79 * 2131 * 2251 * 438409171 * 18821455259791 * 97694158656738210331
3793,5,4,x^20 + x^19 + 28,2^6 * 3 * 5^3 * 7 * 11 * 41 * 53 * 61 * 79 * 89 * 271 * 37861 * 4475498021 * 1233318938381 * 18821455259791 * 206926869213601
3793,6,2,x^12 + x^11 + 97,2^6 * 3^2 * 5^2 * 7 * 13 * 19 * 53 * 61 * 73 * 79 * 89 * 271 * 397 * 2131 * 2251 * 58231 * 7141969213
3793,6,3,x^18 + x^17 + 165,2^5 * 3^3 * 7 * 13 * 19 * 79 * 271 * 2131 * 2251 * 4159 * 10567 * 58231 * 263521 * 168856687 * 257123161 * 5878378381087
3793,7,2,x^14 + x^13 + 74,2^5 * 3 * 7^2 * 29 * 71 * 79 * 113 * 271 * 1303 * 4481 * 1521913 * 551875759 * 1110224502506659
3793,7,3,x^21 + x^20 + 119,2^4 * 3^2 * 29 * 43 * 71 * 79 * 1303 * 2131 * 2251 * 747186259 * 254364649526989 * 1110224502506659 * 1084739641219072693
3793,8,2,x^16 + x^15 + 7,2^8 * 3 * 5^2 * 7 * 17 * 53 * 61 * 79 * 89 * 271 * 49297 * 4842577 * 123490049 * 4423399973058338748913
3793,9,2,x^18 + x^17 + 165,2^5 * 3^3 * 7 * 13 * 19 * 79 * 271 * 2131 * 2251 * 4159 * 10567 * 58231 * 263521 * 168856687 * 257123161 * 5878378381087
3793,10,2,x^20 + x^19 + 28,2^6 * 3 * 5^3 * 7 * 11 * 41 * 53 * 61 * 79 * 89 * 271 * 37861 * 4475498021 * 1233318938381 * 18821455259791 * 206926869213601
3793,11,2,x^22 + x^21 + 511,2^5 * 3 * 7 * 23 * 79 * 271 * 195107639 * 198406583 * 692079134593362407 * 616513997048552698785300394331405243
