p,r,n,poly,factorization
1693,1,2,x^2 + x + 2,2^3 * 3^2 * 7 * 11^2 * 47
1693,1,3,x^3 + x^2 + 17,2^2 * 3^3 * 13 * 47 * 151 * 487
1693,1,4,x^4 + x^3 + 2,2^4 * 3^2 * 5^4 * 7 * 11^2 * 47 * 2293
1693,1,5,x^5 + x^4 + 7,2^2 * 3^2 * 47 * 821 * 10012471081
1693,1,6,x^6 + x^5 + 19,2^3 * 3^3 * 7 * 11^2 * 13 * 47 * 151 * 487 * 2864557
1693,1,7,x^7 + x^6 + 7,2^2 * 3^2 * 43 * 47 * 337 * 7673 * 37171 * 5700731
1693,1,8,x^8 + x^7 + 80,2^5 * 3^2 * 5^4 * 7 * 11^2 * 47 * 673 * 2293 * 37537 * 162601
1693,1,9,x^9 + x^8 + 33,2^2 * 3^4 * 13 * 47 * 151 * 487 * 613 * 15877 * 18379 * 43880311
1693,1,10,x^10 + x^9 + 5,2^3 * 3^2 * 7 * 11^2 * 47 * 821 * 80491 * 102005611 * 10012471081
1693,1,11,x^11 + x^10 + 5,2^2 * 3^2 * 47 * 89 * 2174884378342349483407788416887
1693,1,12,x^12 + x^11 + 26,2^4 * 3^3 * 5^4 * 7 * 11^2 * 13 * 47 * 151 * 487 * 2293 * 2864557 * 8215380463753
1693,1,13,x^13 + x^12 + 163,2^2 * 3^2 * 47 * 154571 * 621102379 * 5778949340712997937748989
1693,1,14,x^14 + x^13 + 79,2^3 * 3^2 * 7^2 * 11^2 * 43 * 47 * 337 * 7673 * 37171 * 5700731 * 3361919117255425651
1693,1,15,x^15 + x^14 + 62,2^2 * 3^3 * 13 * 31^2 * 47 * 151 * 487 * 821 * 10012471081 * 70190070380714191754641
1693,1,16,x^16 + x^15 + 17,2^6 * 3^2 * 5^4 * 7 * 11^2 * 17 * 47 * 673 * 2293 * 37537 * 162601 * 1985074213495832931372353
1693,1,17,x^17 + x^16 + 23,2^2 * 3^2 * 47 * 6733 * 2561833 * 25077688313 * 475966185811 * 22138332126825921463
1693,1,18,x^18 + x^17 + 103,2^3 * 3^4 * 7 * 11^2 * 13 * 19 * 37^2 * 47 * 151 * 487 * 613 * 15877 * 18379 * 2864557 * 43880311 * 905283697258063
1693,1,19,x^19 + x^18 + 7,2^2 * 3^2 * 47 * 13064170669663278962661749142142038993886489213811435337943
1693,1,20,x^20 + x^19 + 26,2^4 * 3^2 * 5^5 * 7 * 11^2 * 47 * 241 * 281 * 821 * 2293 * 80491 * 102005611 * 266908601 * 10012471081 * 746791863581
