p,n,poly,factorization
5431,2,x^2 + x + 3,2^4 * 3 * 5 * 7 * 97 * 181
5431,3,x^3 + x^2 + 2,2 * 3^2 * 5 * 181 * 1069 * 9199
5431,4,x^4 + x^3 + 33,2^5 * 3 * 5 * 7 * 97 * 181 * 14747881
5431,5,x^5 + x^4 + 10,2 * 3 * 5^2 * 181 * 174032027589661
5431,6,x^6 + x^5 + 51,2^4 * 3^2 * 5 * 7 * 13^3 * 31 * 97 * 181 * 433 * 1069 * 9199
5431,7,x^7 + x^6 + 34,2 * 3 * 5 * 181 * 379 * 67720410186412228603
5431,8,x^8 + x^7 + 75,2^6 * 3 * 5 * 7 * 17 * 97 * 181 * 1322521 * 14747881 * 19348073
5431,9,x^9 + x^8 + 4,2 * 3^3 * 5 * 19 * 181 * 199 * 1069 * 8443 * 9199 * 6090481 * 43994917
5431,10,x^10 + x^9 + 75,2^4 * 3 * 5^2 * 7 * 11 * 97 * 181 * 211 * 240491 * 1558351 * 174032027589661
5431,11,x^11 + x^10 + 113,2 * 3 * 5 * 23 * 89 * 181 * 319441 * 8248307 * 14698751 * 281659401360899
5431,12,x^12 + x^11 + 109,2^5 * 3^2 * 5 * 7 * 13^3 * 31 * 37 * 97 * 181 * 433 * 1069 * 9199 * 4202773 * 5594761 * 14747881
5431,13,x^13 + x^12 + 4,2 * 3 * 5 * 131 * 157 * 181 * 443 * 87257 * 51508627 * 16083578440625537265462767
5431,14,x^14 + x^13 + 12,2^4 * 3 * 5 * 7^2 * 97 * 113 * 181 * 379 * 629903 * 2601299 * 19795133 * 67720410186412228603
5431,15,x^15 + x^14 + 5,2 * 3^2 * 5^2 * 181 * 1069 * 5881 * 9199 * 174032027589661 * 128678879265167523050859241
5431,16,x^16 + x^15 + 33,2^7 * 3 * 5 * 7 * 17 * 97 * 181 * 193 * 593 * 1322521 * 14747881 * 19348073 * 2585436209 * 1278976596317281
5431,17,x^17 + x^16 + 94,2 * 3 * 5 * 137 * 181 * 1259 * 3322083319868900003254914658641432360605234137560198059
5431,18,x^18 + x^17 + 165,2^4 * 3^3 * 5 * 7 * 13^3 * 19 * 31 * 97 * 181 * 199 * 433 * 1069 * 8443 * 9199 * 6090481 * 43994917 * 25661309620780845918091
5431,19,x^19 + x^18 + 77,2 * 3 * 5 * 181 * 1559 * 43117626061 * 732725323726051136093177 * 343142305650383899430349718963
5431,20,x^20 + x^19 + 156,2^5 * 3 * 5^2 * 7 * 11 * 97 * 181 * 211 * 240491 * 1558351 * 14747881 * 120659221 * 174032027589661 * 6273037597888757156701
5431,21,x^21 + x^20 + 80,2 * 3^2 * 5 * 43 * 181 * 379 * 547 * 1069 * 9199 * 5049679359817 * 67720410186412228603 * 5543168442304175623311495433
