p,n,poly,factorization
1787,2,x^2 + x + 7,2^3 * 3 * 19 * 47 * 149
1787,3,x^3 + x^2 + 3,2 * 7 * 19 * 47 * 456451
1787,4,x^4 + x^3 + 7,2^4 * 3 * 5 * 19 * 47 * 149 * 197 * 1621
1787,5,x^5 + x^4 + 9,2 * 11 * 19 * 47 * 927574119611
1787,6,x^6 + x^5 + 32,2^3 * 3^2 * 7 * 19 * 37 * 47 * 149 * 28753 * 456451
1787,7,x^7 + x^6 + 12,2 * 19 * 47 * 36653 * 888957270249329
1787,8,x^8 + x^7 + 33,2^5 * 3 * 5 * 17 * 19 * 47 * 149 * 197 * 1621 * 299929575593
1787,9,x^9 + x^8 + 88,2 * 7 * 19 * 47 * 456451 * 32564717507686012813
1787,10,x^10 + x^9 + 5,2^3 * 3 * 11 * 19 * 47 * 149 * 1952131 * 5220911 * 927574119611
1787,11,x^11 + x^10 + 12,2 * 19 * 23 * 47 * 353 * 29782919 * 297543049 * 4618160392253
1787,12,x^12 + x^11 + 44,2^4 * 3^2 * 5 * 7 * 13 * 19 * 37 * 47 * 149 * 197 * 1621 * 28753 * 456451 * 784430952061
1787,13,x^13 + x^12 + 12,2 * 19 * 47 * 131 * 132047137427531 * 61339105938040803046201
1787,14,x^14 + x^13 + 54,2^3 * 3 * 19 * 47 * 149 * 36653 * 888957270249329 * 32546504572727796043
1787,15,x^15 + x^14 + 51,2 * 7 * 11 * 19 * 31 * 47 * 241 * 691 * 3571 * 14551 * 456451 * 387448378321 * 927574119611
1787,16,x^16 + x^15 + 191,2^6 * 3 * 5 * 17 * 19 * 47 * 149 * 193 * 197 * 1621 * 299929575593 * 269407148612898067081777
1787,17,x^17 + x^16 + 17,2 * 19 * 47 * 2381 * 74869 * 4107580903 * 14777071821127205992113498148387943
1787,18,x^18 + x^17 + 128,2^3 * 3^3 * 7 * 19 * 37 * 47 * 109 * 149 * 28753 * 456451 * 99586292037531841 * 32564717507686012813
1787,19,x^19 + x^18 + 142,2 * 19^2 * 47 * 9349 * 6271582649495883059 * 31016238845496173118790740193198313
1787,20,x^20 + x^19 + 63,2^4 * 3 * 5^2 * 11 * 19 * 47 * 149 * 197 * 1621 * 2161 * 1952131 * 5220911 * 1726734461 * 927574119611 * 5573730377041
1787,21,x^21 + x^20 + 17,2 * 7^2 * 19 * 43 * 47 * 2437 * 36653 * 456451 * 888957270249329 * 1444872440486404033364680777475497
1787,22,x^22 + x^21 + 47,2^3 * 3 * 19 * 23 * 47 * 67 * 149 * 353 * 29782919 * 297543049 * 4618160392253 * 4953677855524170600867525840509
1787,23,x^23 + x^22 + 169,2 * 19 * 47 * 656568581 * 31501175222037011272329105511 * 17036343975967971534901258474614527
1787,24,x^24 + x^23 + 8,2^5 * 3^2 * 5 * 7 * 13 * 17 * 19 * 37 * 47 * 149 * 197 * 673 * 1621 * 21649 * 28753 * 456451 * 676129 * 299929575593 * 784430952061 * 10556354147617
