p,r,n,poly,factorization
2131,1,2,x^2 + x + 2,2^3 * 3 * 5 * 13 * 41 * 71
2131,1,3,x^3 + x^2 + 5,2 * 3^2 * 5 * 71 * 307 * 4933
2131,1,4,x^4 + x^3 + 33,2^4 * 3 * 5 * 13 * 41 * 71 * 101 * 22481
2131,1,5,x^5 + x^4 + 11,2 * 3 * 5^2 * 71 * 4126364997061
2131,1,6,x^6 + x^5 + 46,2^3 * 3^2 * 5 * 7 * 13 * 41 * 71 * 307 * 4933 * 648433
2131,1,7,x^7 + x^6 + 74,2 * 3 * 5 * 71 * 93692438982092641237
2131,1,8,x^8 + x^7 + 2,2^5 * 3 * 5 * 13 * 41 * 71 * 101 * 22481 * 10311071613961
2131,1,9,x^9 + x^8 + 107,2 * 3^3 * 5 * 71 * 127 * 307 * 4933 * 245796515938913833
2131,1,10,x^10 + x^9 + 127,2^3 * 3 * 5^2 * 11 * 13 * 31 * 41 * 71 * 60447127721 * 4126364997061
2131,1,11,x^11 + x^10 + 11,2 * 3 * 5 * 71 * 1321 * 313060507 * 4672047414206426412863
2131,1,12,x^12 + x^11 + 162,2^4 * 3^2 * 5 * 7 * 13 * 41 * 71 * 101 * 307 * 4933 * 22481 * 228097 * 648433 * 90409513
2131,1,13,x^13 + x^12 + 83,2 * 3 * 5 * 71 * 7541 * 55168049 * 36103989077599 * 584162248676683
2131,1,14,x^14 + x^13 + 60,2^3 * 3 * 5 * 13 * 41 * 71 * 113 * 197 * 4204867139315431 * 93692438982092641237
2131,1,15,x^15 + x^14 + 79,2 * 3^2 * 5^2 * 61 * 71 * 211 * 307 * 4933 * 1152336091 * 4126364997061 * 28659743356261
2131,1,16,x^16 + x^15 + 139,2^6 * 3 * 5 * 13 * 17 * 41 * 71 * 101 * 22481 * 126548179697 * 10311071613961 * 98840009424529
2131,1,17,x^17 + x^16 + 133,2 * 3 * 5 * 71 * 248387287824043 * 947425045806821 * 768891066345220090672999
2131,1,18,x^18 + x^17 + 46,2^3 * 3^3 * 5 * 7 * 13 * 19 * 41 * 71 * 127 * 199 * 307 * 631 * 4933 * 648433 * 39252259526581 * 245796515938913833
2131,1,19,x^19 + x^18 + 16,2 * 3 * 5 * 71 * 191 * 4302021473992005392126928853127645410638342737059271723939
2131,1,20,x^20 + x^19 + 108,2^4 * 3 * 5^2 * 11 * 13 * 31 * 41 * 71 * 101 * 521 * 22481 * 19930714721 * 60447127721 * 4126364997061 * 40954997699881
2131,1,21,x^21 + x^20 + 142,2 * 3^2 * 5 * 43 * 71 * 307 * 4933 * 93692438982092641237 * 203858626940682609643386354008754546667
2131,1,22,x^22 + x^21 + 57,2^3 * 3 * 5 * 13 * 23 * 41 * 71 * 1321 * 21803 * 1000253 * 313060507 * 3848369757608867826743 * 4672047414206426412863
2131,1,23,x^23 + x^22 + 6,2 * 3 * 5 * 47 * 71 * 1213021 * 3453313407371 * 2290181186525668783011131 * 37580947469492199917393059999
2131,1,24,x^24 + x^23 + 108,2^5 * 3^2 * 5 * 7 * 13 * 41 * 71 * 101 * 307 * 601 * 4933 * 22481 * 101209 * 228097 * 648433 * 3590161 * 90409513 * 1947421978129 * 10311071613961
2131,2,2,x^4 + x^3 + 33,2^4 * 3 * 5 * 13 * 41 * 71 * 101 * 22481
2131,2,3,x^6 + x^5 + 46,2^3 * 3^2 * 5 * 7 * 13 * 41 * 71 * 307 * 4933 * 648433
2131,2,4,x^8 + x^7 + 2,2^5 * 3 * 5 * 13 * 41 * 71 * 101 * 22481 * 10311071613961
2131,2,5,x^10 + x^9 + 127,2^3 * 3 * 5^2 * 11 * 13 * 31 * 41 * 71 * 60447127721 * 4126364997061
2131,2,6,x^12 + x^11 + 162,2^4 * 3^2 * 5 * 7 * 13 * 41 * 71 * 101 * 307 * 4933 * 22481 * 228097 * 648433 * 90409513
2131,2,7,x^14 + x^13 + 60,2^3 * 3 * 5 * 13 * 41 * 71 * 113 * 197 * 4204867139315431 * 93692438982092641237
2131,2,8,x^16 + x^15 + 139,2^6 * 3 * 5 * 13 * 17 * 41 * 71 * 101 * 22481 * 126548179697 * 10311071613961 * 98840009424529
2131,2,9,x^18 + x^17 + 46,2^3 * 3^3 * 5 * 7 * 13 * 19 * 41 * 71 * 127 * 199 * 307 * 631 * 4933 * 648433 * 39252259526581 * 245796515938913833
2131,2,10,x^20 + x^19 + 108,2^4 * 3 * 5^2 * 11 * 13 * 31 * 41 * 71 * 101 * 521 * 22481 * 19930714721 * 60447127721 * 4126364997061 * 40954997699881
2131,2,11,x^22 + x^21 + 57,2^3 * 3 * 5 * 13 * 23 * 41 * 71 * 1321 * 21803 * 1000253 * 313060507 * 3848369757608867826743 * 4672047414206426412863
2131,2,12,x^24 + x^23 + 108,2^5 * 3^2 * 5 * 7 * 13 * 41 * 71 * 101 * 307 * 601 * 4933 * 22481 * 101209 * 228097 * 648433 * 3590161 * 90409513 * 1947421978129 * 10311071613961
