p,r,n,poly,factorization
1279,1,2,x^2 + x + 6,2^9 * 3^2 * 5 * 71
1279,1,3,x^3 + x^2 + 2,2 * 3^3 * 71 * 229 * 2383
1279,1,4,x^4 + x^3 + 3,2^10 * 3^2 * 5 * 13 * 17 * 71 * 3701
1279,1,5,x^5 + x^4 + 25,2 * 3^2 * 11 * 31 * 71 * 7853576701
1279,1,6,x^6 + x^5 + 44,2^9 * 3^3 * 5 * 7 * 71 * 229 * 2383 * 233509
1279,1,7,x^7 + x^6 + 23,2 * 3^2 * 71 * 56701 * 3745631 * 20627531
1279,1,8,x^8 + x^7 + 13,2^11 * 3^2 * 5 * 13 * 17 * 71 * 2393 * 3701 * 4481 * 124777
1279,1,9,x^9 + x^8 + 25,2 * 3^4 * 19 * 71 * 229 * 2383 * 132751 * 578509653223
1279,1,10,x^10 + x^9 + 102,2^9 * 3^2 * 5^2 * 11 * 31 * 71 * 7853576701 * 534777034241
1279,1,11,x^11 + x^10 + 39,2 * 3^2 * 71 * 2302169 * 6994190831 * 728065507032359
1279,1,12,x^12 + x^11 + 55,2^10 * 3^3 * 5 * 7 * 13 * 17 * 71 * 229 * 2383 * 3701 * 233509 * 980641 * 2728801
1279,1,13,x^13 + x^12 + 72,2 * 3^2 * 71 * 313 * 3347891 * 18300821158628674240602530387
1279,1,14,x^14 + x^13 + 31,2^9 * 3^2 * 5 * 43 * 71 * 56701 * 3745631 * 20627531 * 101722116101143189
1279,1,15,x^15 + x^14 + 35,2 * 3^3 * 11 * 31 * 71 * 229 * 2383 * 3271 * 22621 * 7853576701 * 96701301997019491
1279,1,16,x^16 + x^15 + 48,2^12 * 3^2 * 5 * 13 * 17 * 71 * 97 * 2393 * 3701 * 4481 * 4513 * 124777 * 162641 * 50288334965681
1279,1,17,x^17 + x^16 + 37,2 * 3^2 * 71 * 1123 * 9770173247915008273351 * 4677204740852440252158557
1279,1,18,x^18 + x^17 + 6,2^9 * 3^4 * 5 * 7 * 19 * 37 * 71 * 229 * 811 * 2383 * 132751 * 233509 * 578509653223 * 145881657259669
1279,1,19,x^19 + x^18 + 193,2 * 3^2 * 71 * 2388997780815980839527707021 * 35139351715057349487960430661
1279,1,20,x^20 + x^19 + 55,2^10 * 3^2 * 5^2 * 11 * 13 * 17 * 31 * 41 * 71 * 3701 * 48523441 * 7853576701 * 534777034241 * 3599387819905001
1279,1,21,x^21 + x^20 + 9,2 * 3^3 * 71 * 229 * 2383 * 56701 * 3745631 * 5597971 * 20627531 * 1519048693 * 2251668766430176499407
1279,1,22,x^22 + x^21 + 65,2^9 * 3^2 * 5 * 23 * 71 * 199 * 1607 * 2302169 * 407488973 * 6994190831 * 728065507032359 * 3905290721294513
1279,1,23,x^23 + x^22 + 17,2 * 3^2 * 71 * 14629 * 15355962019044606339060245249615462599185463382137399950540869549
1279,1,24,x^24 + x^23 + 191,2^11 * 3^3 * 5 * 7 * 13 * 17 * 71 * 229 * 2383 * 2393 * 3701 * 4481 * 9769 * 37993 * 124777 * 233509 * 980641 * 2728801 * 19293483971602993
1279,1,25,x^25 + x^24 + 143,2 * 3^2 * 11 * 31 * 71 * 5720201 * 7853576701 * 1160688993686033701 * 20667299532153642997732760645155191301
1279,2,2,x^4 + x^3 + 3,2^10 * 3^2 * 5 * 13 * 17 * 71 * 3701
1279,2,3,x^6 + x^5 + 44,2^9 * 3^3 * 5 * 7 * 71 * 229 * 2383 * 233509
1279,2,4,x^8 + x^7 + 13,2^11 * 3^2 * 5 * 13 * 17 * 71 * 2393 * 3701 * 4481 * 124777
1279,2,5,x^10 + x^9 + 102,2^9 * 3^2 * 5^2 * 11 * 31 * 71 * 7853576701 * 534777034241
1279,2,6,x^12 + x^11 + 55,2^10 * 3^3 * 5 * 7 * 13 * 17 * 71 * 229 * 2383 * 3701 * 233509 * 980641 * 2728801
1279,2,7,x^14 + x^13 + 31,2^9 * 3^2 * 5 * 43 * 71 * 56701 * 3745631 * 20627531 * 101722116101143189
1279,2,8,x^16 + x^15 + 48,2^12 * 3^2 * 5 * 13 * 17 * 71 * 97 * 2393 * 3701 * 4481 * 4513 * 124777 * 162641 * 50288334965681
1279,2,9,x^18 + x^17 + 6,2^9 * 3^4 * 5 * 7 * 19 * 37 * 71 * 229 * 811 * 2383 * 132751 * 233509 * 578509653223 * 145881657259669
1279,2,10,x^20 + x^19 + 55,2^10 * 3^2 * 5^2 * 11 * 13 * 17 * 31 * 41 * 71 * 3701 * 48523441 * 7853576701 * 534777034241 * 3599387819905001
1279,2,11,x^22 + x^21 + 65,2^9 * 3^2 * 5 * 23 * 71 * 199 * 1607 * 2302169 * 407488973 * 6994190831 * 728065507032359 * 3905290721294513
1279,2,12,x^24 + x^23 + 191,2^11 * 3^3 * 5 * 7 * 13 * 17 * 71 * 229 * 2383 * 2393 * 3701 * 4481 * 9769 * 37993 * 124777 * 233509 * 980641 * 2728801 * 19293483971602993
1279,3,2,x^6 + x^5 + 44,2^9 * 3^3 * 5 * 7 * 71 * 229 * 2383 * 233509
1279,3,3,x^9 + x^8 + 25,2 * 3^4 * 19 * 71 * 229 * 2383 * 132751 * 578509653223
1279,3,4,x^12 + x^11 + 55,2^10 * 3^3 * 5 * 7 * 13 * 17 * 71 * 229 * 2383 * 3701 * 233509 * 980641 * 2728801
1279,3,5,x^15 + x^14 + 35,2 * 3^3 * 11 * 31 * 71 * 229 * 2383 * 3271 * 22621 * 7853576701 * 96701301997019491
1279,3,6,x^18 + x^17 + 6,2^9 * 3^4 * 5 * 7 * 19 * 37 * 71 * 229 * 811 * 2383 * 132751 * 233509 * 578509653223 * 145881657259669
1279,3,7,x^21 + x^20 + 9,2 * 3^3 * 71 * 229 * 2383 * 56701 * 3745631 * 5597971 * 20627531 * 1519048693 * 2251668766430176499407
1279,3,8,x^24 + x^23 + 191,2^11 * 3^3 * 5 * 7 * 13 * 17 * 71 * 229 * 2383 * 2393 * 3701 * 4481 * 9769 * 37993 * 124777 * 233509 * 980641 * 2728801 * 19293483971602993
1279,4,2,x^8 + x^7 + 13,2^11 * 3^2 * 5 * 13 * 17 * 71 * 2393 * 3701 * 4481 * 124777
1279,4,3,x^12 + x^11 + 55,2^10 * 3^3 * 5 * 7 * 13 * 17 * 71 * 229 * 2383 * 3701 * 233509 * 980641 * 2728801
1279,4,4,x^16 + x^15 + 48,2^12 * 3^2 * 5 * 13 * 17 * 71 * 97 * 2393 * 3701 * 4481 * 4513 * 124777 * 162641 * 50288334965681
1279,4,5,x^20 + x^19 + 55,2^10 * 3^2 * 5^2 * 11 * 13 * 17 * 31 * 41 * 71 * 3701 * 48523441 * 7853576701 * 534777034241 * 3599387819905001
1279,4,6,x^24 + x^23 + 191,2^11 * 3^3 * 5 * 7 * 13 * 17 * 71 * 229 * 2383 * 2393 * 3701 * 4481 * 9769 * 37993 * 124777 * 233509 * 980641 * 2728801 * 19293483971602993
1279,5,2,x^10 + x^9 + 102,2^9 * 3^2 * 5^2 * 11 * 31 * 71 * 7853576701 * 534777034241
1279,5,3,x^15 + x^14 + 35,2 * 3^3 * 11 * 31 * 71 * 229 * 2383 * 3271 * 22621 * 7853576701 * 96701301997019491
1279,5,4,x^20 + x^19 + 55,2^10 * 3^2 * 5^2 * 11 * 13 * 17 * 31 * 41 * 71 * 3701 * 48523441 * 7853576701 * 534777034241 * 3599387819905001
1279,5,5,x^25 + x^24 + 143,2 * 3^2 * 11 * 31 * 71 * 5720201 * 7853576701 * 1160688993686033701 * 20667299532153642997732760645155191301
1279,6,2,x^12 + x^11 + 55,2^10 * 3^3 * 5 * 7 * 13 * 17 * 71 * 229 * 2383 * 3701 * 233509 * 980641 * 2728801
