p,n,poly,factorization
3299,2,x^2 + x + 6,2^3 * 3 * 5^2 * 11 * 17 * 97
3299,3,x^3 + x^2 + 20,2 * 7 * 17 * 97 * 1555243
3299,4,x^4 + x^3 + 63,2^4 * 3 * 5^2 * 11 * 17 * 37 * 97 * 147073
3299,5,x^5 + x^4 + 9,2 * 17 * 97 * 126611 * 935813891
3299,6,x^6 + x^5 + 32,2^3 * 3^2 * 5^2 * 7 * 11 * 13 * 17 * 19 * 97 * 14683 * 1555243
3299,7,x^7 + x^6 + 20,2 * 17 * 97 * 1289512503396017000101
3299,8,x^8 + x^7 + 40,2^5 * 3 * 5^2 * 11 * 17 * 37 * 97 * 147073 * 59224208663401
3299,9,x^9 + x^8 + 3,2 * 7 * 17 * 97 * 1423 * 2089 * 5347 * 1555243 * 81103644289
3299,10,x^10 + x^9 + 8,2^3 * 3 * 5^3 * 11 * 17 * 97 * 126611 * 935813891 * 23682504773401
3299,11,x^11 + x^10 + 13,2 * 17 * 97 * 152740715150379313389374077682233501
3299,12,x^12 + x^11 + 35,2^4 * 3^2 * 5^2 * 7 * 11 * 13 * 17 * 19 * 37 * 97 * 14683 * 147073 * 1265557 * 1555243 * 93593893
3299,13,x^13 + x^12 + 33,2 * 17 * 53 * 97 * 114713 * 2398657 * 113988960645246813454117729837
3299,14,x^14 + x^13 + 18,2^3 * 3 * 5^2 * 11 * 17 * 29 * 97 * 491 * 503791 * 179652131443 * 1289512503396017000101
3299,15,x^15 + x^14 + 12,2 * 7 * 17 * 97 * 151 * 211 * 2521 * 88261 * 122041 * 126611 * 1555243 * 935813891 * 16211380921
3299,16,x^16 + x^15 + 138,2^6 * 3 * 5^2 * 11 * 17 * 37 * 97 * 26321 * 147073 * 37060193 * 59224208663401 * 7191483143709217
3299,17,x^17 + x^16 + 29,2 * 17^2 * 97 * 2687 * 643545779 * 585209689733893801 * 11445668691591720347928461
3299,18,x^18 + x^17 + 242,2^3 * 3^3 * 5^2 * 7 * 11 * 13 * 17 * 19 * 97 * 1423 * 2089 * 5347 * 14683 * 1555243 * 81103644289 * 429707207849006330101
3299,19,x^19 + x^18 + 27,2 * 17 * 97 * 191 * 8893 * 343221637334520147819523 * 3675843608393262212416209591531749
3299,20,x^20 + x^19 + 91,2^4 * 3 * 5^3 * 11 * 17 * 37 * 97 * 126611 * 147073 * 935813891 * 255971154841 * 23682504773401 * 54810966051301561
3299,21,x^21 + x^20 + 44,2 * 7^2 * 17 * 43 * 97 * 1471 * 6343 * 1555243 * 1289512503396017000101 * 591537446943244314045352805928517
3299,22,x^22 + x^21 + 292,2^3 * 3 * 5^2 * 11^2 * 17 * 23 * 97 * 353 * 1607 * 107999 * 429991 * 22903472250568933 * 152740715150379313389374077682233501
