p,n,poly,factorization
359,2,x^2 + x + 7,2^4 * 3^2 * 5 * 179
359,3,x^3 + x^2 + 2,2 * 7 * 37 * 179 * 499
359,4,x^4 + x^3 + 7,2^5 * 3^2 * 5 * 13 * 179 * 4957
359,5,x^5 + x^4 + 4,2 * 179 * 16656709681
359,6,x^6 + x^5 + 26,2^4 * 3^3 * 5 * 7 * 37 * 179 * 499 * 42841
359,7,x^7 + x^6 + 6,2 * 179 * 211 * 449 * 1303 * 4019 * 4327
359,8,x^8 + x^7 + 53,2^6 * 3^2 * 5 * 13 * 17 * 179 * 4957 * 11113 * 43961
359,9,x^9 + x^8 + 12,2 * 7 * 19 * 37 * 179 * 499 * 112671246731059
359,10,x^10 + x^9 + 14,2^4 * 3^2 * 5^2 * 11 * 41 * 179 * 751 * 9781 * 16656709681
359,11,x^11 + x^10 + 36,2 * 67 * 179 * 8933 * 59577705183437736791
359,12,x^12 + x^11 + 62,2^5 * 3^3 * 5 * 7 * 13 * 37 * 179 * 499 * 2029 * 4957 * 42841 * 8186389
359,13,x^13 + x^12 + 12,2 * 179 * 937 * 3719 * 88231988599 * 14946963294953
359,14,x^14 + x^13 + 86,2^4 * 3^2 * 5 * 179 * 211 * 449 * 1303 * 4019 * 4327 * 2134807103728447
359,15,x^15 + x^14 + 4,2 * 7 * 31 * 37 * 179 * 499 * 16656709681 * 8875288563711621631
359,16,x^16 + x^15 + 86,2^7 * 3^2 * 5 * 13 * 17 * 179 * 193 * 4957 * 11113 * 15377 * 43961 * 729569 * 63713329
359,17,x^17 + x^16 + 110,2 * 179 * 85001215236190499 * 898043687440549395595979
359,18,x^18 + x^17 + 56,2^4 * 3^4 * 5 * 7 * 19 * 37 * 127 * 179 * 499 * 42841 * 5618775840823 * 112671246731059
359,19,x^19 + x^18 + 11,2 * 179 * 305597 * 78340988604947808931 * 410935217346993953423
359,20,x^20 + x^19 + 323,2^5 * 3^2 * 5^2 * 11 * 13 * 41 * 179 * 751 * 4957 * 9781 * 2270254381 * 16656709681 * 121528376581
359,21,x^21 + x^20 + 72,2 * 7^2 * 37 * 43 * 179 * 211 * 449 * 499 * 1303 * 4019 * 4327 * 5839 * 1899661 * 1368802824793637479
359,22,x^22 + x^21 + 87,2^4 * 3^2 * 5 * 23^2 * 67 * 179 * 8933 * 14411 * 19163 * 242729825559563 * 59577705183437736791
359,23,x^23 + x^22 + 33,2 * 179 * 461 * 22541 * 25117 * 981045497 * 638202163287950212740369288627898109
359,24,x^24 + x^23 + 26,2^6 * 3^3 * 5 * 7 * 13 * 17 * 37 * 179 * 499 * 2029 * 4957 * 11113 * 42841 * 43961 * 117937 * 8186389 * 2339405530658353
359,25,x^25 + x^24 + 22,2 * 101 * 179 * 16656709681 * 12518941147477652964014530694675502490250718598301
359,26,x^26 + x^25 + 21,2^4 * 3^2 * 5 * 179 * 937 * 3329 * 3719 * 559183 * 220242751 * 88231988599 * 11146947425069 * 14946963294953
359,27,x^27 + x^26 + 88,2 * 7 * 19 * 37 * 179 * 271 * 499 * 2917 * 112671246731059 * 12410645039634254766617354496436547510923
359,28,x^28 + x^27 + 142,2^5 * 3^2 * 5 * 13 * 29 * 179 * 211 * 449 * 1303 * 4019 * 4327 * 4957 * 247914738569 * 2134807103728447 * 637425845823163741
359,29,x^29 + x^28 + 10,2 * 59 * 179 * 233 * 40543 * 64033 * 129457 * 291509 * 317029 * 819316727497722372190249500543203251913501
359,30,x^30 + x^29 + 78,2^4 * 3^3 * 5^2 * 7 * 11 * 31 * 37 * 41 * 179 * 499 * 751 * 9781 * 42841 * 6099091 * 16656709681 * 45362660544571 * 8875288563711621631
359,31,x^31 + x^30 + 2,2 * 179 * 5581 * 428361163 * 73573224793 * 150313645123 * 1705314830961741813331326141985282564568053
