p,r,n,poly,factorization
8089,1,2,x^2 + x + 43,2^4 * 3 * 5 * 337 * 809
8089,1,3,x^3 + x^2 + 47,2^3 * 3^2 * 7 * 13^2 * 337 * 18439
8089,1,4,x^4 + x^3 + 17,2^5 * 3 * 5 * 337 * 809 * 32715961
8089,1,5,x^5 + x^4 + 19,2^3 * 3 * 11 * 181 * 211 * 337 * 1511 * 6745511
8089,1,6,x^6 + x^5 + 124,2^4 * 3^2 * 5 * 7 * 13^2 * 337 * 809 * 18439 * 65423833
8089,1,7,x^7 + x^6 + 29,2^3 * 3 * 337 * 1490833 * 187928958934182607
8089,1,8,x^8 + x^7 + 85,2^6 * 3 * 5 * 281 * 337 * 809 * 101537 * 32715961 * 75027193
8089,1,9,x^9 + x^8 + 38,2^3 * 3^3 * 7 * 13^2 * 337 * 2953 * 3673 * 18439 * 59581 * 144495923293
8089,1,10,x^10 + x^9 + 43,2^4 * 3 * 5^2 * 11 * 31 * 71 * 181 * 211 * 337 * 809 * 1511 * 4621 * 6745511 * 84178201
8089,1,11,x^11 + x^10 + 51,2^3 * 3 * 23 * 337 * 129449 * 524261 * 768471843193016538476699833
8089,1,12,x^12 + x^11 + 94,2^5 * 3^2 * 5 * 7 * 13^2 * 37 * 337 * 809 * 4021 * 18439 * 32715961 * 65423833 * 28776868873
8089,1,13,x^13 + x^12 + 17,2^3 * 3 * 337 * 443 * 352831372141 * 502135351694448797707444693478147
8089,1,14,x^14 + x^13 + 111,2^4 * 3 * 5 * 337 * 809 * 1490833 * 122681189 * 2283165271370453 * 187928958934182607
8089,1,15,x^15 + x^14 + 37,2^3 * 3^2 * 7 * 11 * 13^2 * 181 * 211 * 337 * 1511 * 18439 * 5354221 * 6745511 * 900360781 * 3801825052526041
8089,1,16,x^16 + x^15 + 155,2^7 * 3 * 5 * 17 * 281 * 337 * 809 * 101537 * 751217 * 10745041 * 32715961 * 75027193 * 66789206207000209
8089,1,17,x^17 + x^16 + 68,2^3 * 3 * 337 * 8807 * 38154262486134146817344034786014506624770874879458424690183
8089,1,18,x^18 + x^17 + 61,2^4 * 3^3 * 5 * 7 * 13^2 * 19 * 337 * 631 * 809 * 2953 * 3673 * 18439 * 59581 * 65423833 * 144495923293 * 23366090384778873637
8089,1,19,x^19 + x^18 + 19,2^3 * 3 * 337 * 21986734408314381143232419556867405572184945739977247127759818602307291
