p,e,n,poly,factorization
7759,1,2,x^2 + x + 11,2^5 * 3^2 * 5 * 97 * 431
7759,1,3,x^3 + x^2 + 28,2 * 3^3 * 19 * 37 * 431 * 28549
7759,1,4,x^4 + x^3 + 12,2^6 * 3^2 * 5 * 97 * 431 * 30101041
7759,1,5,x^5 + x^4 + 14,2 * 3^2 * 11 * 41 * 431 * 25621 * 313694111
7759,1,6,x^6 + x^5 + 15,2^5 * 3^3 * 5 * 7 * 19 * 37 * 97 * 431 * 1423 * 6043 * 28549
7759,1,7,x^7 + x^6 + 28,2 * 3^2 * 29^2 * 71 * 337 * 431 * 1051 * 2213 * 2689 * 1733929
7759,1,8,x^8 + x^7 + 24,2^7 * 3^2 * 5 * 97 * 431 * 7673 * 30101041 * 236171677097
7759,1,9,x^9 + x^8 + 10,2 * 3^4 * 19 * 37 * 431 * 28549 * 624379087 * 116483633211061
7759,1,10,x^10 + x^9 + 38,2^5 * 3^2 * 5^2 * 11 * 41 * 97 * 271 * 431 * 25621 * 1209931 * 2210381 * 313694111
7759,1,11,x^11 + x^10 + 2,2 * 3^2 * 23 * 89 * 431 * 6997 * 5380431893 * 10262818310387396903623
7759,1,12,x^12 + x^11 + 62,2^6 * 3^3 * 5 * 7 * 13 * 19 * 37 * 97 * 431 * 1423 * 1873 * 6043 * 28549 * 30101041 * 148847611669
7759,1,13,x^13 + x^12 + 18,2 * 3^2 * 431 * 386413 * 528373 * 1184587 * 196863721607816778713488221907
7759,1,14,x^14 + x^13 + 13,2^5 * 3^2 * 5 * 29^2 * 71 * 97 * 281 * 337 * 431 * 1051 * 2213 * 2689 * 1733929 * 776376215007908060687
7759,1,15,x^15 + x^14 + 127,2 * 3^3 * 11 * 19 * 31 * 37 * 41 * 61 * 421 * 431 * 25621 * 28549 * 313694111 * 7687486501 * 2146011512654851
7759,1,16,x^16 + x^15 + 15,2^8 * 3^2 * 5 * 17 * 97 * 431 * 7673 * 30101041 * 11586762353 * 236171677097 * 33343025020895127361
7759,1,17,x^17 + x^16 + 39,2 * 3^2 * 103 * 431 * 98873 * 9705743 * 11445251 * 35416883 * 4306938045271773814807468754507561
7759,1,18,x^18 + x^17 + 147,2^5 * 3^4 * 5 * 7 * 19 * 37 * 97 * 431 * 1423 * 6043 * 28549 * 110161 * 624379087 * 116483633211061 * 1980644998351151683
7759,1,19,x^19 + x^18 + 51,2 * 3^2 * 431 * 10388659457356887182938254603236269597136716334342023499311448880371761
7759,1,20,x^20 + x^19 + 151,2^6 * 3^2 * 5^2 * 11 * 41 * 97 * 271 * 431 * 25621 * 1209931 * 2210381 * 30101041 * 313694111 * 13135481821416489762759719405761
7759,2,2,x^4 + x^3 + 12,2^6 * 3^2 * 5 * 97 * 431 * 30101041
7759,2,3,x^6 + x^5 + 15,2^5 * 3^3 * 5 * 7 * 19 * 37 * 97 * 431 * 1423 * 6043 * 28549
7759,2,4,x^8 + x^7 + 24,2^7 * 3^2 * 5 * 97 * 431 * 7673 * 30101041 * 236171677097
7759,2,5,x^10 + x^9 + 38,2^5 * 3^2 * 5^2 * 11 * 41 * 97 * 271 * 431 * 25621 * 1209931 * 2210381 * 313694111
7759,2,6,x^12 + x^11 + 62,2^6 * 3^3 * 5 * 7 * 13 * 19 * 37 * 97 * 431 * 1423 * 1873 * 6043 * 28549 * 30101041 * 148847611669
7759,2,7,x^14 + x^13 + 13,2^5 * 3^2 * 5 * 29^2 * 71 * 97 * 281 * 337 * 431 * 1051 * 2213 * 2689 * 1733929 * 776376215007908060687
7759,2,8,x^16 + x^15 + 15,2^8 * 3^2 * 5 * 17 * 97 * 431 * 7673 * 30101041 * 11586762353 * 236171677097 * 33343025020895127361
7759,2,9,x^18 + x^17 + 147,2^5 * 3^4 * 5 * 7 * 19 * 37 * 97 * 431 * 1423 * 6043 * 28549 * 110161 * 624379087 * 116483633211061 * 1980644998351151683
7759,2,10,x^20 + x^19 + 151,2^6 * 3^2 * 5^2 * 11 * 41 * 97 * 271 * 431 * 25621 * 1209931 * 2210381 * 30101041 * 313694111 * 13135481821416489762759719405761
7759,3,2,x^6 + x^5 + 15,2^5 * 3^3 * 5 * 7 * 19 * 37 * 97 * 431 * 1423 * 6043 * 28549
7759,3,3,x^9 + x^8 + 10,2 * 3^4 * 19 * 37 * 431 * 28549 * 624379087 * 116483633211061
7759,3,4,x^12 + x^11 + 62,2^6 * 3^3 * 5 * 7 * 13 * 19 * 37 * 97 * 431 * 1423 * 1873 * 6043 * 28549 * 30101041 * 148847611669
7759,3,5,x^15 + x^14 + 127,2 * 3^3 * 11 * 19 * 31 * 37 * 41 * 61 * 421 * 431 * 25621 * 28549 * 313694111 * 7687486501 * 2146011512654851
7759,3,6,x^18 + x^17 + 147,2^5 * 3^4 * 5 * 7 * 19 * 37 * 97 * 431 * 1423 * 6043 * 28549 * 110161 * 624379087 * 116483633211061 * 1980644998351151683
7759,4,2,x^8 + x^7 + 24,2^7 * 3^2 * 5 * 97 * 431 * 7673 * 30101041 * 236171677097
7759,4,3,x^12 + x^11 + 62,2^6 * 3^3 * 5 * 7 * 13 * 19 * 37 * 97 * 431 * 1423 * 1873 * 6043 * 28549 * 30101041 * 148847611669
7759,4,4,x^16 + x^15 + 15,2^8 * 3^2 * 5 * 17 * 97 * 431 * 7673 * 30101041 * 11586762353 * 236171677097 * 33343025020895127361
7759,4,5,x^20 + x^19 + 151,2^6 * 3^2 * 5^2 * 11 * 41 * 97 * 271 * 431 * 25621 * 1209931 * 2210381 * 30101041 * 313694111 * 13135481821416489762759719405761
7759,5,2,x^10 + x^9 + 38,2^5 * 3^2 * 5^2 * 11 * 41 * 97 * 271 * 431 * 25621 * 1209931 * 2210381 * 313694111
7759,5,3,x^15 + x^14 + 127,2 * 3^3 * 11 * 19 * 31 * 37 * 41 * 61 * 421 * 431 * 25621 * 28549 * 313694111 * 7687486501 * 2146011512654851
7759,5,4,x^20 + x^19 + 151,2^6 * 3^2 * 5^2 * 11 * 41 * 97 * 271 * 431 * 25621 * 1209931 * 2210381 * 30101041 * 313694111 * 13135481821416489762759719405761
7759,6,2,x^12 + x^11 + 62,2^6 * 3^3 * 5 * 7 * 13 * 19 * 37 * 97 * 431 * 1423 * 1873 * 6043 * 28549 * 30101041 * 148847611669
7759,6,3,x^18 + x^17 + 147,2^5 * 3^4 * 5 * 7 * 19 * 37 * 97 * 431 * 1423 * 6043 * 28549 * 110161 * 624379087 * 116483633211061 * 1980644998351151683
7759,7,2,x^14 + x^13 + 13,2^5 * 3^2 * 5 * 29^2 * 71 * 97 * 281 * 337 * 431 * 1051 * 2213 * 2689 * 1733929 * 776376215007908060687
7759,8,2,x^16 + x^15 + 15,2^8 * 3^2 * 5 * 17 * 97 * 431 * 7673 * 30101041 * 11586762353 * 236171677097 * 33343025020895127361
7759,9,2,x^18 + x^17 + 147,2^5 * 3^4 * 5 * 7 * 19 * 37 * 97 * 431 * 1423 * 6043 * 28549 * 110161 * 624379087 * 116483633211061 * 1980644998351151683
7759,10,2,x^20 + x^19 + 151,2^6 * 3^2 * 5^2 * 11 * 41 * 97 * 271 * 431 * 25621 * 1209931 * 2210381 * 30101041 * 313694111 * 13135481821416489762759719405761
