p,n,poly,factorization
7393,2,x^2 + x + 5,2^6 * 3 * 7 * 11 * 3697
7393,3,x^3 + x^2 + 40,2^5 * 3^2 * 7 * 11 * 13 * 163 * 8599
7393,4,x^4 + x^3 + 5,2^7 * 3 * 5^2 * 7 * 11 * 3697 * 1093129
7393,5,x^5 + x^4 + 30,2^5 * 3 * 7 * 11 * 40340891 * 74062111
7393,6,x^6 + x^5 + 19,2^6 * 3^2 * 7 * 11 * 13 * 163 * 3697 * 8599 * 54649057
7393,7,x^7 + x^6 + 19,2^5 * 3 * 7^2 * 11 * 197 * 659 * 11243 * 15982734815741
7393,8,x^8 + x^7 + 45,2^8 * 3 * 5^2 * 7 * 11 * 17 * 409 * 3697 * 39409 * 1093129 * 5451113
7393,9,x^9 + x^8 + 65,2^5 * 3^3 * 7 * 11 * 13 * 163 * 8599 * 167491 * 352997209 * 920534851
7393,10,x^10 + x^9 + 15,2^6 * 3 * 7 * 11 * 31 * 3697 * 439541 * 40340891 * 74062111 * 219211331
7393,11,x^11 + x^10 + 93,2^5 * 3 * 7 * 11^2 * 331 * 19427 * 6896669126581578136387681697249
7393,12,x^12 + x^11 + 246,2^7 * 3^2 * 5^2 * 7 * 11 * 13 * 163 * 3697 * 8599 * 260773 * 1093129 * 54649057 * 11455662061
7393,13,x^13 + x^12 + 53,2^5 * 3 * 7 * 11 * 79 * 157 * 4993 * 2575409149 * 167175518338601315685845229931
7393,14,x^14 + x^13 + 53,2^6 * 3 * 7^2 * 11 * 197 * 659 * 3697 * 11243 * 201209 * 15982734815741 * 811368409488234473
7393,15,x^15 + x^14 + 40,2^5 * 3^2 * 7 * 11 * 13 * 61 * 163 * 8599 * 40340891 * 64759801 * 74062111 * 2258767659804667298941
7393,16,x^16 + x^15 + 59,2^9 * 3 * 5^2 * 7 * 11 * 17 * 113 * 409 * 3697 * 39409 * 1093129 * 5451113 * 271347409 * 145522963866182316353
7393,17,x^17 + x^16 + 173,2^5 * 3 * 7 * 11 * 613 * 129936023779889731868700641824309531376782305122953188802877
7393,18,x^18 + x^17 + 149,2^6 * 3^3 * 7 * 11 * 13 * 19 * 37 * 163 * 3697 * 8599 * 167491 * 54649057 * 352997209 * 920534851 * 5097686887 * 45561263113
7393,19,x^19 + x^18 + 69,2^5 * 3 * 7 * 11 * 3079 * 1413910014853474020111970069153093162828911377202271679742313840117
7393,20,x^20 + x^19 + 118,2^7 * 3 * 5^3 * 7 * 11 * 31 * 3697 * 439541 * 1093129 * 4282141 * 40340891 * 74062111 * 219211331 * 10826410381 * 38499065569781
