p,n,poly,factorization
3673,2,x^2 + x + 10,2^4 * 3^3 * 11 * 17 * 167
3673,3,x^3 + x^2 + 22,2^3 * 3^4 * 17 * 37 * 61 * 1993
3673,4,x^4 + x^3 + 85,2^5 * 3^3 * 5 * 11 * 17 * 109 * 167 * 12377
3673,5,x^5 + x^4 + 10,2^3 * 3^3 * 17 * 182054730959861
3673,6,x^6 + x^5 + 28,2^4 * 3^4 * 7 * 11 * 17 * 37 * 61 * 167 * 331 * 1993 * 5821
3673,7,x^7 + x^6 + 28,2^3 * 3^3 * 17 * 2456087449493586604543
3673,8,x^8 + x^7 + 40,2^6 * 3^3 * 5 * 11 * 17 * 109 * 167 * 12377 * 91002582641521
3673,9,x^9 + x^8 + 11,2^3 * 3^5 * 17 * 19 * 37 * 61 * 1993 * 49123 * 876931827237937
3673,10,x^10 + x^9 + 5,2^4 * 3^3 * 11 * 17 * 31 * 167 * 7951 * 738213601 * 182054730959861
3673,11,x^11 + x^10 + 40,2^3 * 3^3 * 17 * 23 * 19435678356290558443206641752049221
3673,12,x^12 + x^11 + 56,2^5 * 3^4 * 5 * 7 * 11 * 13 * 17 * 37 * 61 * 109 * 167 * 331 * 1993 * 5821 * 12377 * 232801 * 60138901
3673,13,x^13 + x^12 + 41,2^3 * 3^3 * 17 * 53 * 198052157057 * 348851010727103 * 1646925537855287
3673,14,x^14 + x^13 + 63,2^4 * 3^3 * 11 * 17 * 167 * 2454750439450313013577 * 2456087449493586604543
3673,15,x^15 + x^14 + 10,2^3 * 3^4 * 17 * 37 * 61 * 1993 * 12421 * 4229041711 * 182054730959861 * 630449987662051
3673,16,x^16 + x^15 + 119,2^7 * 3^3 * 5 * 11 * 17 * 109 * 167 * 12377 * 476630859169 * 91002582641521 * 34750037216916289
3673,17,x^17 + x^16 + 31,2^3 * 3^3 * 17^2 * 3061 * 11867 * 1700202278422411 * 1045440503997745907980666419651989
3673,18,x^18 + x^17 + 22,2^4 * 3^5 * 7 * 11 * 17 * 19 * 37 * 61 * 167 * 331 * 1993 * 5821 * 49123 * 3103543 * 791166341957311 * 876931827237937
3673,19,x^19 + x^18 + 248,2^3 * 3^3 * 17 * 9381859 * 6518492641 * 242135732977940874495550181481472674351961648777
3673,20,x^20 + x^19 + 56,2^5 * 3^3 * 5^2 * 11 * 17 * 31 * 109 * 167 * 7951 * 12377 * 510241 * 738213601 * 182054730959861 * 12984404520329997954701
3673,21,x^21 + x^20 + 10,2^3 * 3^4 * 17 * 37 * 61 * 127 * 1993 * 2456087449493586604543 * 47460156216883690670113680385387486179247
3673,22,x^22 + x^21 + 5,2^4 * 3^3 * 11^2 * 17 * 23 * 167 * 6271 * 8741437 * 740932665526330191871001 * 19435678356290558443206641752049221
