p,e,n,poly,factorization
3727,1,2,x^2 + x + 11,2^5 * 3^4 * 23 * 233
3727,1,3,x^3 + x^2 + 2,2 * 3^5 * 13 * 23 * 356263
3727,1,4,x^4 + x^3 + 10,2^6 * 3^4 * 5 * 17 * 23 * 101 * 233 * 809
3727,1,5,x^5 + x^4 + 4,2 * 3^4 * 11 * 23 * 41 * 427934766731
3727,1,6,x^6 + x^5 + 78,2^5 * 3^5 * 7 * 13 * 23 * 37 * 233 * 53617 * 356263
3727,1,7,x^7 + x^6 + 60,2 * 3^4 * 23 * 1471 * 2129 * 7841 * 109172463583
3727,1,8,x^8 + x^7 + 12,2^7 * 3^4 * 5 * 17 * 23 * 101 * 233 * 809 * 14897 * 6476028593
3727,1,9,x^9 + x^8 + 34,2 * 3^6 * 13 * 23 * 73 * 811 * 1153 * 133633 * 356263 * 97937353
3727,1,10,x^10 + x^9 + 47,2^5 * 3^4 * 11 * 23 * 41 * 211 * 233 * 3571 * 8761 * 29221 * 427934766731
3727,1,11,x^11 + x^10 + 9,2 * 3^4 * 23 * 89 * 991 * 5864713602159717156023982516103
3727,1,12,x^12 + x^11 + 45,2^6 * 3^5 * 5 * 7 * 13 * 17 * 23 * 37 * 101 * 233 * 313 * 809 * 1009 * 53617 * 356263 * 610944889
3727,1,13,x^13 + x^12 + 32,2 * 3^4 * 23 * 7185041075238604522048003719630357502868641
3727,1,14,x^14 + x^13 + 10,2^5 * 3^4 * 23 * 233 * 1471 * 2129 * 7841 * 109172463583 * 2679414144090543583543
3727,1,15,x^15 + x^14 + 60,2 * 3^5 * 11 * 13 * 23 * 31^2 * 41 * 356263 * 427934766731 * 38728904467018366280663041
3727,1,16,x^16 + x^15 + 103,2^8 * 3^4 * 5 * 17 * 23 * 101 * 233 * 257 * 809 * 14897 * 33569 * 6476028593 * 10277112737 * 209943531521
3727,1,17,x^17 + x^16 + 18,2 * 3^4 * 23 * 357569259389549 * 3877096862976461696081744567219650908365029
3727,1,18,x^18 + x^17 + 170,2^5 * 3^6 * 7 * 13 * 19 * 23 * 37 * 73 * 233 * 811 * 1153 * 53617 * 133633 * 356263 * 97937353 * 141059634939581710753
3727,1,19,x^19 + x^18 + 17,2 * 3^4 * 23 * 647 * 1217 * 41687 * 2622304279952347 * 223721141604749298877674496680227804867
3727,1,20,x^20 + x^19 + 20,2^6 * 3^4 * 5^2 * 11 * 17 * 23 * 41 * 101 * 181 * 211 * 233 * 809 * 3571 * 8761 * 29221 * 1195736461 * 427934766731 * 34402583639974301
