p,n,poly,factorization
6379,2,x^2 + x + 3,2^3 * 3 * 5 * 11 * 29 * 1063
6379,3,x^3 + x^2 + 5,2 * 3^2 * 7 * 13 * 1063 * 149077
6379,4,x^4 + x^3 + 2,2^4 * 3 * 5 * 11 * 17 * 29 * 1063 * 1196813
6379,5,x^5 + x^4 + 4,2 * 3 * 1063 * 1656069259948841
6379,6,x^6 + x^5 + 108,2^3 * 3^2 * 5 * 7 * 11 * 13 * 29 * 1063 * 149077 * 40685263
6379,7,x^7 + x^6 + 13,2 * 3 * 1063 * 3767 * 17889083036096075483
6379,8,x^8 + x^7 + 7,2^5 * 3 * 5 * 11 * 17 * 29 * 1063 * 1196813 * 827904823636441
6379,9,x^9 + x^8 + 9,2 * 3^3 * 7 * 13 * 1063 * 139537 * 149077 * 160955186871401551
6379,10,x^10 + x^9 + 58,2^3 * 3 * 5^2 * 11 * 29 * 1063 * 71821 * 4610211821 * 1656069259948841
6379,11,x^11 + x^10 + 24,2 * 3 * 23 * 67 * 1063 * 7552997 * 9586766681479229269009099613
6379,12,x^12 + x^11 + 3,2^4 * 3^2 * 5 * 7 * 11 * 13 * 17 * 29 * 877 * 1063 * 1669 * 15913 * 71089 * 149077 * 1196813 * 40685263
6379,13,x^13 + x^12 + 5,2 * 3 * 157 * 1063 * 8009 * 60763 * 7705399883767 * 7712354382493186526777
6379,14,x^14 + x^13 + 37,2^3 * 3 * 5 * 11 * 29 * 617 * 1063 * 3767 * 22541 * 4843833353116591 * 17889083036096075483
6379,15,x^15 + x^14 + 101,2 * 3^2 * 7 * 13 * 1063 * 149077 * 85790395021 * 1656069259948841 * 31953178273118494261
6379,16,x^16 + x^15 + 51,2^6 * 3 * 5 * 11 * 17 * 29 * 1063 * 393697 * 1088657 * 1196813 * 827904823636441 * 3198435865105866689
6379,17,x^17 + x^16 + 122,2 * 3 * 1063 * 95735399 * 78530284351725767932411034069771057017847955979066039
6379,18,x^18 + x^17 + 72,2^3 * 3^3 * 5 * 7 * 11 * 13 * 19 * 29 * 271 * 1063 * 73477 * 139537 * 149077 * 624133 * 40685263 * 285340987 * 160955186871401551
6379,19,x^19 + x^18 + 83,2 * 3 * 1063 * 9767 * 31322306735046179508306664341206635320641966962191777368203813043
6379,20,x^20 + x^19 + 34,2^4 * 3 * 5^2 * 11 * 17 * 29 * 461 * 1063 * 71821 * 1196813 * 4610211821 * 1656069259948841 * 5947300478577727805391284021
6379,21,x^21 + x^20 + 101,2 * 3^2 * 7^2 * 13 * 43 * 967 * 1063 * 1933 * 3767 * 49939 * 149077 * 4243265167 * 17889083036096075483 * 38071352101709886271747
