p,r,n,poly,factorization
2753,1,2,x^2 + x + 10,2^7 * 3^4 * 17 * 43
2753,1,3,x^3 + x^2 + 3,2^6 * 7 * 31 * 43 * 34939
2753,1,4,x^4 + x^3 + 3,2^8 * 3^4 * 5 * 17 * 43 * 509 * 1489
2753,1,5,x^5 + x^4 + 24,2^6 * 11 * 43 * 541 * 9655898171
2753,1,6,x^6 + x^5 + 21,2^7 * 3^5 * 7 * 13 * 17 * 31 * 43 * 34939 * 194263
2753,1,7,x^7 + x^6 + 3,2^6 * 43 * 435506910028641702343
2753,1,8,x^8 + x^7 + 27,2^9 * 3^4 * 5 * 17 * 43 * 509 * 1489 * 28720688711041
2753,1,9,x^9 + x^8 + 5,2^6 * 7 * 19 * 31 * 43 * 9829 * 34939 * 2331172076589757
2753,1,10,x^10 + x^9 + 35,2^7 * 3^4 * 11 * 17 * 43 * 541 * 74071 * 775209191 * 9655898171
2753,1,11,x^11 + x^10 + 37,2^6 * 23 * 43 * 1087657251690412213652399371749101
2753,1,12,x^12 + x^11 + 5,2^8 * 3^5 * 5 * 7 * 13 * 17 * 31 * 43 * 509 * 1489 * 23473 * 34939 * 194263 * 2447125201
2753,1,13,x^13 + x^12 + 82,2^6 * 43 * 79 * 313 * 110030857 * 69686137601728941720623507299
2753,1,14,x^14 + x^13 + 20,2^7 * 3^4 * 17 * 43 * 435190637762825695297 * 435506910028641702343
2753,1,15,x^15 + x^14 + 93,2^6 * 7 * 11 * 31 * 43 * 541 * 34939 * 14231731 * 9655898171 * 231757705741321047931
2753,1,16,x^16 + x^15 + 10,2^10 * 3^4 * 5 * 17 * 43 * 509 * 1489 * 3169 * 8689 * 28720688711041 * 59913909498416184241
2753,1,17,x^17 + x^16 + 5,2^6 * 43 * 33137714339 * 525245358911641757 * 625708983966760794099566647
2753,1,18,x^18 + x^17 + 3,2^7 * 3^6 * 7 * 13 * 17 * 19 * 31 * 43 * 9829 * 31771 * 34939 * 194263 * 4683871 * 975169711 * 2331172076589757
2753,1,19,x^19 + x^18 + 12,2^6 * 43 * 40497417567715897 * 2038178691304570306675608351381128937641186539
2753,1,20,x^20 + x^19 + 45,2^8 * 3^4 * 5^2 * 11 * 17 * 43 * 61 * 509 * 541 * 1489 * 74071 * 132361 * 92284541 * 775209191 * 9655898171 * 885647290621
2753,1,21,x^21 + x^20 + 58,2^6 * 7^2 * 31 * 43 * 34939 * 712279 * 435506910028641702343 * 37998685622212275327236127325818913
2753,1,22,x^22 + x^21 + 73,2^7 * 3^4 * 17 * 23 * 43 * 1087657251690412213652399371749101 * 24997949674290606926413315408217537
2753,1,23,x^23 + x^22 + 103,2^6 * 43 * 47 * 139 * 1933 * 3083 * 121780119403667513728203343552610091560892597039515641617789558949
2753,2,2,x^4 + x^3 + 3,2^8 * 3^4 * 5 * 17 * 43 * 509 * 1489
2753,2,3,x^6 + x^5 + 21,2^7 * 3^5 * 7 * 13 * 17 * 31 * 43 * 34939 * 194263
2753,2,4,x^8 + x^7 + 27,2^9 * 3^4 * 5 * 17 * 43 * 509 * 1489 * 28720688711041
2753,2,5,x^10 + x^9 + 35,2^7 * 3^4 * 11 * 17 * 43 * 541 * 74071 * 775209191 * 9655898171
2753,2,6,x^12 + x^11 + 5,2^8 * 3^5 * 5 * 7 * 13 * 17 * 31 * 43 * 509 * 1489 * 23473 * 34939 * 194263 * 2447125201
2753,2,7,x^14 + x^13 + 20,2^7 * 3^4 * 17 * 43 * 435190637762825695297 * 435506910028641702343
2753,2,8,x^16 + x^15 + 10,2^10 * 3^4 * 5 * 17 * 43 * 509 * 1489 * 3169 * 8689 * 28720688711041 * 59913909498416184241
2753,2,9,x^18 + x^17 + 3,2^7 * 3^6 * 7 * 13 * 17 * 19 * 31 * 43 * 9829 * 31771 * 34939 * 194263 * 4683871 * 975169711 * 2331172076589757
2753,2,10,x^20 + x^19 + 45,2^8 * 3^4 * 5^2 * 11 * 17 * 43 * 61 * 509 * 541 * 1489 * 74071 * 132361 * 92284541 * 775209191 * 9655898171 * 885647290621
2753,2,11,x^22 + x^21 + 73,2^7 * 3^4 * 17 * 23 * 43 * 1087657251690412213652399371749101 * 24997949674290606926413315408217537
2753,3,2,x^6 + x^5 + 21,2^7 * 3^5 * 7 * 13 * 17 * 31 * 43 * 34939 * 194263
2753,3,3,x^9 + x^8 + 5,2^6 * 7 * 19 * 31 * 43 * 9829 * 34939 * 2331172076589757
2753,3,4,x^12 + x^11 + 5,2^8 * 3^5 * 5 * 7 * 13 * 17 * 31 * 43 * 509 * 1489 * 23473 * 34939 * 194263 * 2447125201
2753,3,5,x^15 + x^14 + 93,2^6 * 7 * 11 * 31 * 43 * 541 * 34939 * 14231731 * 9655898171 * 231757705741321047931
2753,3,6,x^18 + x^17 + 3,2^7 * 3^6 * 7 * 13 * 17 * 19 * 31 * 43 * 9829 * 31771 * 34939 * 194263 * 4683871 * 975169711 * 2331172076589757
2753,3,7,x^21 + x^20 + 58,2^6 * 7^2 * 31 * 43 * 34939 * 712279 * 435506910028641702343 * 37998685622212275327236127325818913
2753,4,2,x^8 + x^7 + 27,2^9 * 3^4 * 5 * 17 * 43 * 509 * 1489 * 28720688711041
2753,4,3,x^12 + x^11 + 5,2^8 * 3^5 * 5 * 7 * 13 * 17 * 31 * 43 * 509 * 1489 * 23473 * 34939 * 194263 * 2447125201
2753,4,4,x^16 + x^15 + 10,2^10 * 3^4 * 5 * 17 * 43 * 509 * 1489 * 3169 * 8689 * 28720688711041 * 59913909498416184241
2753,4,5,x^20 + x^19 + 45,2^8 * 3^4 * 5^2 * 11 * 17 * 43 * 61 * 509 * 541 * 1489 * 74071 * 132361 * 92284541 * 775209191 * 9655898171 * 885647290621
2753,5,2,x^10 + x^9 + 35,2^7 * 3^4 * 11 * 17 * 43 * 541 * 74071 * 775209191 * 9655898171
2753,5,3,x^15 + x^14 + 93,2^6 * 7 * 11 * 31 * 43 * 541 * 34939 * 14231731 * 9655898171 * 231757705741321047931
2753,5,4,x^20 + x^19 + 45,2^8 * 3^4 * 5^2 * 11 * 17 * 43 * 61 * 509 * 541 * 1489 * 74071 * 132361 * 92284541 * 775209191 * 9655898171 * 885647290621
2753,6,2,x^12 + x^11 + 5,2^8 * 3^5 * 5 * 7 * 13 * 17 * 31 * 43 * 509 * 1489 * 23473 * 34939 * 194263 * 2447125201
2753,6,3,x^18 + x^17 + 3,2^7 * 3^6 * 7 * 13 * 17 * 19 * 31 * 43 * 9829 * 31771 * 34939 * 194263 * 4683871 * 975169711 * 2331172076589757
2753,7,2,x^14 + x^13 + 20,2^7 * 3^4 * 17 * 43 * 435190637762825695297 * 435506910028641702343
2753,7,3,x^21 + x^20 + 58,2^6 * 7^2 * 31 * 43 * 34939 * 712279 * 435506910028641702343 * 37998685622212275327236127325818913
2753,8,2,x^16 + x^15 + 10,2^10 * 3^4 * 5 * 17 * 43 * 509 * 1489 * 3169 * 8689 * 28720688711041 * 59913909498416184241
2753,9,2,x^18 + x^17 + 3,2^7 * 3^6 * 7 * 13 * 17 * 19 * 31 * 43 * 9829 * 31771 * 34939 * 194263 * 4683871 * 975169711 * 2331172076589757
2753,10,2,x^20 + x^19 + 45,2^8 * 3^4 * 5^2 * 11 * 17 * 43 * 61 * 509 * 541 * 1489 * 74071 * 132361 * 92284541 * 775209191 * 9655898171 * 885647290621
2753,11,2,x^22 + x^21 + 73,2^7 * 3^4 * 17 * 23 * 43 * 1087657251690412213652399371749101 * 24997949674290606926413315408217537
