p,r,n,poly,factorization
5351,1,2,x^2 + x + 29,2^4 * 3 * 5^2 * 107 * 223
5351,1,3,x^3 + x^2 + 2,2 * 5^2 * 107 * 28638553
5351,1,4,x^4 + x^3 + 22,2^5 * 3 * 5^2 * 13 * 17 * 107 * 223 * 64781
5351,1,5,x^5 + x^4 + 24,2 * 5^3 * 11^2 * 107 * 585721 * 2314061
5351,1,6,x^6 + x^5 + 29,2^4 * 3^2 * 5^2 * 7 * 19 * 107 * 157 * 223 * 457 * 28638553
5351,1,7,x^7 + x^6 + 10,2 * 5^2 * 107 * 827 * 4649 * 6106970456989459
5351,1,8,x^8 + x^7 + 53,2^6 * 3 * 5^2 * 13 * 17 * 73 * 107 * 223 * 64781 * 5615480818537
5351,1,9,x^9 + x^8 + 10,2 * 5^2 * 107 * 31069 * 601219 * 28638553 * 1256752430623
5351,1,10,x^10 + x^9 + 33,2^4 * 3 * 5^3 * 11^2 * 107 * 223 * 585721 * 2314061 * 819707011875701
5351,1,11,x^11 + x^10 + 6,2 * 5^2 * 107 * 19249997555536224947255220021259256761
5351,1,12,x^12 + x^11 + 139,2^5 * 3^2 * 5^2 * 7 * 13 * 17 * 19 * 37 * 97 * 107 * 157 * 223 * 457 * 9769 * 64781 * 23383861 * 28638553
5351,1,13,x^13 + x^12 + 35,2 * 5^2 * 107 * 443 * 8312461 * 149681192226381435363948986538014831
5351,1,14,x^14 + x^13 + 11,2^4 * 3 * 5^2 * 71 * 107 * 223 * 827 * 4649 * 28001 * 30773 * 383642599397 * 6106970456989459
5351,1,15,x^15 + x^14 + 14,2 * 5^3 * 11^2 * 31 * 107 * 585721 * 2314061 * 28638553 * 198146982721 * 109408050984479551
5351,1,16,x^16 + x^15 + 254,2^7 * 3 * 5^2 * 13 * 17 * 73 * 107 * 113 * 223 * 64781 * 5615480818537 * 2974206843958741816478052977
5351,1,17,x^17 + x^16 + 48,2 * 5^2 * 107 * 563249237 * 3177507382321 * 252495245203432538302442216021524691021
5351,1,18,x^18 + x^17 + 66,2^4 * 3^3 * 5^2 * 7 * 19 * 107 * 157 * 223 * 457 * 31069 * 601219 * 28638553 * 1256752430623 * 7825073961404554787017
5351,1,19,x^19 + x^18 + 18,2 * 5^2 * 107 * 3877 * 3337447828616318088604618842191755163731890839397073569329376997
5351,1,20,x^20 + x^19 + 93,2^5 * 3 * 5^3 * 11^2 * 13 * 17 * 41 * 107 * 223 * 64781 * 585721 * 2314061 * 4491285901 * 819707011875701 * 3650270378184268061
5351,1,21,x^21 + x^20 + 51,2 * 5^2 * 107 * 827 * 1051 * 4649 * 23143 * 32257 * 28638553 * 13529531317 * 6106970456989459 * 51904993966629097377553
5351,2,2,x^4 + x^3 + 22,2^5 * 3 * 5^2 * 13 * 17 * 107 * 223 * 64781
5351,2,3,x^6 + x^5 + 29,2^4 * 3^2 * 5^2 * 7 * 19 * 107 * 157 * 223 * 457 * 28638553
5351,2,4,x^8 + x^7 + 53,2^6 * 3 * 5^2 * 13 * 17 * 73 * 107 * 223 * 64781 * 5615480818537
5351,2,5,x^10 + x^9 + 33,2^4 * 3 * 5^3 * 11^2 * 107 * 223 * 585721 * 2314061 * 819707011875701
5351,2,6,x^12 + x^11 + 139,2^5 * 3^2 * 5^2 * 7 * 13 * 17 * 19 * 37 * 97 * 107 * 157 * 223 * 457 * 9769 * 64781 * 23383861 * 28638553
5351,2,7,x^14 + x^13 + 11,2^4 * 3 * 5^2 * 71 * 107 * 223 * 827 * 4649 * 28001 * 30773 * 383642599397 * 6106970456989459
5351,2,8,x^16 + x^15 + 254,2^7 * 3 * 5^2 * 13 * 17 * 73 * 107 * 113 * 223 * 64781 * 5615480818537 * 2974206843958741816478052977
5351,2,9,x^18 + x^17 + 66,2^4 * 3^3 * 5^2 * 7 * 19 * 107 * 157 * 223 * 457 * 31069 * 601219 * 28638553 * 1256752430623 * 7825073961404554787017
5351,2,10,x^20 + x^19 + 93,2^5 * 3 * 5^3 * 11^2 * 13 * 17 * 41 * 107 * 223 * 64781 * 585721 * 2314061 * 4491285901 * 819707011875701 * 3650270378184268061
5351,3,2,x^6 + x^5 + 29,2^4 * 3^2 * 5^2 * 7 * 19 * 107 * 157 * 223 * 457 * 28638553
5351,3,3,x^9 + x^8 + 10,2 * 5^2 * 107 * 31069 * 601219 * 28638553 * 1256752430623
5351,3,4,x^12 + x^11 + 139,2^5 * 3^2 * 5^2 * 7 * 13 * 17 * 19 * 37 * 97 * 107 * 157 * 223 * 457 * 9769 * 64781 * 23383861 * 28638553
5351,3,5,x^15 + x^14 + 14,2 * 5^3 * 11^2 * 31 * 107 * 585721 * 2314061 * 28638553 * 198146982721 * 109408050984479551
5351,3,6,x^18 + x^17 + 66,2^4 * 3^3 * 5^2 * 7 * 19 * 107 * 157 * 223 * 457 * 31069 * 601219 * 28638553 * 1256752430623 * 7825073961404554787017
5351,3,7,x^21 + x^20 + 51,2 * 5^2 * 107 * 827 * 1051 * 4649 * 23143 * 32257 * 28638553 * 13529531317 * 6106970456989459 * 51904993966629097377553
5351,4,2,x^8 + x^7 + 53,2^6 * 3 * 5^2 * 13 * 17 * 73 * 107 * 223 * 64781 * 5615480818537
5351,4,3,x^12 + x^11 + 139,2^5 * 3^2 * 5^2 * 7 * 13 * 17 * 19 * 37 * 97 * 107 * 157 * 223 * 457 * 9769 * 64781 * 23383861 * 28638553
5351,4,4,x^16 + x^15 + 254,2^7 * 3 * 5^2 * 13 * 17 * 73 * 107 * 113 * 223 * 64781 * 5615480818537 * 2974206843958741816478052977
5351,4,5,x^20 + x^19 + 93,2^5 * 3 * 5^3 * 11^2 * 13 * 17 * 41 * 107 * 223 * 64781 * 585721 * 2314061 * 4491285901 * 819707011875701 * 3650270378184268061
5351,5,2,x^10 + x^9 + 33,2^4 * 3 * 5^3 * 11^2 * 107 * 223 * 585721 * 2314061 * 819707011875701
5351,5,3,x^15 + x^14 + 14,2 * 5^3 * 11^2 * 31 * 107 * 585721 * 2314061 * 28638553 * 198146982721 * 109408050984479551
5351,5,4,x^20 + x^19 + 93,2^5 * 3 * 5^3 * 11^2 * 13 * 17 * 41 * 107 * 223 * 64781 * 585721 * 2314061 * 4491285901 * 819707011875701 * 3650270378184268061
5351,6,2,x^12 + x^11 + 139,2^5 * 3^2 * 5^2 * 7 * 13 * 17 * 19 * 37 * 97 * 107 * 157 * 223 * 457 * 9769 * 64781 * 23383861 * 28638553
5351,6,3,x^18 + x^17 + 66,2^4 * 3^3 * 5^2 * 7 * 19 * 107 * 157 * 223 * 457 * 31069 * 601219 * 28638553 * 1256752430623 * 7825073961404554787017
5351,7,2,x^14 + x^13 + 11,2^4 * 3 * 5^2 * 71 * 107 * 223 * 827 * 4649 * 28001 * 30773 * 383642599397 * 6106970456989459
5351,7,3,x^21 + x^20 + 51,2 * 5^2 * 107 * 827 * 1051 * 4649 * 23143 * 32257 * 28638553 * 13529531317 * 6106970456989459 * 51904993966629097377553
5351,8,2,x^16 + x^15 + 254,2^7 * 3 * 5^2 * 13 * 17 * 73 * 107 * 113 * 223 * 64781 * 5615480818537 * 2974206843958741816478052977
