p,e,n,poly,factorization
9463,1,2,x^2 + x + 6,2^4 * 3 * 7 * 13^2 * 19 * 83
9463,1,3,x^3 + x^2 + 36,2 * 3^2 * 19 * 83 * 457 * 65323
9463,1,4,x^4 + x^3 + 11,2^5 * 3 * 5 * 7 * 13^2 * 19 * 73 * 83 * 241 * 509
9463,1,5,x^5 + x^4 + 41,2 * 3 * 11 * 19 * 31 * 83 * 23518351543501
9463,1,6,x^6 + x^5 + 21,2^4 * 3^2 * 7 * 13^2 * 19 * 83 * 457 * 65323 * 89538907
9463,1,7,x^7 + x^6 + 23,2 * 3 * 19 * 71 * 83 * 6791 * 15667 * 4172099 * 22786961
9463,1,8,x^8 + x^7 + 12,2^6 * 3 * 5 * 7 * 13^2 * 19 * 73 * 83 * 137 * 241 * 509 * 29266096315913
9463,1,9,x^9 + x^8 + 29,2 * 3^3 * 19 * 83 * 457 * 65323 * 7444369 * 32153177192616451
9463,1,10,x^10 + x^9 + 31,2^4 * 3 * 7 * 11 * 13^2 * 19 * 31 * 83 * 6822481 * 1175241541 * 23518351543501
9463,1,11,x^11 + x^10 + 55,2 * 3 * 19 * 83 * 5758830515741036399098341278407971285353
9463,1,12,x^12 + x^11 + 90,2^5 * 3^2 * 5 * 7 * 13^2 * 19 * 73 * 83 * 241 * 457 * 509 * 65323 * 5300089 * 89538907 * 1512976537
9463,1,13,x^13 + x^12 + 23,2 * 3 * 19 * 79 * 83 * 73641023 * 78117938497 * 1134734604879243202263065729
9463,1,14,x^14 + x^13 + 42,2^4 * 3 * 7^2 * 13^2 * 19 * 29 * 71 * 83 * 6791 * 15667 * 4138289 * 4172099 * 22786961 * 854693290123261
9463,1,15,x^15 + x^14 + 105,2 * 3^2 * 11 * 19 * 31 * 83 * 457 * 65323 * 23518351543501 * 64296128657589411887960241724321
9463,1,16,x^16 + x^15 + 152,2^7 * 3 * 5 * 7 * 13^2 * 17 * 19 * 73 * 83 * 137 * 241 * 509 * 85014593 * 29266096315913 * 22246327359708742566481
9463,1,17,x^17 + x^16 + 29,2 * 3 * 19 * 83 * 65111 * 2096407 * 202650779 * 4639082639 * 32225301160082226220558419311948653
9463,1,18,x^18 + x^17 + 31,2^4 * 3^3 * 7 * 13^2 * 19 * 37 * 83 * 457 * 65323 * 1265977 * 7444369 * 89538907 * 15330118111128487 * 32153177192616451
9463,1,19,x^19 + x^18 + 144,2 * 3 * 19^2 * 83 * 2129 * 49667 * 184318033059665213406052303815482665399275670681823622443856769
9463,1,20,x^20 + x^19 + 39,2^5 * 3 * 5^2 * 7 * 11 * 13^2 * 19 * 31 * 41 * 61 * 73 * 83 * 241 * 509 * 62801 * 2742881 * 6822481 * 1175241541 * 23518351543501 * 29852004229707481
9463,2,2,x^4 + x^3 + 11,2^5 * 3 * 5 * 7 * 13^2 * 19 * 73 * 83 * 241 * 509
9463,2,3,x^6 + x^5 + 21,2^4 * 3^2 * 7 * 13^2 * 19 * 83 * 457 * 65323 * 89538907
9463,2,4,x^8 + x^7 + 12,2^6 * 3 * 5 * 7 * 13^2 * 19 * 73 * 83 * 137 * 241 * 509 * 29266096315913
9463,2,5,x^10 + x^9 + 31,2^4 * 3 * 7 * 11 * 13^2 * 19 * 31 * 83 * 6822481 * 1175241541 * 23518351543501
9463,2,6,x^12 + x^11 + 90,2^5 * 3^2 * 5 * 7 * 13^2 * 19 * 73 * 83 * 241 * 457 * 509 * 65323 * 5300089 * 89538907 * 1512976537
9463,2,7,x^14 + x^13 + 42,2^4 * 3 * 7^2 * 13^2 * 19 * 29 * 71 * 83 * 6791 * 15667 * 4138289 * 4172099 * 22786961 * 854693290123261
9463,2,8,x^16 + x^15 + 152,2^7 * 3 * 5 * 7 * 13^2 * 17 * 19 * 73 * 83 * 137 * 241 * 509 * 85014593 * 29266096315913 * 22246327359708742566481
9463,2,9,x^18 + x^17 + 31,2^4 * 3^3 * 7 * 13^2 * 19 * 37 * 83 * 457 * 65323 * 1265977 * 7444369 * 89538907 * 15330118111128487 * 32153177192616451
9463,2,10,x^20 + x^19 + 39,2^5 * 3 * 5^2 * 7 * 11 * 13^2 * 19 * 31 * 41 * 61 * 73 * 83 * 241 * 509 * 62801 * 2742881 * 6822481 * 1175241541 * 23518351543501 * 29852004229707481
9463,3,2,x^6 + x^5 + 21,2^4 * 3^2 * 7 * 13^2 * 19 * 83 * 457 * 65323 * 89538907
9463,3,3,x^9 + x^8 + 29,2 * 3^3 * 19 * 83 * 457 * 65323 * 7444369 * 32153177192616451
9463,3,4,x^12 + x^11 + 90,2^5 * 3^2 * 5 * 7 * 13^2 * 19 * 73 * 83 * 241 * 457 * 509 * 65323 * 5300089 * 89538907 * 1512976537
9463,3,5,x^15 + x^14 + 105,2 * 3^2 * 11 * 19 * 31 * 83 * 457 * 65323 * 23518351543501 * 64296128657589411887960241724321
9463,3,6,x^18 + x^17 + 31,2^4 * 3^3 * 7 * 13^2 * 19 * 37 * 83 * 457 * 65323 * 1265977 * 7444369 * 89538907 * 15330118111128487 * 32153177192616451
9463,4,2,x^8 + x^7 + 12,2^6 * 3 * 5 * 7 * 13^2 * 19 * 73 * 83 * 137 * 241 * 509 * 29266096315913
9463,4,3,x^12 + x^11 + 90,2^5 * 3^2 * 5 * 7 * 13^2 * 19 * 73 * 83 * 241 * 457 * 509 * 65323 * 5300089 * 89538907 * 1512976537
9463,4,4,x^16 + x^15 + 152,2^7 * 3 * 5 * 7 * 13^2 * 17 * 19 * 73 * 83 * 137 * 241 * 509 * 85014593 * 29266096315913 * 22246327359708742566481
9463,4,5,x^20 + x^19 + 39,2^5 * 3 * 5^2 * 7 * 11 * 13^2 * 19 * 31 * 41 * 61 * 73 * 83 * 241 * 509 * 62801 * 2742881 * 6822481 * 1175241541 * 23518351543501 * 29852004229707481
9463,5,2,x^10 + x^9 + 31,2^4 * 3 * 7 * 11 * 13^2 * 19 * 31 * 83 * 6822481 * 1175241541 * 23518351543501
9463,5,3,x^15 + x^14 + 105,2 * 3^2 * 11 * 19 * 31 * 83 * 457 * 65323 * 23518351543501 * 64296128657589411887960241724321
9463,5,4,x^20 + x^19 + 39,2^5 * 3 * 5^2 * 7 * 11 * 13^2 * 19 * 31 * 41 * 61 * 73 * 83 * 241 * 509 * 62801 * 2742881 * 6822481 * 1175241541 * 23518351543501 * 29852004229707481
9463,6,2,x^12 + x^11 + 90,2^5 * 3^2 * 5 * 7 * 13^2 * 19 * 73 * 83 * 241 * 457 * 509 * 65323 * 5300089 * 89538907 * 1512976537
9463,6,3,x^18 + x^17 + 31,2^4 * 3^3 * 7 * 13^2 * 19 * 37 * 83 * 457 * 65323 * 1265977 * 7444369 * 89538907 * 15330118111128487 * 32153177192616451
9463,7,2,x^14 + x^13 + 42,2^4 * 3 * 7^2 * 13^2 * 19 * 29 * 71 * 83 * 6791 * 15667 * 4138289 * 4172099 * 22786961 * 854693290123261
9463,8,2,x^16 + x^15 + 152,2^7 * 3 * 5 * 7 * 13^2 * 17 * 19 * 73 * 83 * 137 * 241 * 509 * 85014593 * 29266096315913 * 22246327359708742566481
9463,9,2,x^18 + x^17 + 31,2^4 * 3^3 * 7 * 13^2 * 19 * 37 * 83 * 457 * 65323 * 1265977 * 7444369 * 89538907 * 15330118111128487 * 32153177192616451
9463,10,2,x^20 + x^19 + 39,2^5 * 3 * 5^2 * 7 * 11 * 13^2 * 19 * 31 * 41 * 61 * 73 * 83 * 241 * 509 * 62801 * 2742881 * 6822481 * 1175241541 * 23518351543501 * 29852004229707481
