p,n,poly,factorization
8527,2,x^2 + x + 5,2^5 * 3 * 7^2 * 13 * 29 * 41
8527,3,x^3 + x^2 + 25,2 * 3^2 * 7^2 * 29 * 24239419
8527,4,x^4 + x^3 + 33,2^6 * 3 * 5 * 7^2 * 13 * 29 * 41 * 277 * 26249
8527,5,x^5 + x^4 + 4,2 * 3 * 7^2 * 29 * 31 * 170558863220351
8527,6,x^6 + x^5 + 5,2^5 * 3^2 * 7^2 * 13 * 29 * 41 * 61 * 541 * 2203 * 24239419
8527,7,x^7 + x^6 + 67,2 * 3 * 7^3 * 29 * 75503 * 5258233 * 138333204689
8527,8,x^8 + x^7 + 48,2^7 * 3 * 5 * 7^2 * 13 * 29 * 41 * 277 * 26249 * 46126361 * 57306761
8527,9,x^9 + x^8 + 23,2 * 3^3 * 7^2 * 29 * 59833 * 1480483 * 24239419 * 1446478955569
8527,10,x^10 + x^9 + 213,2^5 * 3 * 7^2 * 11 * 13 * 29 * 31 * 41 * 4994501 * 96216451 * 170558863220351
8527,11,x^11 + x^10 + 50,2 * 3 * 7^2 * 29 * 335712434581547 * 6054051861189220431709651
8527,12,x^12 + x^11 + 54,2^6 * 3^2 * 5 * 7^2 * 13 * 29 * 41 * 61 * 277 * 541 * 2203 * 26249 * 145753 * 24239419 * 36271669321
8527,13,x^13 + x^12 + 41,2 * 3 * 7^2 * 29 * 53 * 36791 * 75785937700372494010831635056329729933867
8527,14,x^14 + x^13 + 96,2^5 * 3 * 7^3 * 13 * 29 * 41 * 75503 * 108991 * 316681 * 5258233 * 138333204689 * 11135609792833
8527,15,x^15 + x^14 + 4,2 * 3^2 * 7^2 * 29 * 31 * 421 * 1951 * 262231 * 1733041 * 24239419 * 74866397458261 * 170558863220351
8527,16,x^16 + x^15 + 45,2^8 * 3 * 5 * 7^2 * 13 * 17 * 29 * 41 * 277 * 7873 * 26249 * 22044977 * 46126361 * 57306761 * 4736322708811634113
8527,17,x^17 + x^16 + 98,2 * 3 * 7^2 * 29 * 103 * 829707407 * 9141741792760018058187168194819274856995789029599801
8527,18,x^18 + x^17 + 69,2^5 * 3^3 * 7^2 * 13 * 19 * 29 * 41 * 61 * 541 * 2203 * 59833 * 1480483 * 11090773 * 24239419 * 1446478955569 * 1824156774775261
8527,19,x^19 + x^18 + 67,2 * 3 * 7^2 * 29 * 56804621234768722295552074201292060651774220359055952946655030657785137
8527,20,x^20 + x^19 + 112,2^6 * 3 * 5^2 * 7^2 * 11 * 13 * 29 * 31 * 41 * 277 * 26249 * 32381 * 4994501 * 96216451 * 170558863220351 * 172627442686305431029838161
