p,r,n,poly,factorization
7351,1,2,x^2 + x + 6,2^4 * 3 * 5^2 * 7^2 * 919
7351,1,3,x^3 + x^2 + 21,2 * 3^2 * 5^2 * 7^2 * 1087 * 16573
7351,1,4,x^4 + x^3 + 7,2^5 * 3 * 5^2 * 7^2 * 157 * 919 * 172093
7351,1,5,x^5 + x^4 + 36,2 * 3 * 5^3 * 7^2 * 11 * 31 * 1712854177961
7351,1,6,x^6 + x^5 + 15,2^4 * 3^2 * 5^2 * 7^2 * 307 * 919 * 1087 * 16573 * 175993
7351,1,7,x^7 + x^6 + 5,2 * 3 * 5^2 * 7^3 * 43 * 65631413 * 7988392038089
7351,1,8,x^8 + x^7 + 38,2^6 * 3 * 5^2 * 7^2 * 73 * 157 * 919 * 3889 * 172093 * 5142743833
7351,1,9,x^9 + x^8 + 25,2 * 3^3 * 5^2 * 7^2 * 19 * 1087 * 1783 * 16573 * 7195249 * 215777675287
7351,1,10,x^10 + x^9 + 103,2^4 * 3 * 5^3 * 7^2 * 11 * 31 * 919 * 1712854177961 * 2919621918479701
7351,1,11,x^11 + x^10 + 98,2 * 3 * 5^2 * 7^2 * 859 * 287359139 * 1866831556950923822249922361
7351,1,12,x^12 + x^11 + 56,2^5 * 3^2 * 5^2 * 7^2 * 13 * 157 * 307 * 919 * 1087 * 16573 * 172093 * 175993 * 229849 * 977236573
7351,1,13,x^13 + x^12 + 18,2 * 3 * 5^2 * 7^2 * 82140797129 * 303149770330796051729702925868784297
7351,1,14,x^14 + x^13 + 120,2^4 * 3 * 5^2 * 7^3 * 43 * 919 * 65631413 * 12262043669 * 7988392038089 * 12866386771379
7351,1,15,x^15 + x^14 + 5,2 * 3^2 * 5^3 * 7^2 * 11 * 31 * 1087 * 16573 * 314491 * 135892681 * 1712854177961 * 199483973378679931
7351,1,16,x^16 + x^15 + 44,2^7 * 3 * 5^2 * 7^2 * 17 * 73 * 157 * 401 * 919 * 3889 * 172093 * 5142743833 * 22112938193 * 28281447926851121
7351,1,17,x^17 + x^16 + 242,2 * 3 * 5^2 * 7^2 * 1123 * 769914748214792508758109761 * 84096796493771610498434055825739
7351,1,18,x^18 + x^17 + 22,2^4 * 3^3 * 5^2 * 7^2 * 19 * 37 * 307 * 919 * 1087 * 1783 * 2161 * 16573 * 175993 * 7195249 * 215777675287 * 1973431451820587743
7351,1,19,x^19 + x^18 + 21,2 * 3 * 5^2 * 7^2 * 4402704739 * 892431995131243347031109672444101785618593807602256434291171
7351,1,20,x^20 + x^19 + 215,2^5 * 3 * 5^3 * 7^2 * 11 * 31 * 157 * 919 * 172093 * 203341 * 8343781 * 177117701 * 28374064781 * 1712854177961 * 2919621918479701
7351,2,2,x^4 + x^3 + 7,2^5 * 3 * 5^2 * 7^2 * 157 * 919 * 172093
7351,2,3,x^6 + x^5 + 15,2^4 * 3^2 * 5^2 * 7^2 * 307 * 919 * 1087 * 16573 * 175993
7351,2,4,x^8 + x^7 + 38,2^6 * 3 * 5^2 * 7^2 * 73 * 157 * 919 * 3889 * 172093 * 5142743833
7351,2,5,x^10 + x^9 + 103,2^4 * 3 * 5^3 * 7^2 * 11 * 31 * 919 * 1712854177961 * 2919621918479701
7351,2,6,x^12 + x^11 + 56,2^5 * 3^2 * 5^2 * 7^2 * 13 * 157 * 307 * 919 * 1087 * 16573 * 172093 * 175993 * 229849 * 977236573
7351,2,7,x^14 + x^13 + 120,2^4 * 3 * 5^2 * 7^3 * 43 * 919 * 65631413 * 12262043669 * 7988392038089 * 12866386771379
7351,2,8,x^16 + x^15 + 44,2^7 * 3 * 5^2 * 7^2 * 17 * 73 * 157 * 401 * 919 * 3889 * 172093 * 5142743833 * 22112938193 * 28281447926851121
7351,2,9,x^18 + x^17 + 22,2^4 * 3^3 * 5^2 * 7^2 * 19 * 37 * 307 * 919 * 1087 * 1783 * 2161 * 16573 * 175993 * 7195249 * 215777675287 * 1973431451820587743
7351,2,10,x^20 + x^19 + 215,2^5 * 3 * 5^3 * 7^2 * 11 * 31 * 157 * 919 * 172093 * 203341 * 8343781 * 177117701 * 28374064781 * 1712854177961 * 2919621918479701
7351,3,2,x^6 + x^5 + 15,2^4 * 3^2 * 5^2 * 7^2 * 307 * 919 * 1087 * 16573 * 175993
7351,3,3,x^9 + x^8 + 25,2 * 3^3 * 5^2 * 7^2 * 19 * 1087 * 1783 * 16573 * 7195249 * 215777675287
7351,3,4,x^12 + x^11 + 56,2^5 * 3^2 * 5^2 * 7^2 * 13 * 157 * 307 * 919 * 1087 * 16573 * 172093 * 175993 * 229849 * 977236573
7351,3,5,x^15 + x^14 + 5,2 * 3^2 * 5^3 * 7^2 * 11 * 31 * 1087 * 16573 * 314491 * 135892681 * 1712854177961 * 199483973378679931
7351,3,6,x^18 + x^17 + 22,2^4 * 3^3 * 5^2 * 7^2 * 19 * 37 * 307 * 919 * 1087 * 1783 * 2161 * 16573 * 175993 * 7195249 * 215777675287 * 1973431451820587743
7351,4,2,x^8 + x^7 + 38,2^6 * 3 * 5^2 * 7^2 * 73 * 157 * 919 * 3889 * 172093 * 5142743833
7351,4,3,x^12 + x^11 + 56,2^5 * 3^2 * 5^2 * 7^2 * 13 * 157 * 307 * 919 * 1087 * 16573 * 172093 * 175993 * 229849 * 977236573
7351,4,4,x^16 + x^15 + 44,2^7 * 3 * 5^2 * 7^2 * 17 * 73 * 157 * 401 * 919 * 3889 * 172093 * 5142743833 * 22112938193 * 28281447926851121
7351,4,5,x^20 + x^19 + 215,2^5 * 3 * 5^3 * 7^2 * 11 * 31 * 157 * 919 * 172093 * 203341 * 8343781 * 177117701 * 28374064781 * 1712854177961 * 2919621918479701
7351,5,2,x^10 + x^9 + 103,2^4 * 3 * 5^3 * 7^2 * 11 * 31 * 919 * 1712854177961 * 2919621918479701
7351,5,3,x^15 + x^14 + 5,2 * 3^2 * 5^3 * 7^2 * 11 * 31 * 1087 * 16573 * 314491 * 135892681 * 1712854177961 * 199483973378679931
7351,5,4,x^20 + x^19 + 215,2^5 * 3 * 5^3 * 7^2 * 11 * 31 * 157 * 919 * 172093 * 203341 * 8343781 * 177117701 * 28374064781 * 1712854177961 * 2919621918479701
7351,6,2,x^12 + x^11 + 56,2^5 * 3^2 * 5^2 * 7^2 * 13 * 157 * 307 * 919 * 1087 * 16573 * 172093 * 175993 * 229849 * 977236573
7351,6,3,x^18 + x^17 + 22,2^4 * 3^3 * 5^2 * 7^2 * 19 * 37 * 307 * 919 * 1087 * 1783 * 2161 * 16573 * 175993 * 7195249 * 215777675287 * 1973431451820587743
7351,7,2,x^14 + x^13 + 120,2^4 * 3 * 5^2 * 7^3 * 43 * 919 * 65631413 * 12262043669 * 7988392038089 * 12866386771379
