p,e,n,poly,factorization
7823,1,2,x^2 + x + 5,2^5 * 3 * 163 * 3911
7823,1,3,x^3 + x^2 + 6,2 * 7 * 3911 * 8743879
7823,1,4,x^4 + x^3 + 23,2^6 * 3 * 5 * 163 * 3911 * 6119933
7823,1,5,x^5 + x^4 + 2,2 * 1021 * 3911 * 1862141 * 1970201
7823,1,6,x^6 + x^5 + 10,2^5 * 3^2 * 7 * 13 * 163 * 3911 * 1569013 * 8743879
7823,1,7,x^7 + x^6 + 2,2 * 3911 * 6133 * 985013 * 37947273126617
7823,1,8,x^8 + x^7 + 69,2^7 * 3 * 5 * 163 * 3911 * 6119933 * 1872678935025121
7823,1,9,x^9 + x^8 + 8,2 * 7 * 37 * 613 * 3911 * 8743879 * 10105964838958719097
7823,1,10,x^10 + x^9 + 10,2^5 * 3 * 11 * 163 * 1021 * 3911 * 394211 * 1862141 * 1970201 * 863607461
7823,1,11,x^11 + x^10 + 13,2 * 23 * 199 * 1123 * 3911 * 2191891038569 * 76209513870208910467
7823,1,12,x^12 + x^11 + 249,2^6 * 3^2 * 5 * 7 * 13 * 163 * 337 * 733 * 3911 * 1569013 * 6119933 * 8743879 * 15162102853
7823,1,13,x^13 + x^12 + 4,2 * 157 * 3911 * 9283 * 224993809 * 2833415537629 * 56554431292280255491
7823,1,14,x^14 + x^13 + 118,2^5 * 3 * 29 * 163 * 953 * 3911 * 6133 * 985013 * 37947273126617 * 8292654496588114171
7823,1,15,x^15 + x^14 + 12,2 * 7 * 61 * 1021 * 3911 * 379501 * 1862141 * 1970201 * 3278461 * 8743879 * 184806968020910461
7823,1,16,x^16 + x^15 + 154,2^8 * 3 * 5 * 17 * 163 * 241 * 3911 * 103681 * 6119933 * 44982589633 * 367068444161 * 1872678935025121
7823,1,17,x^17 + x^16 + 57,2 * 3911 * 532102096722881 * 369856991183120086681425579282882965435144167361
7823,1,18,x^18 + x^17 + 203,2^5 * 3^3 * 7 * 13 * 19 * 37 * 163 * 613 * 3911 * 138889 * 1569013 * 8743879 * 28953246965166451 * 10105964838958719097
7823,1,19,x^19 + x^18 + 26,2 * 457 * 3911 * 176256427 * 149525168660647467283709089710513787356359048285728420635067
