p,r,n,poly,factorization
5851,1,2,x^2 + x + 12,2^3 * 3^2 * 5^2 * 7 * 11 * 13 * 19
5851,1,3,x^3 + x^2 + 5,2 * 3^3 * 5^2 * 13 * 11413351
5851,1,4,x^4 + x^3 + 12,2^4 * 3^2 * 5^2 * 7 * 11 * 13 * 19 * 17117101
5851,1,5,x^5 + x^4 + 4,2 * 3^2 * 5^3 * 13 * 181 * 251561 * 5148761
5851,1,6,x^6 + x^5 + 12,2^3 * 3^3 * 5^2 * 7 * 11 * 13 * 19 * 307 * 111493 * 11413351
5851,1,7,x^7 + x^6 + 5,2 * 3^2 * 5^2 * 13 * 465116989 * 86276519680513
5851,1,8,x^8 + x^7 + 84,2^5 * 3^2 * 5^2 * 7 * 11 * 13 * 19 * 268529 * 17117101 * 2182223369
5851,1,9,x^9 + x^8 + 4,2 * 3^4 * 5^2 * 13 * 397027 * 2639881 * 11413351 * 12760125373
5851,1,10,x^10 + x^9 + 50,2^3 * 3^2 * 5^3 * 7 * 11 * 13 * 19 * 31 * 181 * 251561 * 5148761 * 37799362839571
5851,1,11,x^11 + x^10 + 325,2 * 3^2 * 5^2 * 13 * 23 * 67 * 30519159884617986237794103696265921
5851,1,12,x^12 + x^11 + 21,2^4 * 3^3 * 5^2 * 7 * 11 * 13 * 19 * 307 * 577 * 111493 * 112501 * 11413351 * 17117101 * 18054613
5851,1,13,x^13 + x^12 + 157,2 * 3^2 * 5^2 * 13^2 * 8269 * 6422989 * 217407412171 * 10725746795202769208191
5851,1,14,x^14 + x^13 + 310,2^3 * 3^2 * 5^2 * 7^2 * 11 * 13 * 19 * 29 * 4019 * 7001 * 1034867 * 6786529 * 465116989 * 86276519680513
5851,1,15,x^15 + x^14 + 5,2 * 3^3 * 5^3 * 13 * 61 * 181 * 251561 * 5148761 * 11413351 * 22513173476777364159549071941
5851,1,16,x^16 + x^15 + 17,2^6 * 3^2 * 5^2 * 7 * 11 * 13 * 17 * 19 * 268529 * 17117101 * 2182223369 * 59976548067329 * 673566379196257
5851,1,17,x^17 + x^16 + 49,2 * 3^2 * 5^2 * 13 * 409 * 49369 * 19585462613 * 4771383553477420110456176950364204356346029
5851,1,18,x^18 + x^17 + 18,2^3 * 3^4 * 5^2 * 7 * 11 * 13 * 19 * 307 * 111493 * 363529 * 397027 * 2639881 * 11413351 * 12760125373 * 110367581746729519
5851,1,19,x^19 + x^18 + 5,2 * 3^2 * 5^2 * 13 * 191 * 1036559968686439 * 373696167208981661816731 * 873111190601083525275595751
5851,1,20,x^20 + x^19 + 60,2^4 * 3^2 * 5^3 * 7 * 11 * 13 * 19 * 31 * 181 * 401 * 251561 * 5148761 * 17117101 * 99522601 * 4476221821 * 7688879981 * 37799362839571
5851,1,21,x^21 + x^20 + 5,2 * 3^3 * 5^2 * 13 * 11413351 * 102793993 * 465116989 * 80273652313 * 192330773797 * 86276519680513 * 1014138819114037
5851,2,2,x^4 + x^3 + 12,2^4 * 3^2 * 5^2 * 7 * 11 * 13 * 19 * 17117101
5851,2,3,x^6 + x^5 + 12,2^3 * 3^3 * 5^2 * 7 * 11 * 13 * 19 * 307 * 111493 * 11413351
5851,2,4,x^8 + x^7 + 84,2^5 * 3^2 * 5^2 * 7 * 11 * 13 * 19 * 268529 * 17117101 * 2182223369
5851,2,5,x^10 + x^9 + 50,2^3 * 3^2 * 5^3 * 7 * 11 * 13 * 19 * 31 * 181 * 251561 * 5148761 * 37799362839571
5851,2,6,x^12 + x^11 + 21,2^4 * 3^3 * 5^2 * 7 * 11 * 13 * 19 * 307 * 577 * 111493 * 112501 * 11413351 * 17117101 * 18054613
5851,2,7,x^14 + x^13 + 310,2^3 * 3^2 * 5^2 * 7^2 * 11 * 13 * 19 * 29 * 4019 * 7001 * 1034867 * 6786529 * 465116989 * 86276519680513
5851,2,8,x^16 + x^15 + 17,2^6 * 3^2 * 5^2 * 7 * 11 * 13 * 17 * 19 * 268529 * 17117101 * 2182223369 * 59976548067329 * 673566379196257
5851,2,9,x^18 + x^17 + 18,2^3 * 3^4 * 5^2 * 7 * 11 * 13 * 19 * 307 * 111493 * 363529 * 397027 * 2639881 * 11413351 * 12760125373 * 110367581746729519
5851,2,10,x^20 + x^19 + 60,2^4 * 3^2 * 5^3 * 7 * 11 * 13 * 19 * 31 * 181 * 401 * 251561 * 5148761 * 17117101 * 99522601 * 4476221821 * 7688879981 * 37799362839571
5851,3,2,x^6 + x^5 + 12,2^3 * 3^3 * 5^2 * 7 * 11 * 13 * 19 * 307 * 111493 * 11413351
5851,3,3,x^9 + x^8 + 4,2 * 3^4 * 5^2 * 13 * 397027 * 2639881 * 11413351 * 12760125373
5851,3,4,x^12 + x^11 + 21,2^4 * 3^3 * 5^2 * 7 * 11 * 13 * 19 * 307 * 577 * 111493 * 112501 * 11413351 * 17117101 * 18054613
5851,3,5,x^15 + x^14 + 5,2 * 3^3 * 5^3 * 13 * 61 * 181 * 251561 * 5148761 * 11413351 * 22513173476777364159549071941
5851,3,6,x^18 + x^17 + 18,2^3 * 3^4 * 5^2 * 7 * 11 * 13 * 19 * 307 * 111493 * 363529 * 397027 * 2639881 * 11413351 * 12760125373 * 110367581746729519
5851,3,7,x^21 + x^20 + 5,2 * 3^3 * 5^2 * 13 * 11413351 * 102793993 * 465116989 * 80273652313 * 192330773797 * 86276519680513 * 1014138819114037
5851,4,2,x^8 + x^7 + 84,2^5 * 3^2 * 5^2 * 7 * 11 * 13 * 19 * 268529 * 17117101 * 2182223369
5851,4,3,x^12 + x^11 + 21,2^4 * 3^3 * 5^2 * 7 * 11 * 13 * 19 * 307 * 577 * 111493 * 112501 * 11413351 * 17117101 * 18054613
5851,4,4,x^16 + x^15 + 17,2^6 * 3^2 * 5^2 * 7 * 11 * 13 * 17 * 19 * 268529 * 17117101 * 2182223369 * 59976548067329 * 673566379196257
5851,4,5,x^20 + x^19 + 60,2^4 * 3^2 * 5^3 * 7 * 11 * 13 * 19 * 31 * 181 * 401 * 251561 * 5148761 * 17117101 * 99522601 * 4476221821 * 7688879981 * 37799362839571
5851,5,2,x^10 + x^9 + 50,2^3 * 3^2 * 5^3 * 7 * 11 * 13 * 19 * 31 * 181 * 251561 * 5148761 * 37799362839571
5851,5,3,x^15 + x^14 + 5,2 * 3^3 * 5^3 * 13 * 61 * 181 * 251561 * 5148761 * 11413351 * 22513173476777364159549071941
5851,5,4,x^20 + x^19 + 60,2^4 * 3^2 * 5^3 * 7 * 11 * 13 * 19 * 31 * 181 * 401 * 251561 * 5148761 * 17117101 * 99522601 * 4476221821 * 7688879981 * 37799362839571
5851,6,2,x^12 + x^11 + 21,2^4 * 3^3 * 5^2 * 7 * 11 * 13 * 19 * 307 * 577 * 111493 * 112501 * 11413351 * 17117101 * 18054613
5851,6,3,x^18 + x^17 + 18,2^3 * 3^4 * 5^2 * 7 * 11 * 13 * 19 * 307 * 111493 * 363529 * 397027 * 2639881 * 11413351 * 12760125373 * 110367581746729519
5851,7,2,x^14 + x^13 + 310,2^3 * 3^2 * 5^2 * 7^2 * 11 * 13 * 19 * 29 * 4019 * 7001 * 1034867 * 6786529 * 465116989 * 86276519680513
5851,7,3,x^21 + x^20 + 5,2 * 3^3 * 5^2 * 13 * 11413351 * 102793993 * 465116989 * 80273652313 * 192330773797 * 86276519680513 * 1014138819114037
5851,8,2,x^16 + x^15 + 17,2^6 * 3^2 * 5^2 * 7 * 11 * 13 * 17 * 19 * 268529 * 17117101 * 2182223369 * 59976548067329 * 673566379196257
5851,9,2,x^18 + x^17 + 18,2^3 * 3^4 * 5^2 * 7 * 11 * 13 * 19 * 307 * 111493 * 363529 * 397027 * 2639881 * 11413351 * 12760125373 * 110367581746729519
5851,10,2,x^20 + x^19 + 60,2^4 * 3^2 * 5^3 * 7 * 11 * 13 * 19 * 31 * 181 * 401 * 251561 * 5148761 * 17117101 * 99522601 * 4476221821 * 7688879981 * 37799362839571
