p,n,poly,factorization
1373,2,x^2 + x + 12,2^3 * 3 * 7^3 * 229
1373,3,x^3 + x^2 + 8,2^2 * 7^3 * 1886503
1373,4,x^4 + x^3 + 5,2^4 * 3 * 5 * 7^3 * 13 * 17 * 229 * 853
1373,5,x^5 + x^4 + 8,2^2 * 7^3 * 11 * 211 * 35591 * 43051
1373,6,x^6 + x^5 + 22,2^3 * 3^2 * 7^3 * 229 * 627919 * 1886503
1373,7,x^7 + x^6 + 5,2^2 * 7^4 * 197 * 281 * 659 * 26253284723
1373,8,x^8 + x^7 + 34,2^5 * 3 * 5 * 7^3 * 13 * 17 * 229 * 617 * 853 * 4793 * 600841
1373,9,x^9 + x^8 + 78,2^2 * 7^3 * 19 * 127 * 12421 * 1886503 * 223516372159
1373,10,x^10 + x^9 + 20,2^3 * 3 * 7^3 * 11 * 211 * 229 * 35591 * 43051 * 58741 * 60453941
1373,11,x^11 + x^10 + 33,2^2 * 7^3 * 23 * 109046506537 * 9499094437390607633
1373,12,x^12 + x^11 + 5,2^4 * 3^2 * 5 * 7^3 * 13 * 17 * 229 * 853 * 627919 * 1886503 * 3553709461513
1373,13,x^13 + x^12 + 113,2^2 * 7^3 * 131 * 342840071537842499444882553558725351
1373,14,x^14 + x^13 + 88,2^3 * 3 * 7^4 * 197 * 229 * 281 * 659 * 26253284723 * 6694328622628011877
1373,15,x^15 + x^14 + 20,2^2 * 7^3 * 11 * 31 * 211 * 35591 * 43051 * 43951 * 1886503 * 4809271 * 1925919664231
1373,16,x^16 + x^15 + 91,2^6 * 3 * 5 * 7^3 * 13 * 17 * 229 * 617 * 853 * 1249 * 4793 * 25057 * 600841 * 74502833 * 2708133089
1373,17,x^17 + x^16 + 74,2^2 * 7^3 * 103 * 4640631795946107177079 * 333910968785184970763970193
1373,18,x^18 + x^17 + 34,2^3 * 3^3 * 7^3 * 19 * 37 * 127 * 229 * 12421 * 627919 * 1886503 * 223516372159 * 60353192023366843
1373,19,x^19 + x^18 + 12,2^2 * 7^3 * 191 * 2051051 * 1219847197 * 7544903323861 * 83448235414071858930137179
1373,20,x^20 + x^19 + 123,2^4 * 3 * 5^2 * 7^3 * 11 * 13 * 17 * 41 * 101 * 211 * 229 * 853 * 35591 * 43051 * 58741 * 11639261 * 60453941 * 52403877856741
1373,21,x^21 + x^20 + 53,2^2 * 7^4 * 43 * 197 * 281 * 659 * 70981 * 1886503 * 26253284723 * 1611907218688201 * 9115477256707543
1373,22,x^22 + x^21 + 74,2^3 * 3 * 7^3 * 23 * 229 * 109046506537 * 89896674218957 * 264633945483159121 * 9499094437390607633
1373,23,x^23 + x^22 + 12,2^2 * 7^3 * 1013 * 1140203 * 1924963 * 151805771749555052801089657 * 3167859780271285443749663647
1373,24,x^24 + x^23 + 203,2^5 * 3^2 * 5 * 7^3 * 13 * 17 * 229 * 617 * 853 * 4793 * 600841 * 627919 * 1886503 * 3553709461513 * 12628864335241435950636241
1373,25,x^25 + x^24 + 3,2^2 * 7^3 * 11 * 211 * 24001 * 35591 * 43051 * 23614644271562289535654717099454083060306338907659221550301
