p,e,n,poly,factorization
3,1,2,x^2 + x + 2,2^3
3,1,3,x^3 + 2*x^2 + 1,2 * 13
3,1,4,x^4 + x^3 + 2,2^4 * 5
3,1,5,x^5 + 2*x^4 + 1,2 * 11^2
3,1,6,x^6 + x^5 + x^3 + 2,2^3 * 7 * 13
3,1,7,x^7 + x^6 + x^2 + 1,2 * 1093
3,1,8,x^8 + x^7 + 2*x^3 + 2*x^2 + 2,2^5 * 5 * 41
3,1,9,x^9 + x^8 + 2*x + 1,2 * 13 * 757
3,1,10,x^10 + x^9 + x^7 + 2,2^3 * 11^2 * 61
3,1,11,x^11 + x^10 + 2*x + 1,2 * 23 * 3851
3,1,12,x^12 + x^11 + x^7 + 2,2^4 * 5 * 7 * 13 * 73
3,1,13,x^13 + 2*x^12 + 1,2 * 797161
3,1,14,x^14 + x^13 + x^5 + 2,2^3 * 547 * 1093
3,1,15,x^15 + x^14 + x^2 + 1,2 * 11^2 * 13 * 4561
3,1,16,x^16 + x^15 + 2*x^6 + 2*x + 2,2^6 * 5 * 17 * 41 * 193
3,1,17,x^17 + 2*x^16 + 1,2 * 1871 * 34511
3,1,18,x^18 + x^17 + x^5 + 2,2^3 * 7 * 13 * 19 * 37 * 757
3,1,19,x^19 + 2*x^18 + x^5 + 1,2 * 1597 * 363889
3,1,20,x^20 + x^19 + x^3 + 2,2^4 * 5^2 * 11^2 * 61 * 1181
3,1,21,x^21 + x^20 + 2*x^3 + 1,2 * 13 * 1093 * 368089
3,1,22,x^22 + x^21 + x^7 + 2,2^3 * 23 * 67 * 661 * 3851
3,1,23,x^23 + 2*x^22 + x^3 + 1,2 * 47 * 1001523179
3,1,24,x^24 + x^23 + 2*x^7 + 2*x + 2,2^5 * 5 * 7 * 13 * 41 * 73 * 6481
3,1,25,x^25 + x^24 + x^6 + 1,2 * 11^2 * 8951 * 391151
3,1,26,x^26 + x^25 + x^16 + 2*x + 2,2^3 * 398581 * 797161
3,1,27,x^27 + x^26 + x^2 + 1,2 * 13 * 109 * 433 * 757 * 8209
3,1,28,x^28 + x^27 + x^15 + 2,2^4 * 5 * 29 * 547 * 1093 * 16493
3,1,29,x^29 + 2*x^28 + x^5 + 1,2 * 59 * 28537 * 20381027
3,1,30,x^30 + x^29 + x^11 + 2,2^3 * 7 * 11^2 * 13 * 31 * 61 * 271 * 4561
3,1,31,x^31 + x^30 + x^2 + 1,2 * 683 * 102673 * 4404047
3,1,32,x^32 + x^31 + x^22 + 2*x^4 + 2,2^7 * 5 * 17 * 41 * 193 * 21523361
3,1,33,x^33 + x^32 + 2*x^9 + 1,2 * 13 * 23 * 3851 * 2413941289
3,1,34,x^34 + x^33 + x^31 + 2,2^3 * 103 * 307 * 1021 * 1871 * 34511
3,1,35,x^35 + 2*x^34 + x^3 + 1,2 * 11^2 * 71 * 1093 * 2664097031
3,1,36,x^36 + x^35 + x^2 + 2*x + 2,2^4 * 5 * 7 * 13 * 19 * 37 * 73 * 757 * 530713
3,1,37,x^37 + x^36 + 2*x + 1,2 * 13097927 * 17189128703
3,1,38,x^38 + x^37 + x^7 + 2,2^3 * 1597 * 2851 * 101917 * 363889
3,1,39,x^39 + x^38 + 2*x^13 + 1,2 * 13^2 * 313 * 6553 * 7333 * 797161
3,1,40,x^40 + x^39 + x^13 + 2*x + 2,2^5 * 5^2 * 11^2 * 41 * 61 * 1181 * 42521761
3,1,41,x^41 + 2*x^40 + 1,2 * 83 * 2526913 * 86950696619
3,1,42,x^42 + x^41 + 2*x^7 + 2*x + 2,2^3 * 7^2 * 13 * 43 * 547 * 1093 * 2269 * 368089
3,1,43,x^43 + x^42 + x^10 + 1,2 * 431 * 380808546861411923
3,1,44,x^44 + x^43 + x^34 + 2*x^2 + 2,2^4 * 5 * 23 * 67 * 661 * 3851 * 5501 * 570461
3,1,45,x^45 + x^44 + 2*x^27 + 1,2 * 11^2 * 13 * 181 * 757 * 1621 * 4561 * 927001
3,1,46,x^46 + x^45 + x^19 + 2,2^3 * 47 * 1001523179 * 23535794707
3,1,47,x^47 + x^46 + 2*x^13 + 1,2 * 1223 * 21997 * 5112661 * 96656723
3,1,48,x^48 + x^47 + x^26 + 2*x^2 + 2,2^6 * 5 * 7 * 13 * 17 * 41 * 73 * 97 * 193 * 577 * 769 * 6481
3,1,49,x^49 + x^48 + x^6 + 1,2 * 491 * 1093 * 4019 * 8233 * 51157 * 131713
3,1,50,x^50 + x^49 + x^29 + 2,2^3 * 11^2 * 61 * 151 * 8951 * 391151 * 22996651
3,1,51,x^51 + 2*x^50 + 1,2 * 13 * 1871 * 12853 * 34511 * 99810171997
3,1,52,x^52 + x^51 + 2*x^3 + 2*x + 2,2^4 * 5 * 53 * 398581 * 797161 * 4795973261
3,1,53,x^53 + 2*x^52 + x^25 + 1,2 * 107 * 24169 * 3747607031112307667
3,1,54,x^54 + x^53 + x^9 + 2,2^3 * 7 * 13 * 19 * 37 * 109 * 433 * 757 * 8209 * 19441 * 19927
3,1,55,x^55 + x^54 + x^4 + 1,2 * 11^3 * 23 * 1321 * 3851 * 560088668384411
3,1,56,x^56 + x^55 + 2*x^7 + x + 2,2^5 * 5 * 29 * 41 * 547 * 1093 * 16493 * 430697 * 647753
3,1,57,x^57 + x^56 + 2*x + 1,2 * 13 * 229 * 1597 * 248749 * 363889 * 1824179209
3,1,58,x^58 + x^57 + 2*x^3 + 2*x^2 + 2,2^3 * 59 * 523 * 6091 * 28537 * 5385997 * 20381027
3,1,59,x^59 + x^58 + x^2 + 1,2 * 14425532687 * 489769993189671059
3,1,60,x^60 + x^59 + x^55 + 2,2^4 * 5^2 * 7 * 11^2 * 13 * 31 * 61 * 73 * 271 * 1181 * 4561 * 47763361
3,1,61,x^61 + x^60 + 2*x^7 + 1,2 * 603901 * 105293313660391861035901
3,1,62,x^62 + x^61 + x^9 + 2*x + 2,2^3 * 683 * 6883 * 102673 * 4404047 * 22434744889
3,1,63,x^63 + x^62 + 2*x^53 + 1,2 * 13 * 757 * 1093 * 368089 * 144542918285300809
3,1,64,x^64 + x^63 + 2*x^49 + x^2 + 2,2^8 * 5 * 17 * 41 * 193 * 21523361 * 926510094425921
3,1,65,x^65 + x^64 + 2*x^5 + 1,2 * 11^2 * 131 * 797161 * 3701101 * 110133112994711
3,1,66,x^66 + x^65 + 2*x^21 + x + 2,2^3 * 7 * 13 * 23 * 67 * 661 * 3851 * 25411 * 176419 * 2413941289
3,1,67,x^67 + x^66 + x^22 + 1,2 * 221101 * 441019876741 * 475384700124973
3,1,68,x^68 + x^67 + x^51 + 2,2^4 * 5 * 103 * 307 * 1021 * 1871 * 34511 * 956353 * 1743831169
3,1,69,x^69 + x^68 + 2*x^7 + 1,2 * 13 * 47 * 277 * 1001523179 * 2461243576713869557
3,1,70,x^70 + x^69 + 2*x^22 + 2*x + 2,2^3 * 11^2 * 61 * 71 * 547 * 1093 * 2664097031 * 374857981681
3,1,71,x^71 + 2*x^70 + x^29 + 1,2 * 3754733257489862401973357979128773
3,1,72,x^72 + x^71 + 2*x^27 + 2*x + 2,2^5 * 5 * 7 * 13 * 19 * 37 * 41 * 73 * 757 * 6481 * 530713 * 282429005041
3,1,73,x^73 + 2*x^72 + 1,2 * 11243 * 20149 * 15768033143 * 9460375336977361
3,1,74,x^74 + x^73 + 2*x^19 + x + 2,2^3 * 18427 * 107671 * 13097927 * 56737873 * 17189128703
3,1,75,x^75 + 2*x^74 + x^27 + 1,2 * 11^2 * 13 * 601 * 4561 * 8951 * 9601 * 391151 * 2098303812601
3,1,76,x^76 + x^75 + x^71 + 2,2^4 * 5 * 1597 * 2851 * 101917 * 363889 * 5301533 * 25480398173
3,1,77,x^77 + x^76 + x^2 + 1,2 * 23 * 1093 * 3851 * 51457561 * 7151459701 * 76831835389
3,1,78,x^78 + x^77 + 2*x^15 + x^3 + 2,2^3 * 7 * 13^2 * 79 * 157 * 313 * 2887 * 6553 * 7333 * 10141 * 398581 * 797161
3,1,79,x^79 + x^78 + x^58 + 1,2 * 432853009 * 392038110671 * 145171177264407947
