p,e,n,poly,factorization
4931,1,2,x^2 + x + 10,2^3 * 3^2 * 5 * 17 * 29 * 137
4931,1,3,x^3 + x^2 + 27,2 * 5 * 17 * 29 * 37 * 657289
4931,1,4,x^4 + x^3 + 30,2^4 * 3^2 * 5 * 17 * 29 * 137 * 229 * 53089
4931,1,5,x^5 + x^4 + 13,2 * 5^2 * 11 * 17 * 29 * 31 * 346819661521
4931,1,6,x^6 + x^5 + 30,2^3 * 3^3 * 5 * 7^2 * 13 * 17 * 29 * 37 * 137 * 12721 * 657289
4931,1,7,x^7 + x^6 + 3,2 * 5 * 17 * 29 * 71 * 5391653 * 37559328219799
4931,1,8,x^8 + x^7 + 55,2^5 * 3^2 * 5 * 17 * 29 * 137 * 229 * 1721 * 53089 * 171762813041
4931,1,9,x^9 + x^8 + 13,2 * 5 * 17 * 29 * 37 * 11071 * 657289 * 1298443822236225163
4931,1,10,x^10 + x^9 + 218,2^3 * 3^2 * 5^2 * 11 * 17 * 29 * 31 * 137 * 11251 * 52361 * 1003351 * 346819661521
4931,1,11,x^11 + x^10 + 12,2 * 5 * 17 * 23^2 * 29 * 67 * 397 * 611770633 * 987480439078607123827
4931,1,12,x^12 + x^11 + 78,2^4 * 3^3 * 5 * 7^2 * 13 * 17 * 29 * 37 * 97 * 137 * 229 * 12721 * 37309 * 53089 * 657289 * 163363357
4931,1,13,x^13 + x^12 + 39,2 * 5 * 17 * 29 * 131 * 2179023367 * 583191039653 * 1241549638447485705313
4931,1,14,x^14 + x^13 + 11,2^3 * 3^2 * 5 * 17 * 29 * 71 * 137 * 197 * 4943 * 5391653 * 55799353 * 264506257 * 37559328219799
4931,1,15,x^15 + x^14 + 22,2 * 5^2 * 11 * 17 * 29 * 31 * 37 * 399151 * 657289 * 42282644731 * 346819661521 * 20705826529741
4931,1,16,x^16 + x^15 + 78,2^6 * 3^2 * 5 * 17 * 29 * 137 * 229 * 241 * 433 * 1721 * 53089 * 119327282561 * 171762813041 * 14034771138737
4931,1,17,x^17 + x^16 + 45,2 * 5 * 17^2 * 29 * 21467431 * 334825963081013699220425301469278229174516085552711
4931,1,18,x^18 + x^17 + 379,2^3 * 3^4 * 5 * 7^2 * 13 * 17 * 19 * 29 * 37 * 127 * 137 * 11071 * 12721 * 657289 * 1819693 * 1091272758733 * 1298443822236225163
4931,1,19,x^19 + x^18 + 12,2 * 5 * 17 * 29 * 17621472172513911568628821 * 168607131726859832233657954943500791224569
4931,1,20,x^20 + x^19 + 72,2^4 * 3^2 * 5^2 * 11 * 17 * 29 * 31 * 137 * 229 * 11251 * 52361 * 53089 * 1003351 * 39087769621 * 346819661521 * 8942091560929452301
4931,1,21,x^21 + x^20 + 63,2 * 5 * 17 * 29 * 37 * 71 * 3739 * 657289 * 5391653 * 37559328219799 * 55255623264710194704999441852948912189979
4931,2,2,x^4 + x^3 + 30,2^4 * 3^2 * 5 * 17 * 29 * 137 * 229 * 53089
4931,2,3,x^6 + x^5 + 30,2^3 * 3^3 * 5 * 7^2 * 13 * 17 * 29 * 37 * 137 * 12721 * 657289
4931,2,4,x^8 + x^7 + 55,2^5 * 3^2 * 5 * 17 * 29 * 137 * 229 * 1721 * 53089 * 171762813041
4931,2,5,x^10 + x^9 + 218,2^3 * 3^2 * 5^2 * 11 * 17 * 29 * 31 * 137 * 11251 * 52361 * 1003351 * 346819661521
4931,2,6,x^12 + x^11 + 78,2^4 * 3^3 * 5 * 7^2 * 13 * 17 * 29 * 37 * 97 * 137 * 229 * 12721 * 37309 * 53089 * 657289 * 163363357
4931,2,7,x^14 + x^13 + 11,2^3 * 3^2 * 5 * 17 * 29 * 71 * 137 * 197 * 4943 * 5391653 * 55799353 * 264506257 * 37559328219799
4931,2,8,x^16 + x^15 + 78,2^6 * 3^2 * 5 * 17 * 29 * 137 * 229 * 241 * 433 * 1721 * 53089 * 119327282561 * 171762813041 * 14034771138737
4931,2,9,x^18 + x^17 + 379,2^3 * 3^4 * 5 * 7^2 * 13 * 17 * 19 * 29 * 37 * 127 * 137 * 11071 * 12721 * 657289 * 1819693 * 1091272758733 * 1298443822236225163
4931,2,10,x^20 + x^19 + 72,2^4 * 3^2 * 5^2 * 11 * 17 * 29 * 31 * 137 * 229 * 11251 * 52361 * 53089 * 1003351 * 39087769621 * 346819661521 * 8942091560929452301
4931,3,2,x^6 + x^5 + 30,2^3 * 3^3 * 5 * 7^2 * 13 * 17 * 29 * 37 * 137 * 12721 * 657289
4931,3,3,x^9 + x^8 + 13,2 * 5 * 17 * 29 * 37 * 11071 * 657289 * 1298443822236225163
4931,3,4,x^12 + x^11 + 78,2^4 * 3^3 * 5 * 7^2 * 13 * 17 * 29 * 37 * 97 * 137 * 229 * 12721 * 37309 * 53089 * 657289 * 163363357
4931,3,5,x^15 + x^14 + 22,2 * 5^2 * 11 * 17 * 29 * 31 * 37 * 399151 * 657289 * 42282644731 * 346819661521 * 20705826529741
4931,3,6,x^18 + x^17 + 379,2^3 * 3^4 * 5 * 7^2 * 13 * 17 * 19 * 29 * 37 * 127 * 137 * 11071 * 12721 * 657289 * 1819693 * 1091272758733 * 1298443822236225163
4931,3,7,x^21 + x^20 + 63,2 * 5 * 17 * 29 * 37 * 71 * 3739 * 657289 * 5391653 * 37559328219799 * 55255623264710194704999441852948912189979
4931,4,2,x^8 + x^7 + 55,2^5 * 3^2 * 5 * 17 * 29 * 137 * 229 * 1721 * 53089 * 171762813041
4931,4,3,x^12 + x^11 + 78,2^4 * 3^3 * 5 * 7^2 * 13 * 17 * 29 * 37 * 97 * 137 * 229 * 12721 * 37309 * 53089 * 657289 * 163363357
4931,4,4,x^16 + x^15 + 78,2^6 * 3^2 * 5 * 17 * 29 * 137 * 229 * 241 * 433 * 1721 * 53089 * 119327282561 * 171762813041 * 14034771138737
4931,4,5,x^20 + x^19 + 72,2^4 * 3^2 * 5^2 * 11 * 17 * 29 * 31 * 137 * 229 * 11251 * 52361 * 53089 * 1003351 * 39087769621 * 346819661521 * 8942091560929452301
4931,5,2,x^10 + x^9 + 218,2^3 * 3^2 * 5^2 * 11 * 17 * 29 * 31 * 137 * 11251 * 52361 * 1003351 * 346819661521
4931,5,3,x^15 + x^14 + 22,2 * 5^2 * 11 * 17 * 29 * 31 * 37 * 399151 * 657289 * 42282644731 * 346819661521 * 20705826529741
4931,5,4,x^20 + x^19 + 72,2^4 * 3^2 * 5^2 * 11 * 17 * 29 * 31 * 137 * 229 * 11251 * 52361 * 53089 * 1003351 * 39087769621 * 346819661521 * 8942091560929452301
4931,6,2,x^12 + x^11 + 78,2^4 * 3^3 * 5 * 7^2 * 13 * 17 * 29 * 37 * 97 * 137 * 229 * 12721 * 37309 * 53089 * 657289 * 163363357
