p,n,poly,factorization
1811,2,x^2 + x + 10,2^3 * 3 * 5 * 151 * 181
1811,3,x^3 + x^2 + 9,2 * 5 * 181 * 3281533
1811,4,x^4 + x^3 + 50,2^4 * 3 * 5 * 151 * 181 * 1639861
1811,5,x^5 + x^4 + 3,2 * 5^2 * 181 * 5531 * 389170591
1811,6,x^6 + x^5 + 47,2^3 * 3^2 * 5 * 7 * 13 * 151 * 181 * 12007 * 3281533
1811,7,x^7 + x^6 + 44,2 * 5 * 181 * 211 * 2017 * 82939654866391
1811,8,x^8 + x^7 + 24,2^5 * 3 * 5 * 17 * 151 * 181 * 433 * 1639861 * 730645961
1811,9,x^9 + x^8 + 5,2 * 5 * 19 * 181 * 3281533 * 90189829 * 20587306843
1811,10,x^10 + x^9 + 141,2^3 * 3 * 5^2 * 11 * 151 * 181 * 5531 * 389170591 * 977330321911
1811,11,x^11 + x^10 + 9,2 * 5 * 181 * 1453 * 59093 * 321707 * 242301973 * 56729017819
1811,12,x^12 + x^11 + 30,2^4 * 3^2 * 5 * 7 * 13 * 151 * 181 * 12007 * 1639861 * 3281533 * 10756566558121
1811,13,x^13 + x^12 + 21,2 * 5 * 181 * 677 * 911 * 2019083285302309709746927209025819
1811,14,x^14 + x^13 + 109,2^3 * 3 * 5 * 29 * 151 * 181 * 211 * 491 * 2017 * 82939654866391 * 2476232782343629
1811,15,x^15 + x^14 + 21,2 * 5^2 * 61 * 181 * 5531 * 3281533 * 389170591 * 1895736151564247167383781
1811,16,x^16 + x^15 + 26,2^6 * 3 * 5 * 17 * 151 * 181 * 433 * 1639861 * 730645961 * 1861745233 * 31074013948166977
1811,17,x^17 + x^16 + 23,2 * 5 * 181 * 613 * 14444459 * 38780065937685167 * 39008996856930064873566793
1811,18,x^18 + x^17 + 22,2^3 * 3^3 * 5 * 7 * 13 * 19 * 151 * 181 * 379 * 2179 * 10639 * 12007 * 3281533 * 90189829 * 1338419323 * 20587306843
1811,19,x^19 + x^18 + 11,2 * 5 * 181 * 419 * 457 * 98573 * 60389411 * 38541000995788587209034476251590683043521
1811,20,x^20 + x^19 + 30,2^4 * 3 * 5^2 * 11 * 151 * 181 * 4861 * 5531 * 213881 * 1639861 * 54986881 * 389170591 * 2023907021 * 977330321911
1811,21,x^21 + x^20 + 9,2 * 5 * 181 * 211 * 2017 * 3281533 * 82939654866391 * 3794339571164631553 * 327827463379053292537
1811,22,x^22 + x^21 + 233,2^3 * 3 * 5 * 23 * 151 * 181 * 1453 * 59093 * 321707 * 242301973 * 56729017819 * 16489858315108582392288642420937
1811,23,x^23 + x^22 + 21,2 * 5 * 47 * 181 * 48312325319853563 * 1106790600408612254747 * 188028863578776162500296624894259
1811,24,x^24 + x^23 + 330,2^5 * 3^2 * 5 * 7 * 13 * 17 * 151 * 181 * 433 * 12007 * 47521 * 1312561 * 1639861 * 3281533 * 730645961 * 10756566558121 * 1854994112151361
