p,n,poly,factorization
1987,2,x^2 + x + 2,2^3 * 3 * 7 * 71 * 331
1987,3,x^3 + x^2 + 7,2 * 3^2 * 19 * 37 * 331 * 1873
1987,4,x^4 + x^3 + 3,2^4 * 3 * 5 * 7 * 71 * 331 * 394817
1987,5,x^5 + x^4 + 25,2 * 3 * 331 * 15595887414521
1987,6,x^6 + x^5 + 41,2^3 * 3^2 * 7 * 19 * 37 * 71 * 331 * 1873 * 3946183
1987,7,x^7 + x^6 + 40,2 * 3 * 331 * 11467 * 5369774066233711
1987,8,x^8 + x^7 + 3,2^5 * 3 * 5 * 7 * 17 * 71 * 97 * 331 * 394817 * 4726512569
1987,9,x^9 + x^8 + 16,2 * 3^3 * 19 * 37 * 73 * 331 * 1873 * 3259 * 4036861 * 21360673
1987,10,x^10 + x^9 + 45,2^3 * 3 * 7 * 11 * 71 * 331 * 1416381580631 * 15595887414521
1987,11,x^11 + x^10 + 24,2 * 3 * 23 * 331 * 859 * 3037 * 15996740594577835111409413
1987,12,x^12 + x^11 + 13,2^4 * 3^2 * 5 * 7 * 13 * 19 * 37 * 71 * 331 * 1873 * 4657 * 394817 * 3946183 * 257478973
1987,13,x^13 + x^12 + 9,2 * 3 * 331 * 3789597003084377556976029465072966029161
1987,14,x^14 + x^13 + 5,2^3 * 3 * 7^2 * 71 * 211 * 331 * 11467 * 5369774066233711 * 41647428799594759
1987,15,x^15 + x^14 + 26,2 * 3^2 * 19 * 37 * 271 * 331 * 1873 * 563502788851 * 1590372850981 * 15595887414521
1987,16,x^16 + x^15 + 53,2^6 * 3 * 5 * 7 * 17 * 71 * 97 * 331 * 394817 * 4726512569 * 463364846353 * 262198292243137
1987,17,x^17 + x^16 + 40,2 * 3 * 103 * 239 * 331 * 3711271 * 38447175291135127243 * 16817532098433726625981
1987,18,x^18 + x^17 + 30,2^3 * 3^3 * 7 * 19 * 37 * 71 * 73 * 331 * 577 * 1873 * 3259 * 3946183 * 4036861 * 21360673 * 72522091 * 1470757501
1987,19,x^19 + x^18 + 11,2 * 3 * 331 * 1218932843573 * 72313641153339797672339 * 2645941403034050748525091
1987,20,x^20 + x^19 + 20,2^4 * 3 * 5^2 * 7 * 11 * 71 * 331 * 394817 * 665540461 * 1416381580631 * 15595887414521 * 73019416697590001
1987,21,x^21 + x^20 + 16,2 * 3^2 * 19 * 37 * 43 * 331 * 1873 * 11467 * 242887 * 1490264744441383 * 5369774066233711 * 243231393941019163
1987,22,x^22 + x^21 + 589,2^3 * 3 * 7 * 23 * 71 * 331 * 353 * 859 * 3037 * 126388109 * 27650414749 * 777280167511 * 15996740594577835111409413
1987,23,x^23 + x^22 + 40,2 * 3 * 331 * 1713823 * 61323663597796903 * 34592156723869922783827033925377186043376378749453
1987,24,x^24 + x^23 + 224,2^5 * 3^2 * 5 * 7 * 13 * 17 * 19 * 37 * 71 * 97 * 331 * 1873 * 4657 * 43969 * 394817 * 3946183 * 257478973 * 4726512569 * 5526324064647928026769
