p,r,n,poly,factorization
1523,1,2,x^2 + x + 5,2^3 * 3 * 127 * 761
1523,1,3,x^3 + x^2 + 9,2 * 7 * 761 * 331579
1523,1,4,x^4 + x^3 + 41,2^4 * 3 * 5 * 37 * 127 * 761 * 6269
1523,1,5,x^5 + x^4 + 14,2 * 11 * 31 * 761 * 15788122421
1523,1,6,x^6 + x^5 + 46,2^3 * 3^2 * 7 * 127 * 761 * 331579 * 772669
1523,1,7,x^7 + x^6 + 4,2 * 71 * 337 * 449 * 761 * 235537 * 4935043
1523,1,8,x^8 + x^7 + 24,2^5 * 3 * 5 * 37 * 73 * 127 * 761 * 6269 * 178817 * 206081
1523,1,9,x^9 + x^8 + 16,2 * 7 * 757 * 761 * 331579 * 1310527 * 12579331663
1523,1,10,x^10 + x^9 + 13,2^3 * 3 * 11 * 31 * 127 * 761 * 78541 * 68457041 * 15788122421
1523,1,11,x^11 + x^10 + 14,2 * 463 * 761 * 2663 * 54491922063639526945261157
1523,1,12,x^12 + x^11 + 101,2^4 * 3^2 * 5 * 7 * 13 * 37 * 127 * 761 * 6269 * 295861 * 331579 * 772669 * 1398841
1523,1,13,x^13 + x^12 + 165,2 * 79^3 * 761 * 7229 * 24589787 * 1778155860533094036073
1523,1,14,x^14 + x^13 + 38,2^3 * 3 * 71 * 127 * 337 * 449 * 761 * 34847 * 235537 * 4935043 * 357889503322541
1523,1,15,x^15 + x^14 + 12,2 * 7 * 11 * 31 * 761 * 331579 * 15788122421 * 112242216391 * 257725708389991
1523,1,16,x^16 + x^15 + 70,2^6 * 3 * 5 * 17 * 37 * 73 * 127 * 761 * 6269 * 178817 * 206081 * 851373855845305859510273
1523,1,17,x^17 + x^16 + 23,2 * 103 * 137 * 761 * 237532053265282974762079 * 250151832998096434609889
1523,1,18,x^18 + x^17 + 24,2^3 * 3^3 * 7 * 19 * 127 * 757 * 761 * 331579 * 772669 * 1310527 * 129782053 * 1686979963 * 12579331663
1523,1,19,x^19 + x^18 + 25,2 * 761 * 6276841 * 8730083 * 35491471891499172742986975533049119878099271
1523,1,20,x^20 + x^19 + 5,2^4 * 3 * 5^2 * 11 * 31 * 37 * 127 * 761 * 6269 * 78541 * 68457041 * 15788122421 * 5789339723836313345387741
1523,1,21,x^21 + x^20 + 25,2 * 7^2 * 71 * 337 * 449 * 761 * 1303 * 3067 * 235537 * 331579 * 4935043 * 425460552303109 * 13076696915512063
1523,1,22,x^22 + x^21 + 13,2^3 * 3 * 23 * 127 * 463 * 761 * 2663 * 54491922063639526945261157 * 2917333866733218767916733216489
1523,1,23,x^23 + x^22 + 66,2 * 761 * 11777197 * 350007653 * 977870347 * 2595866581451405352268620640555635074877279839
1523,1,24,x^24 + x^23 + 28,2^5 * 3^2 * 5 * 7 * 13 * 37 * 73 * 127 * 761 * 6269 * 178817 * 206081 * 295861 * 331579 * 772669 * 1398841 * 28946711098735019008567441
1523,1,25,x^25 + x^24 + 42,2 * 11 * 31 * 761 * 586301 * 15788122421 * 97872342387101 * 134719886173915730801 * 583157334389691370981601
1523,2,2,x^4 + x^3 + 41,2^4 * 3 * 5 * 37 * 127 * 761 * 6269
1523,2,3,x^6 + x^5 + 46,2^3 * 3^2 * 7 * 127 * 761 * 331579 * 772669
1523,2,4,x^8 + x^7 + 24,2^5 * 3 * 5 * 37 * 73 * 127 * 761 * 6269 * 178817 * 206081
1523,2,5,x^10 + x^9 + 13,2^3 * 3 * 11 * 31 * 127 * 761 * 78541 * 68457041 * 15788122421
1523,2,6,x^12 + x^11 + 101,2^4 * 3^2 * 5 * 7 * 13 * 37 * 127 * 761 * 6269 * 295861 * 331579 * 772669 * 1398841
