p,e,n,poly,factorization
5113,1,2,x^2 + x + 23,2^4 * 3^2 * 71 * 2557
5113,1,3,x^3 + x^2 + 46,2^3 * 3^3 * 71 * 8715961
5113,1,4,x^4 + x^3 + 38,2^5 * 3^2 * 5 * 17 * 61 * 71 * 2521 * 2557
5113,1,5,x^5 + x^4 + 109,2^3 * 3^2 * 11 * 71 * 4751 * 13080080081
5113,1,6,x^6 + x^5 + 23,2^4 * 3^3 * 7 * 13 * 71 * 349 * 823 * 2557 * 8715961
5113,1,7,x^7 + x^6 + 31,2^3 * 3^2 * 71 * 113 * 14686393 * 10768274427527
5113,1,8,x^8 + x^7 + 69,2^6 * 3^2 * 5 * 17 * 61 * 71 * 1601 * 2521 * 2557 * 213442964081
5113,1,9,x^9 + x^8 + 23,2^3 * 3^4 * 37 * 71 * 8715961 * 160965119956815752437
5113,1,10,x^10 + x^9 + 57,2^4 * 3^2 * 11 * 31 * 71 * 2557 * 4751 * 13080080081 * 22042281585391
5113,1,11,x^11 + x^10 + 77,2^3 * 3^2 * 71 * 4049 * 3016442826067111579027810742400547
5113,1,12,x^12 + x^11 + 38,2^5 * 3^3 * 5 * 7 * 13 * 17 * 61 * 71 * 73 * 349 * 823 * 2521 * 2557 * 4933 * 12577 * 150901 * 8715961
5113,1,13,x^13 + x^12 + 38,2^3 * 3^2 * 71 * 4164418987 * 76672573831604737657459181831620183
5113,1,14,x^14 + x^13 + 19,2^4 * 3^2 * 29 * 43 * 71 * 113 * 2557 * 41077 * 14686393 * 10768274427527 * 348742321246523
5113,1,15,x^15 + x^14 + 239,2^3 * 3^3 * 11 * 71 * 4751 * 2022481 * 8715961 * 13080080081 * 147587528821 * 1564542203821
5113,1,16,x^16 + x^15 + 107,2^7 * 3^2 * 5 * 17 * 61 * 71 * 1601 * 2521 * 2557 * 80929 * 110273 * 213442964081 * 26169955386924898433
5113,1,17,x^17 + x^16 + 23,2^3 * 3^2 * 71 * 103 * 89659 * 23630152030620579225323438385028508885339756455056293
5113,1,18,x^18 + x^17 + 122,2^4 * 3^4 * 7 * 13 * 19 * 37 * 71 * 349 * 823 * 2557 * 385417 * 8715961 * 2439890234396731 * 160965119956815752437
5113,1,19,x^19 + x^18 + 23,2^3 * 3^2 * 71 * 2129 * 8893 * 641441 * 2137159 * 6608192363 * 11138652843881 * 2986182648990840847813387
5113,1,20,x^20 + x^19 + 69,2^5 * 3^2 * 5^2 * 11 * 17 * 31 * 61 * 71 * 2521 * 2557 * 4751 * 13080080081 * 22042281585391 * 93419238073436380512297209261
5113,1,21,x^21 + x^20 + 122,2^3 * 3^3 * 71 * 113 * 12601 * 44101 * 8715961 * 14686393 * 10768274427527 * 574342714281730451103047659881746629
5113,2,2,x^4 + x^3 + 38,2^5 * 3^2 * 5 * 17 * 61 * 71 * 2521 * 2557
5113,2,3,x^6 + x^5 + 23,2^4 * 3^3 * 7 * 13 * 71 * 349 * 823 * 2557 * 8715961
5113,2,4,x^8 + x^7 + 69,2^6 * 3^2 * 5 * 17 * 61 * 71 * 1601 * 2521 * 2557 * 213442964081
5113,2,5,x^10 + x^9 + 57,2^4 * 3^2 * 11 * 31 * 71 * 2557 * 4751 * 13080080081 * 22042281585391
5113,2,6,x^12 + x^11 + 38,2^5 * 3^3 * 5 * 7 * 13 * 17 * 61 * 71 * 73 * 349 * 823 * 2521 * 2557 * 4933 * 12577 * 150901 * 8715961
5113,2,7,x^14 + x^13 + 19,2^4 * 3^2 * 29 * 43 * 71 * 113 * 2557 * 41077 * 14686393 * 10768274427527 * 348742321246523
5113,2,8,x^16 + x^15 + 107,2^7 * 3^2 * 5 * 17 * 61 * 71 * 1601 * 2521 * 2557 * 80929 * 110273 * 213442964081 * 26169955386924898433
5113,2,9,x^18 + x^17 + 122,2^4 * 3^4 * 7 * 13 * 19 * 37 * 71 * 349 * 823 * 2557 * 385417 * 8715961 * 2439890234396731 * 160965119956815752437
5113,2,10,x^20 + x^19 + 69,2^5 * 3^2 * 5^2 * 11 * 17 * 31 * 61 * 71 * 2521 * 2557 * 4751 * 13080080081 * 22042281585391 * 93419238073436380512297209261
