p,e,n,poly,factorization
3779,1,2,x^2 + x + 6,2^3 * 3^3 * 5 * 7 * 1889
3779,1,3,x^3 + x^2 + 9,2 * 13 * 439 * 1889 * 2503
3779,1,4,x^4 + x^3 + 8,2^4 * 3^3 * 5 * 7 * 193 * 1889 * 36997
3779,1,5,x^5 + x^4 + 7,2 * 61 * 1889 * 2161 * 1547525821
3779,1,6,x^6 + x^5 + 111,2^3 * 3^4 * 5 * 7 * 13 * 439 * 1889 * 2503 * 4759021
3779,1,7,x^7 + x^6 + 5,2 * 197 * 1889 * 2311 * 23773 * 455407 * 591053
3779,1,8,x^8 + x^7 + 30,2^5 * 3^3 * 5 * 7 * 193 * 857 * 1889 * 36997 * 118986242513
3779,1,9,x^9 + x^8 + 5,2 * 13 * 19 * 439 * 1747 * 1889 * 2503 * 215654221 * 406871137
3779,1,10,x^10 + x^9 + 88,2^3 * 3^3 * 5^2 * 7 * 11 * 61 * 1889 * 2161 * 1547525821 * 3707063029931
3779,1,11,x^11 + x^10 + 55,2 * 1889 * 8053 * 54991949 * 1341612346720742961257933
3779,1,12,x^12 + x^11 + 24,2^4 * 3^4 * 5 * 7 * 13 * 193 * 337 * 439 * 1889 * 2503 * 36997 * 4759021 * 605170342393
3779,1,13,x^13 + x^12 + 3,2 * 53 * 1889 * 5285099 * 30290653626328974168459509647935343
3779,1,14,x^14 + x^13 + 43,2^3 * 3^3 * 5 * 7^2 * 29 * 197 * 1889 * 2311 * 23773 * 455407 * 591053 * 14343343713833777609
3779,1,15,x^15 + x^14 + 3,2 * 13 * 31 * 61 * 151 * 439 * 1889 * 2161 * 2503 * 421960261 * 1547525821 * 21051837237183541
3779,1,16,x^16 + x^15 + 14,2^6 * 3^3 * 5 * 7 * 17 * 193 * 857 * 1889 * 2417 * 36997 * 78017 * 118986242513 * 6487394698668347537
3779,1,17,x^17 + x^16 + 20,2 * 1889 * 20794031788297 * 16286427096916464101 * 5109526852342278307922213
3779,1,18,x^18 + x^17 + 31,2^3 * 3^5 * 5 * 7 * 13 * 19 * 163 * 439 * 1747 * 1889 * 2503 * 4759021 * 215654221 * 406871137 * 1342486801 * 4436520247
3779,1,19,x^19 + x^18 + 20,2 * 191 * 571 * 647 * 1889 * 60620794433 * 5777016569751464216466566308846723456379303471
3779,1,20,x^20 + x^19 + 24,2^4 * 3^3 * 5^2 * 7 * 11 * 61 * 181 * 193 * 1889 * 2161 * 36997 * 1547525821 * 3707063029931 * 229792859819206074858753901
3779,1,21,x^21 + x^20 + 55,2 * 13 * 43 * 197 * 439 * 1889 * 2311 * 2503 * 23773 * 455407 * 591053 * 781391437 * 252389138642192489328739412031031
3779,1,22,x^22 + x^21 + 2,2^3 * 3^3 * 5 * 7 * 23 * 67 * 1889 * 8053 * 54991949 * 1341612346720742961257933 * 385346458983196143126695140150771
3779,2,2,x^4 + x^3 + 8,2^4 * 3^3 * 5 * 7 * 193 * 1889 * 36997
3779,2,3,x^6 + x^5 + 111,2^3 * 3^4 * 5 * 7 * 13 * 439 * 1889 * 2503 * 4759021
3779,2,4,x^8 + x^7 + 30,2^5 * 3^3 * 5 * 7 * 193 * 857 * 1889 * 36997 * 118986242513
3779,2,5,x^10 + x^9 + 88,2^3 * 3^3 * 5^2 * 7 * 11 * 61 * 1889 * 2161 * 1547525821 * 3707063029931
3779,2,6,x^12 + x^11 + 24,2^4 * 3^4 * 5 * 7 * 13 * 193 * 337 * 439 * 1889 * 2503 * 36997 * 4759021 * 605170342393
3779,2,7,x^14 + x^13 + 43,2^3 * 3^3 * 5 * 7^2 * 29 * 197 * 1889 * 2311 * 23773 * 455407 * 591053 * 14343343713833777609
3779,2,8,x^16 + x^15 + 14,2^6 * 3^3 * 5 * 7 * 17 * 193 * 857 * 1889 * 2417 * 36997 * 78017 * 118986242513 * 6487394698668347537
3779,2,9,x^18 + x^17 + 31,2^3 * 3^5 * 5 * 7 * 13 * 19 * 163 * 439 * 1747 * 1889 * 2503 * 4759021 * 215654221 * 406871137 * 1342486801 * 4436520247
3779,2,10,x^20 + x^19 + 24,2^4 * 3^3 * 5^2 * 7 * 11 * 61 * 181 * 193 * 1889 * 2161 * 36997 * 1547525821 * 3707063029931 * 229792859819206074858753901
3779,2,11,x^22 + x^21 + 2,2^3 * 3^3 * 5 * 7 * 23 * 67 * 1889 * 8053 * 54991949 * 1341612346720742961257933 * 385346458983196143126695140150771
3779,3,2,x^6 + x^5 + 111,2^3 * 3^4 * 5 * 7 * 13 * 439 * 1889 * 2503 * 4759021
3779,3,3,x^9 + x^8 + 5,2 * 13 * 19 * 439 * 1747 * 1889 * 2503 * 215654221 * 406871137
3779,3,4,x^12 + x^11 + 24,2^4 * 3^4 * 5 * 7 * 13 * 193 * 337 * 439 * 1889 * 2503 * 36997 * 4759021 * 605170342393
3779,3,5,x^15 + x^14 + 3,2 * 13 * 31 * 61 * 151 * 439 * 1889 * 2161 * 2503 * 421960261 * 1547525821 * 21051837237183541
3779,3,6,x^18 + x^17 + 31,2^3 * 3^5 * 5 * 7 * 13 * 19 * 163 * 439 * 1747 * 1889 * 2503 * 4759021 * 215654221 * 406871137 * 1342486801 * 4436520247
3779,3,7,x^21 + x^20 + 55,2 * 13 * 43 * 197 * 439 * 1889 * 2311 * 2503 * 23773 * 455407 * 591053 * 781391437 * 252389138642192489328739412031031
3779,4,2,x^8 + x^7 + 30,2^5 * 3^3 * 5 * 7 * 193 * 857 * 1889 * 36997 * 118986242513
3779,4,3,x^12 + x^11 + 24,2^4 * 3^4 * 5 * 7 * 13 * 193 * 337 * 439 * 1889 * 2503 * 36997 * 4759021 * 605170342393
3779,4,4,x^16 + x^15 + 14,2^6 * 3^3 * 5 * 7 * 17 * 193 * 857 * 1889 * 2417 * 36997 * 78017 * 118986242513 * 6487394698668347537
3779,4,5,x^20 + x^19 + 24,2^4 * 3^3 * 5^2 * 7 * 11 * 61 * 181 * 193 * 1889 * 2161 * 36997 * 1547525821 * 3707063029931 * 229792859819206074858753901
3779,5,2,x^10 + x^9 + 88,2^3 * 3^3 * 5^2 * 7 * 11 * 61 * 1889 * 2161 * 1547525821 * 3707063029931
3779,5,3,x^15 + x^14 + 3,2 * 13 * 31 * 61 * 151 * 439 * 1889 * 2161 * 2503 * 421960261 * 1547525821 * 21051837237183541
3779,5,4,x^20 + x^19 + 24,2^4 * 3^3 * 5^2 * 7 * 11 * 61 * 181 * 193 * 1889 * 2161 * 36997 * 1547525821 * 3707063029931 * 229792859819206074858753901
3779,6,2,x^12 + x^11 + 24,2^4 * 3^4 * 5 * 7 * 13 * 193 * 337 * 439 * 1889 * 2503 * 36997 * 4759021 * 605170342393
3779,6,3,x^18 + x^17 + 31,2^3 * 3^5 * 5 * 7 * 13 * 19 * 163 * 439 * 1747 * 1889 * 2503 * 4759021 * 215654221 * 406871137 * 1342486801 * 4436520247
3779,7,2,x^14 + x^13 + 43,2^3 * 3^3 * 5 * 7^2 * 29 * 197 * 1889 * 2311 * 23773 * 455407 * 591053 * 14343343713833777609
3779,7,3,x^21 + x^20 + 55,2 * 13 * 43 * 197 * 439 * 1889 * 2311 * 2503 * 23773 * 455407 * 591053 * 781391437 * 252389138642192489328739412031031
3779,8,2,x^16 + x^15 + 14,2^6 * 3^3 * 5 * 7 * 17 * 193 * 857 * 1889 * 2417 * 36997 * 78017 * 118986242513 * 6487394698668347537
3779,9,2,x^18 + x^17 + 31,2^3 * 3^5 * 5 * 7 * 13 * 19 * 163 * 439 * 1747 * 1889 * 2503 * 4759021 * 215654221 * 406871137 * 1342486801 * 4436520247
3779,10,2,x^20 + x^19 + 24,2^4 * 3^3 * 5^2 * 7 * 11 * 61 * 181 * 193 * 1889 * 2161 * 36997 * 1547525821 * 3707063029931 * 229792859819206074858753901
3779,11,2,x^22 + x^21 + 2,2^3 * 3^3 * 5 * 7 * 23 * 67 * 1889 * 8053 * 54991949 * 1341612346720742961257933 * 385346458983196143126695140150771
