p,e,n,poly,factorization
8369,1,2,x^2 + x + 6,2^5 * 3^3 * 5 * 31 * 523
8369,1,3,x^3 + x^2 + 42,2^4 * 7 * 523 * 10006933
8369,1,4,x^4 + x^3 + 3,2^6 * 3^3 * 5 * 29^2 * 31 * 523 * 41641
8369,1,5,x^5 + x^4 + 15,2^4 * 11 * 101 * 151 * 523 * 45481 * 643021
8369,1,6,x^6 + x^5 + 15,2^5 * 3^4 * 5 * 7 * 13 * 31 * 523 * 1795687 * 10006933
8369,1,7,x^7 + x^6 + 48,2^4 * 421 * 523 * 3319 * 44563 * 5518607860543
8369,1,8,x^8 + x^7 + 33,2^7 * 3^3 * 5 * 29^2 * 31 * 523 * 41641 * 2452812076452961
8369,1,9,x^9 + x^8 + 3,2^4 * 7 * 19 * 37 * 181 * 523 * 517861 * 10006933 * 5214279437317
8369,1,10,x^10 + x^9 + 42,2^5 * 3^3 * 5^2 * 11 * 31 * 101 * 151 * 211 * 523 * 2111 * 13331 * 45481 * 165211 * 643021
8369,1,11,x^11 + x^10 + 31,2^4 * 523 * 1479941 * 22727959 * 586110932837 * 85507244870917
8369,1,12,x^12 + x^11 + 127,2^6 * 3^4 * 5 * 7 * 13 * 29^2 * 31 * 523 * 1129 * 41641 * 1795687 * 10006933 * 4345105476409
8369,1,13,x^13 + x^12 + 12,2^4 * 523 * 132815166050401962427 * 888969868878261266897931703
8369,1,14,x^14 + x^13 + 6,2^5 * 3^3 * 5 * 31 * 43 * 113 * 421 * 523 * 3319 * 44563 * 6738047 * 5518607860543 * 10493215255069
8369,1,15,x^15 + x^14 + 67,2^4 * 7 * 11 * 61 * 101 * 151 * 523 * 2161 * 45481 * 145861 * 643021 * 10006933 * 1963918111 * 637220124031
8369,1,16,x^16 + x^15 + 66,2^8 * 3^3 * 5 * 17 * 29^2 * 31 * 97 * 523 * 41641 * 2452812076452961 * 7296891549294704360105723729
8369,1,17,x^17 + x^16 + 6,2^4 * 523 * 9507863 * 60918060344726952242538960870175616914416024741063341207
8369,1,18,x^18 + x^17 + 42,2^5 * 3^5 * 5 * 7 * 13 * 19 * 31 * 37 * 181 * 523 * 42571 * 517861 * 1795687 * 10006933 * 5214279437317 * 2690334621177430321
8369,1,19,x^19 + x^18 + 127,2^4 * 523 * 430427 * 37627487 * 2504790441472275781450852762493463698842353850950490577479
8369,1,20,x^20 + x^19 + 137,2^6 * 3^3 * 5^2 * 11 * 29^2 * 31 * 41 * 101 * 151 * 211 * 523 * 2111 * 2521 * 13331 * 41641 * 45481 * 165211 * 643021 * 23532980161 * 9893612707297601
8369,2,2,x^4 + x^3 + 3,2^6 * 3^3 * 5 * 29^2 * 31 * 523 * 41641
8369,2,3,x^6 + x^5 + 15,2^5 * 3^4 * 5 * 7 * 13 * 31 * 523 * 1795687 * 10006933
8369,2,4,x^8 + x^7 + 33,2^7 * 3^3 * 5 * 29^2 * 31 * 523 * 41641 * 2452812076452961
8369,2,5,x^10 + x^9 + 42,2^5 * 3^3 * 5^2 * 11 * 31 * 101 * 151 * 211 * 523 * 2111 * 13331 * 45481 * 165211 * 643021
8369,2,6,x^12 + x^11 + 127,2^6 * 3^4 * 5 * 7 * 13 * 29^2 * 31 * 523 * 1129 * 41641 * 1795687 * 10006933 * 4345105476409
8369,2,7,x^14 + x^13 + 6,2^5 * 3^3 * 5 * 31 * 43 * 113 * 421 * 523 * 3319 * 44563 * 6738047 * 5518607860543 * 10493215255069
8369,2,8,x^16 + x^15 + 66,2^8 * 3^3 * 5 * 17 * 29^2 * 31 * 97 * 523 * 41641 * 2452812076452961 * 7296891549294704360105723729
8369,2,9,x^18 + x^17 + 42,2^5 * 3^5 * 5 * 7 * 13 * 19 * 31 * 37 * 181 * 523 * 42571 * 517861 * 1795687 * 10006933 * 5214279437317 * 2690334621177430321
8369,2,10,x^20 + x^19 + 137,2^6 * 3^3 * 5^2 * 11 * 29^2 * 31 * 41 * 101 * 151 * 211 * 523 * 2111 * 2521 * 13331 * 41641 * 45481 * 165211 * 643021 * 23532980161 * 9893612707297601
8369,3,2,x^6 + x^5 + 15,2^5 * 3^4 * 5 * 7 * 13 * 31 * 523 * 1795687 * 10006933
8369,3,3,x^9 + x^8 + 3,2^4 * 7 * 19 * 37 * 181 * 523 * 517861 * 10006933 * 5214279437317
8369,3,4,x^12 + x^11 + 127,2^6 * 3^4 * 5 * 7 * 13 * 29^2 * 31 * 523 * 1129 * 41641 * 1795687 * 10006933 * 4345105476409
8369,3,5,x^15 + x^14 + 67,2^4 * 7 * 11 * 61 * 101 * 151 * 523 * 2161 * 45481 * 145861 * 643021 * 10006933 * 1963918111 * 637220124031
