p,e,n,poly,factorization
2381,1,2,x^2 + x + 12,2^3 * 3 * 5 * 7 * 17 * 397
2381,1,3,x^3 + x^2 + 27,2^2 * 5 * 7 * 17 * 31 * 182953
2381,1,4,x^4 + x^3 + 13,2^4 * 3 * 5 * 7 * 17 * 397 * 2834581
2381,1,5,x^5 + x^4 + 57,2^2 * 5^2 * 7 * 11 * 17 * 331 * 1766157121
2381,1,6,x^6 + x^5 + 65,2^3 * 3^2 * 5 * 7 * 17 * 31 * 397 * 182953 * 1888927
2381,1,7,x^7 + x^6 + 3,2^2 * 5 * 7^2 * 17 * 43 * 2689 * 3613 * 72997 * 853903
2381,1,8,x^8 + x^7 + 46,2^5 * 3 * 5 * 7 * 17 * 41 * 397 * 1153 * 2834581 * 339933857
2381,1,9,x^9 + x^8 + 21,2^2 * 5 * 7 * 17 * 19 * 31 * 182953 * 9589650326594941717
2381,1,10,x^10 + x^9 + 46,2^3 * 3 * 5^2 * 7 * 11 * 17 * 331 * 397 * 2440111 * 13165751 * 1766157121
2381,1,11,x^11 + x^10 + 22,2^2 * 5 * 7 * 17 * 23 * 89 * 78250794653351 * 36573775365153863
2381,1,12,x^12 + x^11 + 167,2^4 * 3^2 * 5 * 7 * 13 * 17 * 31 * 397 * 22189 * 182953 * 1888927 * 2834581 * 111418273
2381,1,13,x^13 + x^12 + 72,2^2 * 5 * 7 * 17 * 53 * 3823 * 163913610142817572131920359168299887
2381,1,14,x^14 + x^13 + 18,2^3 * 3 * 5 * 7^2 * 17 * 43 * 127 * 397 * 2689 * 3613 * 72997 * 853903 * 1434069798728948683
2381,1,15,x^15 + x^14 + 15,2^2 * 5^2 * 7 * 11 * 17 * 31 * 331 * 26881 * 182953 * 5604091 * 1766157121 * 6853968833220451
2381,1,16,x^16 + x^15 + 154,2^6 * 3 * 5 * 7 * 17 * 41 * 397 * 1153 * 2834581 * 128879761 * 339933857 * 4007379254030789761
2381,1,17,x^17 + x^16 + 103,2^2 * 5 * 7 * 17^2 * 3148741 * 56118157 * 1240472287 * 286455020514218549921718383039
2381,1,18,x^18 + x^17 + 192,2^3 * 3^3 * 5 * 7 * 17 * 19 * 31 * 397 * 5743 * 5869 * 182953 * 1888927 * 1801906250941 * 9589650326594941717
2381,1,19,x^19 + x^18 + 73,2^2 * 5 * 7 * 17 * 84551 * 511565499591463 * 139904460013628268994221365209811868372023
2381,1,20,x^20 + x^19 + 37,2^4 * 3 * 5^2 * 7 * 11 * 17 * 331 * 397 * 941 * 2440111 * 2834581 * 13165751 * 1766157121 * 1097704547065216673382581
2381,1,21,x^21 + x^20 + 178,2^2 * 5 * 7^2 * 17 * 31 * 43 * 2689 * 3613 * 72997 * 182953 * 853903 * 33184120102411366793880740154620449210681
2381,1,22,x^22 + x^21 + 199,2^3 * 3 * 5 * 7 * 17 * 23 * 89 * 397 * 6469 * 2477041447 * 11186590559 * 32654529073 * 78250794653351 * 36573775365153863
2381,1,23,x^23 + x^22 + 51,2^2 * 5 * 7 * 17 * 2798038708793 * 13568790309967349875272753919 * 5122645326348250414410427867185989
2381,2,2,x^4 + x^3 + 13,2^4 * 3 * 5 * 7 * 17 * 397 * 2834581
2381,2,3,x^6 + x^5 + 65,2^3 * 3^2 * 5 * 7 * 17 * 31 * 397 * 182953 * 1888927
2381,2,4,x^8 + x^7 + 46,2^5 * 3 * 5 * 7 * 17 * 41 * 397 * 1153 * 2834581 * 339933857
2381,2,5,x^10 + x^9 + 46,2^3 * 3 * 5^2 * 7 * 11 * 17 * 331 * 397 * 2440111 * 13165751 * 1766157121
2381,2,6,x^12 + x^11 + 167,2^4 * 3^2 * 5 * 7 * 13 * 17 * 31 * 397 * 22189 * 182953 * 1888927 * 2834581 * 111418273
2381,2,7,x^14 + x^13 + 18,2^3 * 3 * 5 * 7^2 * 17 * 43 * 127 * 397 * 2689 * 3613 * 72997 * 853903 * 1434069798728948683
2381,2,8,x^16 + x^15 + 154,2^6 * 3 * 5 * 7 * 17 * 41 * 397 * 1153 * 2834581 * 128879761 * 339933857 * 4007379254030789761
2381,2,9,x^18 + x^17 + 192,2^3 * 3^3 * 5 * 7 * 17 * 19 * 31 * 397 * 5743 * 5869 * 182953 * 1888927 * 1801906250941 * 9589650326594941717
2381,2,10,x^20 + x^19 + 37,2^4 * 3 * 5^2 * 7 * 11 * 17 * 331 * 397 * 941 * 2440111 * 2834581 * 13165751 * 1766157121 * 1097704547065216673382581
2381,2,11,x^22 + x^21 + 199,2^3 * 3 * 5 * 7 * 17 * 23 * 89 * 397 * 6469 * 2477041447 * 11186590559 * 32654529073 * 78250794653351 * 36573775365153863
2381,3,2,x^6 + x^5 + 65,2^3 * 3^2 * 5 * 7 * 17 * 31 * 397 * 182953 * 1888927
2381,3,3,x^9 + x^8 + 21,2^2 * 5 * 7 * 17 * 19 * 31 * 182953 * 9589650326594941717
2381,3,4,x^12 + x^11 + 167,2^4 * 3^2 * 5 * 7 * 13 * 17 * 31 * 397 * 22189 * 182953 * 1888927 * 2834581 * 111418273
2381,3,5,x^15 + x^14 + 15,2^2 * 5^2 * 7 * 11 * 17 * 31 * 331 * 26881 * 182953 * 5604091 * 1766157121 * 6853968833220451
2381,3,6,x^18 + x^17 + 192,2^3 * 3^3 * 5 * 7 * 17 * 19 * 31 * 397 * 5743 * 5869 * 182953 * 1888927 * 1801906250941 * 9589650326594941717
2381,3,7,x^21 + x^20 + 178,2^2 * 5 * 7^2 * 17 * 31 * 43 * 2689 * 3613 * 72997 * 182953 * 853903 * 33184120102411366793880740154620449210681
2381,4,2,x^8 + x^7 + 46,2^5 * 3 * 5 * 7 * 17 * 41 * 397 * 1153 * 2834581 * 339933857
2381,4,3,x^12 + x^11 + 167,2^4 * 3^2 * 5 * 7 * 13 * 17 * 31 * 397 * 22189 * 182953 * 1888927 * 2834581 * 111418273
2381,4,4,x^16 + x^15 + 154,2^6 * 3 * 5 * 7 * 17 * 41 * 397 * 1153 * 2834581 * 128879761 * 339933857 * 4007379254030789761
