p,r,n,poly,factorization
8009,1,2,x^2 + x + 6,2^4 * 3^2 * 5 * 7 * 11 * 13 * 89
8009,1,3,x^3 + x^2 + 12,2^3 * 7 * 11 * 13 * 6661 * 9631
8009,1,4,x^4 + x^3 + 12,2^5 * 3^2 * 5 * 7 * 11 * 13 * 89 * 32072041
8009,1,5,x^5 + x^4 + 46,2^3 * 7 * 11 * 13 * 71 * 96451 * 600900161
8009,1,6,x^6 + x^5 + 54,2^4 * 3^3 * 5 * 7 * 11 * 13 * 89 * 6661 * 9631 * 21378691
8009,1,7,x^7 + x^6 + 54,2^3 * 7^2 * 11 * 13 * 43 * 127 * 491 * 127247 * 305873 * 361313
8009,1,8,x^8 + x^7 + 37,2^6 * 3^2 * 5 * 7 * 11 * 13 * 17 * 41 * 89 * 3697 * 4241 * 188249 * 32072041
8009,1,9,x^9 + x^8 + 31,2^3 * 7 * 11 * 13 * 6661 * 9631 * 2343056509 * 112638536500519
8009,1,10,x^10 + x^9 + 78,2^4 * 3^2 * 5^2 * 7 * 11 * 13 * 71 * 89 * 96451 * 600900161 * 822789892305181
8009,1,11,x^11 + x^10 + 75,2^3 * 7 * 11^2 * 13 * 947 * 1277 * 5303 * 1502227 * 6104668439 * 1678743455621
8009,1,12,x^12 + x^11 + 243,2^5 * 3^3 * 5 * 7 * 11 * 13 * 89 * 1933 * 6661 * 9631 * 68449 * 21378691 * 31096693 * 32072041
8009,1,13,x^13 + x^12 + 105,2^3 * 7 * 11 * 13^2 * 443 * 259949 * 402159551 * 115707133920887323743630317201
8009,1,14,x^14 + x^13 + 84,2^4 * 3^2 * 5 * 7^2 * 11 * 13 * 29 * 43 * 89 * 127 * 337 * 491 * 22639 * 127247 * 305873 * 361313 * 1192697753696051
8009,1,15,x^15 + x^14 + 39,2^3 * 7 * 11 * 13 * 71 * 6661 * 9631 * 96451 * 600900161 * 16926693103313649454302228684961
8009,1,16,x^16 + x^15 + 31,2^7 * 3^2 * 5 * 7 * 11 * 13 * 17 * 41 * 89 * 3697 * 4241 * 22369 * 188249 * 32072041 * 378398829321733111126479169
8009,1,17,x^17 + x^16 + 38,2^3 * 7 * 11 * 13 * 1667 * 2176477 * 75183307909 * 33568479987805981 * 31301427184197713241726311
8009,1,18,x^18 + x^17 + 118,2^4 * 3^4 * 5 * 7 * 11 * 13 * 19 * 89 * 6661 * 9631 * 21378691 * 56353789 * 2343056509 * 82162148011381 * 112638536500519
8009,1,19,x^19 + x^18 + 27,2^3 * 7 * 11 * 13 * 2053 * 22585567 * 143744767 * 38128211770636903 * 72344428062536135226969803371542361
8009,1,20,x^20 + x^19 + 165,2^5 * 3^2 * 5^2 * 7 * 11 * 13 * 71 * 89 * 96451 * 32072041 * 600900161 * 20375577361 * 822789892305181 * 830838128527338368401
8009,2,2,x^4 + x^3 + 12,2^5 * 3^2 * 5 * 7 * 11 * 13 * 89 * 32072041
