p,n,poly,factorization
8093,2,x^2 + x + 3,2^3 * 3 * 7 * 17^2 * 19 * 71
8093,3,x^3 + x^2 + 12,2^2 * 7 * 17^2 * 65504743
8093,4,x^4 + x^3 + 13,2^4 * 3 * 5^2 * 7 * 17^2 * 19 * 71 * 277 * 4729
8093,5,x^5 + x^4 + 19,2^2 * 7 * 17^2 * 31 * 41 * 3375563461931
8093,6,x^6 + x^5 + 35,2^3 * 3^2 * 7 * 17^2 * 19 * 37 * 71 * 457 * 1291 * 65504743
8093,7,x^7 + x^6 + 14,2^2 * 7^2 * 17^2 * 40143281293465596069349
8093,8,x^8 + x^7 + 51,2^5 * 3 * 5^2 * 7 * 17^2 * 19 * 71 * 73 * 137 * 277 * 4729 * 214469104601
8093,9,x^9 + x^8 + 18,2^2 * 7 * 17^2 * 109 * 65504743 * 2577690342420003961723
8093,10,x^10 + x^9 + 18,2^3 * 3 * 7 * 11 * 17^2 * 19 * 31 * 41 * 61 * 71 * 52501 * 121757131 * 3375563461931
8093,11,x^11 + x^10 + 45,2^2 * 7 * 17^2 * 19889 * 60608860987285224401273626273782287
8093,12,x^12 + x^11 + 163,2^4 * 3^2 * 5^2 * 7 * 13^2 * 17^2 * 19 * 37 * 71 * 277 * 457 * 1291 * 4729 * 65504743 * 25383496832737
8093,13,x^13 + x^12 + 8,2^2 * 7 * 17^2 * 12146988087505753 * 6499793293533792416893342966717
8093,14,x^14 + x^13 + 11,2^3 * 3 * 7^2 * 17^2 * 19 * 71 * 204793 * 1371792659767979149 * 40143281293465596069349
8093,15,x^15 + x^14 + 44,2^2 * 7 * 17^2 * 31 * 41 * 65504743 * 3375563461931 * 18400204799085244941989519960401
8093,16,x^16 + x^15 + 27,2^6 * 3 * 5^2 * 7 * 17^2 * 19 * 71 * 73 * 137 * 277 * 593 * 1249 * 4729 * 214469104601 * 12423077534591665815503393
8093,17,x^17 + x^16 + 45,2^2 * 7 * 17^3 * 23372383 * 190606550524978329122882797 * 4472152195193347375943418203
8093,18,x^18 + x^17 + 35,2^3 * 3^3 * 7 * 17^2 * 19 * 37 * 71 * 109 * 457 * 1291 * 65504743 * 1239085423 * 75584847261097 * 2577690342420003961723
8093,19,x^19 + x^18 + 2,2^2 * 7 * 17^2 * 571 * 1483 * 375140032035142706063 * 69832038982580322576598607651103140469819377
8093,20,x^20 + x^19 + 120,2^4 * 3 * 5^3 * 7 * 11 * 17^2 * 19 * 31 * 41 * 61 * 71 * 277 * 4729 * 52501 * 121757131 * 3375563461931 * 3680495678821575164477438076701
