p,r,n,poly,factorization
2731,1,2,x^2 + x + 11,2^3 * 3 * 5 * 7 * 13 * 683
2731,1,3,x^3 + x^2 + 14,2 * 3^2 * 5 * 7 * 13 * 61 * 40771
2731,1,4,x^4 + x^3 + 3,2^4 * 3 * 5 * 7 * 13 * 683 * 3729181
2731,1,5,x^5 + x^4 + 37,2 * 3 * 5^2 * 7 * 11 * 13 * 1011773182751
2731,1,6,x^6 + x^5 + 3,2^3 * 3^2 * 5 * 7 * 13 * 61 * 683 * 40771 * 7455631
2731,1,7,x^7 + x^6 + 51,2 * 3 * 5 * 7^2 * 13 * 127 * 211 * 21911 * 100981737473
2731,1,8,x^8 + x^7 + 86,2^5 * 3 * 5 * 7 * 13 * 683 * 3729181 * 27813574403161
2731,1,9,x^9 + x^8 + 29,2 * 3^3 * 5 * 7 * 13 * 61 * 40771 * 138295785739543294591
2731,1,10,x^10 + x^9 + 10,2^3 * 3 * 5^2 * 7 * 11 * 13 * 41 * 683 * 4831 * 280741691 * 1011773182751
2731,1,11,x^11 + x^10 + 118,2 * 3 * 5 * 7 * 13 * 121289807 * 190349504003745018121643323
2731,1,12,x^12 + x^11 + 7,2^4 * 3^2 * 5 * 7 * 13 * 61 * 683 * 40771 * 3729181 * 7455631 * 55627141347961
2731,1,13,x^13 + x^12 + 61,2 * 3 * 5 * 7 * 13^2 * 53 * 599 * 10973 * 467163898241 * 81391444746636351211
2731,1,14,x^14 + x^13 + 107,2^3 * 3 * 5 * 7^2 * 13 * 29 * 43 * 127 * 211 * 281 * 683 * 21911 * 100981737473 * 1183582220280013
2731,1,15,x^15 + x^14 + 80,2 * 3^2 * 5^2 * 7 * 11 * 13 * 61 * 331 * 1051 * 40771 * 2268031 * 1011773182751 * 3920440363861111
2731,1,16,x^16 + x^15 + 11,2^6 * 3 * 5 * 7 * 13 * 17 * 683 * 3729181 * 27813574403161 * 91011167185899407504986913
2731,1,17,x^17 + x^16 + 9,2 * 3 * 5 * 7 * 13 * 9578693024739864013593744453324541005803935061130683297
2731,1,18,x^18 + x^17 + 10,2^3 * 3^3 * 5 * 7 * 13 * 19 * 37 * 61 * 163 * 683 * 739 * 40771 * 1084357 * 4518253 * 7455631 * 138295785739543294591
2731,1,19,x^19 + x^18 + 29,2 * 3 * 5 * 7 * 13 * 16259018543 * 29871799315873993 * 147093657305764759917682128482403251
2731,1,20,x^20 + x^19 + 127,2^4 * 3 * 5^2 * 7 * 11 * 13 * 41 * 683 * 4831 * 3729181 * 280741691 * 1011773182751 * 2529066366301 * 1223526322070821
2731,1,21,x^21 + x^20 + 24,2 * 3^2 * 5 * 7^2 * 13 * 61 * 127 * 211 * 21911 * 40771 * 39168403 * 100981737473 * 4393043301263483383194509776679827
2731,1,22,x^22 + x^21 + 112,2^3 * 3 * 5 * 7 * 13 * 23 * 683 * 7349 * 101333 * 121289807 * 1346948598835172758140761 * 190349504003745018121643323
2731,1,23,x^23 + x^22 + 25,2 * 3 * 5 * 7 * 13 * 7579056923 * 17033376571 * 206001160976381201 * 149434498869470721640702352731425901061
2731,2,2,x^4 + x^3 + 3,2^4 * 3 * 5 * 7 * 13 * 683 * 3729181
2731,2,3,x^6 + x^5 + 3,2^3 * 3^2 * 5 * 7 * 13 * 61 * 683 * 40771 * 7455631
2731,2,4,x^8 + x^7 + 86,2^5 * 3 * 5 * 7 * 13 * 683 * 3729181 * 27813574403161
2731,2,5,x^10 + x^9 + 10,2^3 * 3 * 5^2 * 7 * 11 * 13 * 41 * 683 * 4831 * 280741691 * 1011773182751
2731,2,6,x^12 + x^11 + 7,2^4 * 3^2 * 5 * 7 * 13 * 61 * 683 * 40771 * 3729181 * 7455631 * 55627141347961
2731,2,7,x^14 + x^13 + 107,2^3 * 3 * 5 * 7^2 * 13 * 29 * 43 * 127 * 211 * 281 * 683 * 21911 * 100981737473 * 1183582220280013
2731,2,8,x^16 + x^15 + 11,2^6 * 3 * 5 * 7 * 13 * 17 * 683 * 3729181 * 27813574403161 * 91011167185899407504986913
