p,r,n,poly,factorization
7879,1,2,x^2 + x + 12,2^4 * 3 * 5 * 13 * 101 * 197
7879,1,3,x^3 + x^2 + 10,2 * 3^2 * 7 * 13 * 31 * 101 * 283 * 337
7879,1,4,x^4 + x^3 + 3,2^5 * 3 * 5 * 13 * 97 * 101 * 197 * 319993
7879,1,5,x^5 + x^4 + 13,2 * 3 * 11 * 13 * 101 * 350386077100531
7879,1,6,x^6 + x^5 + 96,2^4 * 3^2 * 5 * 7 * 13 * 31 * 101 * 197 * 283 * 337 * 967 * 64189
7879,1,7,x^7 + x^6 + 9,2 * 3 * 13 * 29 * 101 * 8250565738239449429309
7879,1,8,x^8 + x^7 + 23,2^6 * 3 * 5 * 13 * 17 * 97 * 101 * 197 * 319993 * 113345813776673
7879,1,9,x^9 + x^8 + 17,2 * 3^3 * 7 * 13 * 31 * 101 * 283 * 337 * 2161 * 438499 * 84155397170833
7879,1,10,x^10 + x^9 + 112,2^4 * 3 * 5^2 * 11 * 13 * 101 * 197 * 350386077100531 * 770653722573041
7879,1,11,x^11 + x^10 + 4,2 * 3 * 13 * 23 * 67 * 101 * 30757 * 441079 * 727044849103 * 60665521349929
7879,1,12,x^12 + x^11 + 12,2^5 * 3^2 * 5 * 7 * 13 * 31 * 97 * 101 * 197 * 283 * 313 * 337 * 967 * 4909 * 64189 * 319993 * 2508112573
7879,1,13,x^13 + x^12 + 58,2 * 3 * 13^2 * 101 * 189961544330397090863 * 23179244996254532423836859
7879,1,14,x^14 + x^13 + 143,2^4 * 3 * 5 * 13 * 29 * 101 * 197 * 617 * 798566063 * 485484615337 * 8250565738239449429309
7879,1,15,x^15 + x^14 + 17,2 * 3^2 * 7 * 11 * 13 * 31 * 101 * 283 * 337 * 91345291 * 882775771 * 184152284692921 * 350386077100531
7879,1,16,x^16 + x^15 + 75,2^7 * 3 * 5 * 13 * 17 * 97 * 101 * 197 * 319993 * 113345813776673 * 7425724083402419885796284074081
7879,1,17,x^17 + x^16 + 16,2 * 3 * 13 * 101 * 240347 * 5320734733 * 40160275619 * 4295223170463775339787387559451466069
7879,1,18,x^18 + x^17 + 7,2^4 * 3^3 * 5 * 7 * 13 * 19 * 31 * 101 * 197 * 283 * 337 * 967 * 2161 * 64189 * 132859 * 438499 * 84155397170833 * 94772431397408923
7879,1,19,x^19 + x^18 + 16,2 * 3 * 13 * 101 * 12591620491342427198582454074151001 * 1087560202639824114859732224932736481
7879,1,20,x^20 + x^19 + 56,2^5 * 3 * 5^2 * 11 * 13 * 97 * 101 * 197 * 319993 * 350386077100531 * 770653722573041 * 810870946129421 * 18315427378993061
7879,2,2,x^4 + x^3 + 3,2^5 * 3 * 5 * 13 * 97 * 101 * 197 * 319993
7879,2,3,x^6 + x^5 + 96,2^4 * 3^2 * 5 * 7 * 13 * 31 * 101 * 197 * 283 * 337 * 967 * 64189
7879,2,4,x^8 + x^7 + 23,2^6 * 3 * 5 * 13 * 17 * 97 * 101 * 197 * 319993 * 113345813776673
7879,2,5,x^10 + x^9 + 112,2^4 * 3 * 5^2 * 11 * 13 * 101 * 197 * 350386077100531 * 770653722573041
7879,2,6,x^12 + x^11 + 12,2^5 * 3^2 * 5 * 7 * 13 * 31 * 97 * 101 * 197 * 283 * 313 * 337 * 967 * 4909 * 64189 * 319993 * 2508112573
7879,2,7,x^14 + x^13 + 143,2^4 * 3 * 5 * 13 * 29 * 101 * 197 * 617 * 798566063 * 485484615337 * 8250565738239449429309
7879,2,8,x^16 + x^15 + 75,2^7 * 3 * 5 * 13 * 17 * 97 * 101 * 197 * 319993 * 113345813776673 * 7425724083402419885796284074081
7879,2,9,x^18 + x^17 + 7,2^4 * 3^3 * 5 * 7 * 13 * 19 * 31 * 101 * 197 * 283 * 337 * 967 * 2161 * 64189 * 132859 * 438499 * 84155397170833 * 94772431397408923
7879,2,10,x^20 + x^19 + 56,2^5 * 3 * 5^2 * 11 * 13 * 97 * 101 * 197 * 319993 * 350386077100531 * 770653722573041 * 810870946129421 * 18315427378993061
7879,3,2,x^6 + x^5 + 96,2^4 * 3^2 * 5 * 7 * 13 * 31 * 101 * 197 * 283 * 337 * 967 * 64189
7879,3,3,x^9 + x^8 + 17,2 * 3^3 * 7 * 13 * 31 * 101 * 283 * 337 * 2161 * 438499 * 84155397170833
7879,3,4,x^12 + x^11 + 12,2^5 * 3^2 * 5 * 7 * 13 * 31 * 97 * 101 * 197 * 283 * 313 * 337 * 967 * 4909 * 64189 * 319993 * 2508112573
7879,3,5,x^15 + x^14 + 17,2 * 3^2 * 7 * 11 * 13 * 31 * 101 * 283 * 337 * 91345291 * 882775771 * 184152284692921 * 350386077100531
7879,3,6,x^18 + x^17 + 7,2^4 * 3^3 * 5 * 7 * 13 * 19 * 31 * 101 * 197 * 283 * 337 * 967 * 2161 * 64189 * 132859 * 438499 * 84155397170833 * 94772431397408923
7879,4,2,x^8 + x^7 + 23,2^6 * 3 * 5 * 13 * 17 * 97 * 101 * 197 * 319993 * 113345813776673
7879,4,3,x^12 + x^11 + 12,2^5 * 3^2 * 5 * 7 * 13 * 31 * 97 * 101 * 197 * 283 * 313 * 337 * 967 * 4909 * 64189 * 319993 * 2508112573
7879,4,4,x^16 + x^15 + 75,2^7 * 3 * 5 * 13 * 17 * 97 * 101 * 197 * 319993 * 113345813776673 * 7425724083402419885796284074081
7879,4,5,x^20 + x^19 + 56,2^5 * 3 * 5^2 * 11 * 13 * 97 * 101 * 197 * 319993 * 350386077100531 * 770653722573041 * 810870946129421 * 18315427378993061
7879,5,2,x^10 + x^9 + 112,2^4 * 3 * 5^2 * 11 * 13 * 101 * 197 * 350386077100531 * 770653722573041
7879,5,3,x^15 + x^14 + 17,2 * 3^2 * 7 * 11 * 13 * 31 * 101 * 283 * 337 * 91345291 * 882775771 * 184152284692921 * 350386077100531
7879,5,4,x^20 + x^19 + 56,2^5 * 3 * 5^2 * 11 * 13 * 97 * 101 * 197 * 319993 * 350386077100531 * 770653722573041 * 810870946129421 * 18315427378993061
7879,6,2,x^12 + x^11 + 12,2^5 * 3^2 * 5 * 7 * 13 * 31 * 97 * 101 * 197 * 283 * 313 * 337 * 967 * 4909 * 64189 * 319993 * 2508112573
7879,6,3,x^18 + x^17 + 7,2^4 * 3^3 * 5 * 7 * 13 * 19 * 31 * 101 * 197 * 283 * 337 * 967 * 2161 * 64189 * 132859 * 438499 * 84155397170833 * 94772431397408923
