p,n,poly,factorization
7541,2,x^2 + x + 3,2^3 * 3^2 * 5 * 13 * 29 * 419
7541,3,x^3 + x^2 + 2,2^2 * 5 * 7 * 13 * 29 * 67 * 121267
7541,4,x^4 + x^3 + 12,2^4 * 3^2 * 5 * 13 * 29 * 419 * 28433341
7541,5,x^5 + x^4 + 27,2^2 * 5^2 * 13 * 29 * 31 * 1481 * 12301 * 1145371
7541,6,x^6 + x^5 + 18,2^3 * 3^3 * 5 * 7 * 13 * 29 * 67 * 419 * 121267 * 18953047
7541,7,x^7 + x^6 + 10,2^2 * 5 * 13 * 29 * 43 * 743 * 2433313 * 2365788922631
7541,8,x^8 + x^7 + 3,2^5 * 3^2 * 5 * 13 * 29 * 41 * 73 * 419 * 449 * 1217 * 988649 * 28433341
7541,9,x^9 + x^8 + 8,2^2 * 5 * 7 * 13 * 19 * 29 * 67 * 199 * 121267 * 48637021074916147723
7541,10,x^10 + x^9 + 66,2^3 * 3^2 * 5^2 * 11 * 13 * 29 * 31 * 211 * 419 * 1481 * 4091 * 12301 * 1145371 * 340528571
7541,11,x^11 + x^10 + 8,2^2 * 5 * 13 * 29 * 106355475056557 * 5592257376033684554854723
7541,12,x^12 + x^11 + 50,2^4 * 3^3 * 5 * 7 * 13 * 29 * 67 * 313 * 419 * 121267 * 18953047 * 28433341 * 10331691217537
7541,13,x^13 + x^12 + 10,2^2 * 5 * 13^2 * 29 * 53 * 659101 * 74478975132770800267335561951862737497
7541,14,x^14 + x^13 + 62,2^3 * 3^2 * 5 * 13 * 29 * 43 * 113 * 419 * 743 * 2433313 * 7775324383 * 209275841699 * 2365788922631
7541,15,x^15 + x^14 + 23,2^2 * 5^2 * 7 * 13 * 29 * 31 * 67 * 1481 * 12301 * 121267 * 1145371 * 224838091 * 46505470459678288381171
7541,16,x^16 + x^15 + 12,2^6 * 3^2 * 5 * 13 * 17 * 29 * 41 * 73 * 419 * 449 * 1217 * 988649 * 28433341 * 1026010812257 * 299778630880315969
7541,17,x^17 + x^16 + 77,2^2 * 5 * 13 * 29 * 239 * 274517 * 8357711 * 400788519863 * 497680792163560932065556703101371323
7541,18,x^18 + x^17 + 128,2^3 * 3^4 * 5 * 7 * 13 * 19 * 29 * 37 * 67 * 199 * 419 * 1171 * 3547 * 121267 * 18953047 * 398871110590003 * 48637021074916147723
7541,19,x^19 + x^18 + 17,2^2 * 5 * 13 * 29 * 2927 * 9311 * 2977365133 * 856498125871 * 89495451801660705202568547551896350677029
7541,20,x^20 + x^19 + 211,2^4 * 3^2 * 5^2 * 11 * 13 * 29 * 31 * 61 * 211 * 419 * 661 * 1481 * 4091 * 12301 * 1145371 * 28433341 * 340528571 * 259358343775570425842889841
