p,n,poly,factorization
1777,2,x^2 + x + 20,2^5 * 3 * 7 * 37 * 127
1777,3,x^3 + x^2 + 38,2^4 * 3^2 * 13 * 37 * 81013
1777,4,x^4 + x^3 + 20,2^6 * 3 * 5 * 7 * 37 * 109 * 127 * 2897
1777,5,x^5 + x^4 + 10,2^4 * 3 * 37 * 251 * 31751 * 1251881
1777,6,x^6 + x^5 + 40,2^5 * 3^2 * 7 * 13 * 37 * 127 * 373 * 8461 * 81013
1777,7,x^7 + x^6 + 5,2^4 * 3 * 37 * 662789 * 47532837570443
1777,8,x^8 + x^7 + 22,2^7 * 3 * 5 * 7 * 17 * 37 * 41 * 109 * 127 * 2897 * 7152978793
1777,9,x^9 + x^8 + 21,2^4 * 3^3 * 13 * 37 * 2053 * 81013 * 5112276829621597
1777,10,x^10 + x^9 + 41,2^5 * 3 * 7 * 11 * 37 * 127 * 251 * 31751 * 1251881 * 905967664451
1777,11,x^11 + x^10 + 5,2^4 * 3 * 23 * 37 * 149719002929 * 91225023136058784941
1777,12,x^12 + x^11 + 5,2^6 * 3^2 * 5 * 7 * 13 * 37 * 109 * 127 * 157 * 373 * 2897 * 8461 * 81013 * 122701 * 517609
1777,13,x^13 + x^12 + 22,2^4 * 3 * 37 * 53^2 * 3511 * 356297163457 * 282292062291658090387
1777,14,x^14 + x^13 + 141,2^5 * 3 * 7^2 * 37 * 127 * 662789 * 176515711 * 25468234009 * 47532837570443
1777,15,x^15 + x^14 + 10,2^4 * 3^2 * 13 * 31^2 * 37 * 251 * 13411 * 31751 * 53791 * 81013 * 1251881 * 143337817625941
1777,16,x^16 + x^15 + 79,2^8 * 3 * 5 * 7 * 17 * 37 * 41 * 109 * 127 * 2897 * 7152978793 * 49712937585586541809314241
1777,17,x^17 + x^16 + 21,2^4 * 3 * 37 * 137 * 4421 * 11338874707757 * 228502545718411 * 6302911800307094299
1777,18,x^18 + x^17 + 45,2^5 * 3^3 * 7 * 13 * 19^2 * 37 * 127 * 373 * 2053 * 8461 * 20773 * 81013 * 97813 * 42926113 * 5112276829621597
1777,19,x^19 + x^18 + 40,2^4 * 3 * 37 * 571 * 54699336527148210334000470430101856262724061583315919097
1777,20,x^20 + x^19 + 40,2^6 * 3 * 5^2 * 7 * 11 * 37 * 61 * 101 * 109 * 127 * 251 * 2897 * 31751 * 1251881 * 5465741 * 905967664451 * 590512402413041
1777,21,x^21 + x^20 + 85,2^4 * 3^2 * 13 * 37 * 43 * 421 * 10039 * 81013 * 662789 * 32417617 * 47532837570443 * 168183185783847691322881
1777,22,x^22 + x^21 + 21,2^5 * 3 * 7 * 23 * 37 * 127 * 23321 * 10549463 * 149719002929 * 91225023136058784941 * 1275417662556192533071
1777,23,x^23 + x^22 + 141,2^4 * 3 * 37 * 5827051 * 53446473991068559112053858867250526606014185561747243949847220757
1777,24,x^24 + x^23 + 303,2^7 * 3^2 * 5 * 7 * 13 * 17 * 37 * 41 * 109 * 127 * 157 * 373 * 2897 * 8461 * 81013 * 122701 * 364657 * 517609 * 1100857 * 7152978793 * 247676019528409
