p,n,poly,factorization
2243,2,x^2 + x + 18,2^3 * 3 * 11 * 17 * 19 * 59
2243,3,x^3 + x^2 + 3,2 * 19 * 59 * 61 * 109 * 757
2243,4,x^4 + x^3 + 5,2^4 * 3 * 5^2 * 11 * 17 * 19 * 59 * 100621
2243,5,x^5 + x^4 + 9,2 * 19 * 59 * 25322743716601
2243,6,x^6 + x^5 + 34,2^3 * 3^2 * 7 * 11 * 17 * 19 * 43 * 59 * 61 * 109 * 757 * 5569
2243,7,x^7 + x^6 + 4,2 * 19 * 59 * 4817 * 6791 * 3894564762019
2243,8,x^8 + x^7 + 18,2^5 * 3 * 5^2 * 11 * 17 * 19 * 59 * 100621 * 282097 * 44863033
2243,9,x^9 + x^8 + 7,2 * 19 * 59 * 61 * 109 * 757 * 127343165549790053557
2243,10,x^10 + x^9 + 98,2^3 * 3 * 11 * 17 * 19 * 59 * 191 * 132461646211 * 25322743716601
2243,11,x^11 + x^10 + 82,2 * 19 * 23 * 59 * 617 * 9967 * 56515339 * 131877329 * 3058950599
2243,12,x^12 + x^11 + 126,2^4 * 3^2 * 5^2 * 7 * 11 * 13 * 17 * 19 * 37 * 43 * 59 * 61 * 109 * 757 * 5569 * 100621 * 52622555113
2243,13,x^13 + x^12 + 12,2 * 19 * 59 * 1249 * 210092134965546731 * 61826222933021298779
2243,14,x^14 + x^13 + 162,2^3 * 3 * 11 * 17 * 19 * 59 * 3529 * 4817 * 6791 * 11117 * 764149 * 4245851 * 3894564762019
2243,15,x^15 + x^14 + 33,2 * 19 * 59 * 61 * 109 * 757 * 1005481 * 25322743716601 * 636893263001267583721
2243,16,x^16 + x^15 + 15,2^6 * 3 * 5^2 * 11 * 17 * 19 * 59 * 97 * 577 * 53681 * 100621 * 282097 * 34682129 * 44863033 * 3074187121
2243,17,x^17 + x^16 + 65,2 * 19 * 59 * 219347366134170434424510149 * 1872102480791145497308675949
2243,18,x^18 + x^17 + 111,2^3 * 3^3 * 7 * 11 * 17 * 19 * 43 * 59 * 61 * 109 * 757 * 5569 * 44589367 * 951969599443 * 127343165549790053557
2243,19,x^19 + x^18 + 7,2 * 19^2 * 59 * 3634383271 * 906415776679321697 * 33007209373969206810081420500681
2243,20,x^20 + x^19 + 91,2^4 * 3 * 5^3 * 11 * 17 * 19 * 59 * 191 * 54421 * 100621 * 132461646211 * 25322743716601 * 2354493957465654363881
2243,21,x^21 + x^20 + 118,2 * 19 * 59 * 61 * 109 * 757 * 4817 * 6791 * 3894564762019 * 16209052081954100826525702925886601839449
2243,22,x^22 + x^21 + 69,2^3 * 3 * 11^2 * 17 * 19 * 23 * 59 * 331 * 617 * 2113 * 9967 * 1832029 * 56515339 * 131877329 * 3058950599 * 228584425612381860451
2243,23,x^23 + x^22 + 16,2 * 19 * 47 * 59 * 277 * 9086611 * 442036489207785060879644242092127506805579073152024659594768677
