p,r,n,poly,factorization
7177,1,2,x^2 + x + 17,2^4 * 3 * 13 * 23 * 37 * 97
7177,1,3,x^3 + x^2 + 10,2^3 * 3^2 * 7 * 13 * 23 * 421 * 5827
7177,1,4,x^4 + x^3 + 29,2^5 * 3 * 5 * 13 * 23 * 37 * 97 * 317 * 16249
7177,1,5,x^5 + x^4 + 10,2^3 * 3 * 11 * 13 * 23 * 31 * 251 * 31003034291
7177,1,6,x^6 + x^5 + 65,2^4 * 3^2 * 7 * 13 * 23 * 37 * 97 * 421 * 1051 * 5827 * 49003
7177,1,7,x^7 + x^6 + 43,2^3 * 3 * 13 * 23 * 701 * 43335937 * 4499372860571
7177,1,8,x^8 + x^7 + 29,2^6 * 3 * 5 * 13 * 23 * 37 * 97 * 317 * 16249 * 67121 * 19764388001
7177,1,9,x^9 + x^8 + 29,2^3 * 3^3 * 7 * 13 * 23 * 421 * 1621 * 5827 * 6121 * 244261 * 18796496041
7177,1,10,x^10 + x^9 + 10,2^4 * 3 * 11 * 13 * 23 * 31 * 37 * 97 * 101 * 251 * 11071 * 2372482691 * 31003034291
7177,1,11,x^11 + x^10 + 17,2^3 * 3 * 13 * 23 * 397 * 45673 * 228547115171 * 87511310810959635997
7177,1,12,x^12 + x^11 + 55,2^5 * 3^2 * 5 * 7 * 13 * 23 * 37 * 61 * 97 * 317 * 421 * 1051 * 5827 * 8161 * 16249 * 49003 * 5329648453
7177,1,13,x^13 + x^12 + 76,2^3 * 3 * 13^2 * 23 * 79 * 18188857788333795378360647072987358405161983
7177,1,14,x^14 + x^13 + 110,2^4 * 3 * 13 * 23 * 37 * 43 * 97 * 701 * 743 * 2017 * 3488003 * 43335937 * 607935007 * 4499372860571
7177,1,15,x^15 + x^14 + 55,2^3 * 3^2 * 7 * 11 * 13 * 23 * 31 * 251 * 421 * 5827 * 31003034291 * 7038547627189062196529665514401
7177,1,16,x^16 + x^15 + 65,2^7 * 3 * 5 * 13 * 17 * 23 * 37 * 97 * 317 * 16249 * 54001 * 67121 * 19764388001 * 96234530993 * 39841154661361
7177,1,17,x^17 + x^16 + 43,2^3 * 3 * 13 * 23 * 49561866770487875717989429987573399762504612549448077791127121
7177,1,18,x^18 + x^17 + 83,2^4 * 3^3 * 7 * 13 * 19 * 23 * 37 * 97 * 421 * 1051 * 1621 * 5827 * 6121 * 49003 * 244261 * 18796496041 * 42080327929 * 170932624507
7177,1,19,x^19 + x^18 + 90,2^3 * 3 * 13 * 23 * 2927 * 4409 * 60094714620318493711 * 507841188957883797851 * 6481962708367779307769
7177,1,20,x^20 + x^19 + 249,2^5 * 3 * 5^2 * 11 * 13 * 23 * 31 * 37 * 41 * 97 * 101 * 251 * 317 * 5501 * 11071 * 16249 * 5827301 * 28273361 * 2372482691 * 31003034291 * 37888129541
7177,2,2,x^4 + x^3 + 29,2^5 * 3 * 5 * 13 * 23 * 37 * 97 * 317 * 16249
7177,2,3,x^6 + x^5 + 65,2^4 * 3^2 * 7 * 13 * 23 * 37 * 97 * 421 * 1051 * 5827 * 49003
7177,2,4,x^8 + x^7 + 29,2^6 * 3 * 5 * 13 * 23 * 37 * 97 * 317 * 16249 * 67121 * 19764388001
7177,2,5,x^10 + x^9 + 10,2^4 * 3 * 11 * 13 * 23 * 31 * 37 * 97 * 101 * 251 * 11071 * 2372482691 * 31003034291
7177,2,6,x^12 + x^11 + 55,2^5 * 3^2 * 5 * 7 * 13 * 23 * 37 * 61 * 97 * 317 * 421 * 1051 * 5827 * 8161 * 16249 * 49003 * 5329648453
7177,2,7,x^14 + x^13 + 110,2^4 * 3 * 13 * 23 * 37 * 43 * 97 * 701 * 743 * 2017 * 3488003 * 43335937 * 607935007 * 4499372860571
7177,2,8,x^16 + x^15 + 65,2^7 * 3 * 5 * 13 * 17 * 23 * 37 * 97 * 317 * 16249 * 54001 * 67121 * 19764388001 * 96234530993 * 39841154661361
7177,2,9,x^18 + x^17 + 83,2^4 * 3^3 * 7 * 13 * 19 * 23 * 37 * 97 * 421 * 1051 * 1621 * 5827 * 6121 * 49003 * 244261 * 18796496041 * 42080327929 * 170932624507
7177,2,10,x^20 + x^19 + 249,2^5 * 3 * 5^2 * 11 * 13 * 23 * 31 * 37 * 41 * 97 * 101 * 251 * 317 * 5501 * 11071 * 16249 * 5827301 * 28273361 * 2372482691 * 31003034291 * 37888129541
7177,3,2,x^6 + x^5 + 65,2^4 * 3^2 * 7 * 13 * 23 * 37 * 97 * 421 * 1051 * 5827 * 49003
