p,e,n,poly,factorization
7069,1,2,x^2 + x + 17,2^3 * 3 * 5 * 7 * 19 * 31 * 101
7069,1,3,x^3 + x^2 + 2,2^2 * 3^2 * 19 * 31 * 739 * 22543
7069,1,4,x^4 + x^3 + 28,2^4 * 3 * 5 * 7 * 19 * 31 * 101 * 24985381
7069,1,5,x^5 + x^4 + 44,2^2 * 3 * 19 * 31 * 4591 * 543983935571
7069,1,6,x^6 + x^5 + 18,2^3 * 3^2 * 5 * 7 * 13 * 19 * 31 * 101 * 739 * 22543 * 3843361
7069,1,7,x^7 + x^6 + 83,2^2 * 3 * 19 * 31 * 124798490047295741293891
7069,1,8,x^8 + x^7 + 6,2^5 * 3 * 5 * 7 * 19 * 31 * 101 * 45553 * 56897 * 481721 * 24985381
7069,1,9,x^9 + x^8 + 61,2^2 * 3^3 * 19 * 31 * 739 * 22543 * 108991 * 381624280026865867
7069,1,10,x^10 + x^9 + 7,2^3 * 3 * 5^2 * 7 * 11 * 19 * 31 * 101 * 4591 * 543983935571 * 45394977483151
7069,1,11,x^11 + x^10 + 51,2^2 * 3 * 19 * 23 * 31 * 970069 * 39614213 * 352581696209014681005521
7069,1,12,x^12 + x^11 + 128,2^4 * 3^2 * 5 * 7 * 13 * 19 * 31 * 101 * 739 * 4861 * 22543 * 72973 * 3843361 * 7039537 * 24985381
7069,1,13,x^13 + x^12 + 35,2^2 * 3 * 19 * 31 * 79 * 2393 * 14717 * 130332127580591 * 42945400388707287635009
7069,1,14,x^14 + x^13 + 53,2^3 * 3 * 5 * 7^2 * 19 * 29 * 31 * 101 * 337 * 1823729902685249567 * 124798490047295741293891
7069,1,15,x^15 + x^14 + 18,2^2 * 3^2 * 19 * 31 * 691 * 739 * 1051 * 4591 * 22543 * 5593351 * 48068131 * 31929516301 * 543983935571
7069,1,16,x^16 + x^15 + 10,2^6 * 3 * 5 * 7 * 17 * 19 * 31 * 97 * 101 * 13009 * 45553 * 56897 * 481721 * 3317009 * 24985381 * 43814982079991809
7069,1,17,x^17 + x^16 + 44,2^2 * 3 * 19 * 31 * 3061 * 8137929479 * 8013914803129421 * 194790231917517448121412152960759
7069,1,18,x^18 + x^17 + 103,2^3 * 3^3 * 5 * 7 * 13 * 19 * 31 * 101 * 109 * 271 * 541 * 739 * 20611 * 22543 * 108991 * 185959 * 2037223 * 3843361 * 381624280026865867
7069,1,19,x^19 + x^18 + 6,2^2 * 3 * 19^2 * 31 * 827360473 * 1341646577593559 * 14307862907610435557 * 6439376875503349484048791
7069,1,20,x^20 + x^19 + 58,2^4 * 3 * 5^2 * 7 * 11 * 19 * 31 * 101 * 4591 * 24985381 * 543983935571 * 45394977483151 * 6235393194007316635125386539921
7069,2,2,x^4 + x^3 + 28,2^4 * 3 * 5 * 7 * 19 * 31 * 101 * 24985381
7069,2,3,x^6 + x^5 + 18,2^3 * 3^2 * 5 * 7 * 13 * 19 * 31 * 101 * 739 * 22543 * 3843361
7069,2,4,x^8 + x^7 + 6,2^5 * 3 * 5 * 7 * 19 * 31 * 101 * 45553 * 56897 * 481721 * 24985381
7069,2,5,x^10 + x^9 + 7,2^3 * 3 * 5^2 * 7 * 11 * 19 * 31 * 101 * 4591 * 543983935571 * 45394977483151
7069,2,6,x^12 + x^11 + 128,2^4 * 3^2 * 5 * 7 * 13 * 19 * 31 * 101 * 739 * 4861 * 22543 * 72973 * 3843361 * 7039537 * 24985381
7069,2,7,x^14 + x^13 + 53,2^3 * 3 * 5 * 7^2 * 19 * 29 * 31 * 101 * 337 * 1823729902685249567 * 124798490047295741293891
7069,2,8,x^16 + x^15 + 10,2^6 * 3 * 5 * 7 * 17 * 19 * 31 * 97 * 101 * 13009 * 45553 * 56897 * 481721 * 3317009 * 24985381 * 43814982079991809
7069,2,9,x^18 + x^17 + 103,2^3 * 3^3 * 5 * 7 * 13 * 19 * 31 * 101 * 109 * 271 * 541 * 739 * 20611 * 22543 * 108991 * 185959 * 2037223 * 3843361 * 381624280026865867
7069,2,10,x^20 + x^19 + 58,2^4 * 3 * 5^2 * 7 * 11 * 19 * 31 * 101 * 4591 * 24985381 * 543983935571 * 45394977483151 * 6235393194007316635125386539921
7069,3,2,x^6 + x^5 + 18,2^3 * 3^2 * 5 * 7 * 13 * 19 * 31 * 101 * 739 * 22543 * 3843361
7069,3,3,x^9 + x^8 + 61,2^2 * 3^3 * 19 * 31 * 739 * 22543 * 108991 * 381624280026865867
7069,3,4,x^12 + x^11 + 128,2^4 * 3^2 * 5 * 7 * 13 * 19 * 31 * 101 * 739 * 4861 * 22543 * 72973 * 3843361 * 7039537 * 24985381
7069,3,5,x^15 + x^14 + 18,2^2 * 3^2 * 19 * 31 * 691 * 739 * 1051 * 4591 * 22543 * 5593351 * 48068131 * 31929516301 * 543983935571
7069,3,6,x^18 + x^17 + 103,2^3 * 3^3 * 5 * 7 * 13 * 19 * 31 * 101 * 109 * 271 * 541 * 739 * 20611 * 22543 * 108991 * 185959 * 2037223 * 3843361 * 381624280026865867
7069,4,2,x^8 + x^7 + 6,2^5 * 3 * 5 * 7 * 19 * 31 * 101 * 45553 * 56897 * 481721 * 24985381
7069,4,3,x^12 + x^11 + 128,2^4 * 3^2 * 5 * 7 * 13 * 19 * 31 * 101 * 739 * 4861 * 22543 * 72973 * 3843361 * 7039537 * 24985381
