p,e,n,poly,factorization
9949,1,2,x^2 + x + 32,2^3 * 3 * 5^2 * 199 * 829
9949,1,3,x^3 + x^2 + 14,2^2 * 3^2 * 7 * 283 * 829 * 16657
9949,1,4,x^4 + x^3 + 19,2^4 * 3 * 5^2 * 17 * 199 * 701 * 829 * 4153
9949,1,5,x^5 + x^4 + 6,2^2 * 3 * 11^3 * 829 * 7361788262671
9949,1,6,x^6 + x^5 + 6,2^3 * 3^2 * 5^2 * 7 * 13^3 * 19 * 199 * 283 * 829 * 2371 * 16657
9949,1,7,x^7 + x^6 + 96,2^2 * 3 * 43 * 829 * 6679 * 3377072158773749983
9949,1,8,x^8 + x^7 + 14,2^5 * 3 * 5^2 * 17 * 41 * 199 * 701 * 829 * 4153 * 119482381716161
9949,1,9,x^9 + x^8 + 18,2^2 * 3^3 * 7 * 37 * 283 * 829 * 16657 * 529843339 * 16489448380819
9949,1,10,x^10 + x^9 + 123,2^3 * 3 * 5^3 * 11^3 * 31 * 199 * 829 * 971 * 65091330001 * 7361788262671
9949,1,11,x^11 + x^10 + 70,2^2 * 3 * 23 * 829 * 413152254440794866427402169366029185337
9949,1,12,x^12 + x^11 + 130,2^4 * 3^2 * 5^2 * 7 * 13^3 * 17 * 19 * 199 * 283 * 701 * 829 * 2371 * 4153 * 16657 * 9797555201742601
9949,1,13,x^13 + x^12 + 2,2^2 * 3 * 829 * 940582349331964556887932421128518065551048405301
9949,1,14,x^14 + x^13 + 179,2^3 * 3 * 5^2 * 43 * 199 * 829 * 6679 * 3377072158773749983 * 969690041026001288003557
9949,1,15,x^15 + x^14 + 101,2^2 * 3^2 * 7 * 11^3 * 283 * 829 * 6361 * 6841 * 16657 * 7361788262671 * 2205701845987551480009601
9949,1,16,x^16 + x^15 + 18,2^6 * 3 * 5^2 * 17 * 41 * 199 * 701 * 829 * 4153 * 28513 * 259121 * 10542214513 * 616209056849 * 119482381716161
9949,1,17,x^17 + x^16 + 244,2^2 * 3 * 103 * 829 * 42467 * 81416276214878331726821 * 25877034588987003828386515166307881
9949,1,18,x^18 + x^17 + 123,2^3 * 3^3 * 5^2 * 7 * 13^3 * 19 * 37 * 199 * 283 * 829 * 2287 * 2371 * 16657 * 173053 * 529843339 * 16489448380819 * 2450367863513623
9949,1,19,x^19 + x^18 + 138,2^2 * 3 * 829 * 6048271 * 662728817 * 3485984303 * 65280111194013777427838677350103922253938697031
9949,1,20,x^20 + x^19 + 18,2^4 * 3 * 5^3 * 11^3 * 17 * 31 * 199 * 701 * 829 * 971 * 1201 * 4153 * 89021 * 194981 * 5298361 * 65091330001 * 869092751641 * 7361788262671
9949,2,2,x^4 + x^3 + 19,2^4 * 3 * 5^2 * 17 * 199 * 701 * 829 * 4153
9949,2,3,x^6 + x^5 + 6,2^3 * 3^2 * 5^2 * 7 * 13^3 * 19 * 199 * 283 * 829 * 2371 * 16657
9949,2,4,x^8 + x^7 + 14,2^5 * 3 * 5^2 * 17 * 41 * 199 * 701 * 829 * 4153 * 119482381716161
9949,2,5,x^10 + x^9 + 123,2^3 * 3 * 5^3 * 11^3 * 31 * 199 * 829 * 971 * 65091330001 * 7361788262671
9949,2,6,x^12 + x^11 + 130,2^4 * 3^2 * 5^2 * 7 * 13^3 * 17 * 19 * 199 * 283 * 701 * 829 * 2371 * 4153 * 16657 * 9797555201742601
9949,2,7,x^14 + x^13 + 179,2^3 * 3 * 5^2 * 43 * 199 * 829 * 6679 * 3377072158773749983 * 969690041026001288003557
9949,2,8,x^16 + x^15 + 18,2^6 * 3 * 5^2 * 17 * 41 * 199 * 701 * 829 * 4153 * 28513 * 259121 * 10542214513 * 616209056849 * 119482381716161
9949,2,9,x^18 + x^17 + 123,2^3 * 3^3 * 5^2 * 7 * 13^3 * 19 * 37 * 199 * 283 * 829 * 2287 * 2371 * 16657 * 173053 * 529843339 * 16489448380819 * 2450367863513623
9949,2,10,x^20 + x^19 + 18,2^4 * 3 * 5^3 * 11^3 * 17 * 31 * 199 * 701 * 829 * 971 * 1201 * 4153 * 89021 * 194981 * 5298361 * 65091330001 * 869092751641 * 7361788262671
9949,3,2,x^6 + x^5 + 6,2^3 * 3^2 * 5^2 * 7 * 13^3 * 19 * 199 * 283 * 829 * 2371 * 16657
9949,3,3,x^9 + x^8 + 18,2^2 * 3^3 * 7 * 37 * 283 * 829 * 16657 * 529843339 * 16489448380819
9949,3,4,x^12 + x^11 + 130,2^4 * 3^2 * 5^2 * 7 * 13^3 * 17 * 19 * 199 * 283 * 701 * 829 * 2371 * 4153 * 16657 * 9797555201742601
9949,3,5,x^15 + x^14 + 101,2^2 * 3^2 * 7 * 11^3 * 283 * 829 * 6361 * 6841 * 16657 * 7361788262671 * 2205701845987551480009601
9949,3,6,x^18 + x^17 + 123,2^3 * 3^3 * 5^2 * 7 * 13^3 * 19 * 37 * 199 * 283 * 829 * 2287 * 2371 * 16657 * 173053 * 529843339 * 16489448380819 * 2450367863513623
9949,4,2,x^8 + x^7 + 14,2^5 * 3 * 5^2 * 17 * 41 * 199 * 701 * 829 * 4153 * 119482381716161
9949,4,3,x^12 + x^11 + 130,2^4 * 3^2 * 5^2 * 7 * 13^3 * 17 * 19 * 199 * 283 * 701 * 829 * 2371 * 4153 * 16657 * 9797555201742601
9949,4,4,x^16 + x^15 + 18,2^6 * 3 * 5^2 * 17 * 41 * 199 * 701 * 829 * 4153 * 28513 * 259121 * 10542214513 * 616209056849 * 119482381716161
9949,4,5,x^20 + x^19 + 18,2^4 * 3 * 5^3 * 11^3 * 17 * 31 * 199 * 701 * 829 * 971 * 1201 * 4153 * 89021 * 194981 * 5298361 * 65091330001 * 869092751641 * 7361788262671
9949,5,2,x^10 + x^9 + 123,2^3 * 3 * 5^3 * 11^3 * 31 * 199 * 829 * 971 * 65091330001 * 7361788262671
9949,5,3,x^15 + x^14 + 101,2^2 * 3^2 * 7 * 11^3 * 283 * 829 * 6361 * 6841 * 16657 * 7361788262671 * 2205701845987551480009601
9949,5,4,x^20 + x^19 + 18,2^4 * 3 * 5^3 * 11^3 * 17 * 31 * 199 * 701 * 829 * 971 * 1201 * 4153 * 89021 * 194981 * 5298361 * 65091330001 * 869092751641 * 7361788262671
9949,6,2,x^12 + x^11 + 130,2^4 * 3^2 * 5^2 * 7 * 13^3 * 17 * 19 * 199 * 283 * 701 * 829 * 2371 * 4153 * 16657 * 9797555201742601
9949,6,3,x^18 + x^17 + 123,2^3 * 3^3 * 5^2 * 7 * 13^3 * 19 * 37 * 199 * 283 * 829 * 2287 * 2371 * 16657 * 173053 * 529843339 * 16489448380819 * 2450367863513623
9949,7,2,x^14 + x^13 + 179,2^3 * 3 * 5^2 * 43 * 199 * 829 * 6679 * 3377072158773749983 * 969690041026001288003557
9949,8,2,x^16 + x^15 + 18,2^6 * 3 * 5^2 * 17 * 41 * 199 * 701 * 829 * 4153 * 28513 * 259121 * 10542214513 * 616209056849 * 119482381716161
9949,9,2,x^18 + x^17 + 123,2^3 * 3^3 * 5^2 * 7 * 13^3 * 19 * 37 * 199 * 283 * 829 * 2287 * 2371 * 16657 * 173053 * 529843339 * 16489448380819 * 2450367863513623
9949,10,2,x^20 + x^19 + 18,2^4 * 3 * 5^3 * 11^3 * 17 * 31 * 199 * 701 * 829 * 971 * 1201 * 4153 * 89021 * 194981 * 5298361 * 65091330001 * 869092751641 * 7361788262671
