p,r,n,poly,factorization
2203,1,2,x^2 + x + 5,2^3 * 3 * 19 * 29 * 367
2203,1,3,x^3 + x^2 + 7,2 * 3^2 * 367 * 1618471
2203,1,4,x^4 + x^3 + 11,2^4 * 3 * 5 * 19 * 29 * 53 * 367 * 9157
2203,1,5,x^5 + x^4 + 46,2 * 3 * 11 * 31 * 367 * 225961 * 305821
2203,1,6,x^6 + x^5 + 11,2^3 * 3^2 * 7 * 19 * 29 * 367 * 487 * 1423 * 1618471
2203,1,7,x^7 + x^6 + 22,2 * 3 * 197 * 367 * 16843 * 34466603698283
2203,1,8,x^8 + x^7 + 56,2^5 * 3 * 5 * 19 * 29 * 53 * 367 * 9157 * 14321 * 822346121
2203,1,9,x^9 + x^8 + 15,2 * 3^3 * 367 * 1618471 * 38103575327498475919
2203,1,10,x^10 + x^9 + 84,2^3 * 3 * 11 * 19 * 29 * 31 * 367 * 225961 * 305821 * 2143901 * 10981361
2203,1,11,x^11 + x^10 + 7,2 * 3 * 23 * 67 * 89 * 367 * 661 * 7393 * 45500226817 * 88331128997
2203,1,12,x^12 + x^11 + 30,2^4 * 3^2 * 5 * 7 * 13 * 19 * 29 * 53 * 367 * 487 * 1423 * 9157 * 1618471 * 1811817903421
2203,1,13,x^13 + x^12 + 49,2 * 3 * 131 * 367 * 20602637173 * 42288812305273 * 114538515560639
2203,1,14,x^14 + x^13 + 11,2^3 * 3 * 19 * 29 * 197 * 367 * 4621 * 16843 * 34466603698283 * 24726003213834007
2203,1,15,x^15 + x^14 + 42,2 * 3^2 * 11 * 31 * 367 * 631 * 225961 * 305821 * 1618471 * 4366231 * 201271705521768001
2203,1,16,x^16 + x^15 + 191,2^6 * 3 * 5 * 17 * 19 * 29 * 53 * 367 * 9157 * 14321 * 11920897 * 99516449 * 822346121 * 13754134081
2203,1,17,x^17 + x^16 + 19,2 * 3 * 367 * 6547920333317567 * 17859837126571673 * 2632984218701534959991
2203,1,18,x^18 + x^17 + 59,2^3 * 3^3 * 7 * 19 * 29 * 367 * 487 * 1423 * 1618471 * 38103575327498475919 * 114310725961112188903
2203,1,19,x^19 + x^18 + 25,2 * 3 * 367 * 3293879 * 129056437 * 6717778617427 * 523293248145881685422873474948573
2203,1,20,x^20 + x^19 + 127,2^4 * 3 * 5^2 * 11 * 19 * 29 * 31 * 53 * 181 * 367 * 8461 * 9157 * 225961 * 305821 * 2143901 * 10981361 * 658431941 * 110035981801
2203,1,21,x^21 + x^20 + 25,2 * 3^2 * 43 * 197 * 367 * 14323 * 16843 * 1618471 * 1286007391453 * 34466603698283 * 16490387881087615303117
2203,1,22,x^22 + x^21 + 77,2^3 * 3 * 19 * 23 * 29 * 67 * 89 * 367 * 661 * 7393 * 45500226817 * 88331128997 * 2691211800811305347538107771852887
2203,1,23,x^23 + x^22 + 83,2 * 3 * 277 * 367 * 461 * 3313 * 36946620769 * 4438046246307724667 * 507396471977148747709453083233268071
