p,r,n,poly,factorization
2903,1,2,x^2 + x + 5,2^4 * 3 * 11^2 * 1451
2903,1,3,x^3 + x^2 + 2,2 * 1033 * 1451 * 8161
2903,1,4,x^4 + x^3 + 10,2^5 * 3 * 5 * 11^2 * 17 * 89 * 557 * 1451
2903,1,5,x^5 + x^4 + 2,2 * 421 * 1451 * 116731 * 1445671
2903,1,6,x^6 + x^5 + 5,2^4 * 3^2 * 7 * 11^2 * 13 * 1033 * 1451 * 8161 * 30859
2903,1,7,x^7 + x^6 + 19,2 * 1051 * 1451 * 569677578447440443
2903,1,8,x^8 + x^7 + 58,2^6 * 3 * 5 * 11^2 * 17 * 89 * 557 * 617 * 769 * 1451 * 74842217
2903,1,9,x^9 + x^8 + 8,2 * 991 * 1033 * 1451 * 8161 * 25201063 * 23965676929
2903,1,10,x^10 + x^9 + 15,2^4 * 3 * 11^2 * 421 * 1451 * 116731 * 1445671 * 70996766109461
2903,1,11,x^11 + x^10 + 18,2 * 67 * 683 * 1451 * 929232689951394699619801083593
2903,1,12,x^12 + x^11 + 65,2^5 * 3^2 * 5 * 7 * 11^2 * 13 * 17 * 89 * 181 * 557 * 1033 * 1451 * 8161 * 30859 * 392382397933
2903,1,13,x^13 + x^12 + 7,2 * 1451 * 1005187 * 319607528691049 * 1115450219852796641347
2903,1,14,x^14 + x^13 + 5,2^4 * 3 * 11^2 * 43 * 1051 * 1451 * 4271 * 3257876460944099 * 569677578447440443
2903,1,15,x^15 + x^14 + 22,2 * 31 * 421 * 541 * 1033 * 1451 * 8161 * 116731 * 1445671 * 49531252051 * 6069995844841
2903,1,16,x^16 + x^15 + 109,2^7 * 3 * 5 * 11^2 * 17 * 89 * 113 * 557 * 617 * 769 * 1451 * 83537 * 74842217 * 1106151073 * 241531916737
2903,1,17,x^17 + x^16 + 22,2 * 1451 * 25450844707142181451757625113620139643544183147960745281
2903,1,18,x^18 + x^17 + 30,2^4 * 3^3 * 7 * 11^2 * 13 * 19 * 991 * 1033 * 1451 * 8161 * 30859 * 25201063 * 23965676929 * 10500436653847677379
2903,1,19,x^19 + x^18 + 38,2 * 1451 * 12852407104587575384179 * 16688288504805734226816634217709918103027
2903,1,20,x^20 + x^19 + 320,2^5 * 3 * 5^2 * 11^2 * 17 * 41 * 89 * 421 * 557 * 1451 * 116731 * 1445671 * 177840952361 * 70996766109461 * 138353642871581
2903,1,21,x^21 + x^20 + 19,2 * 1033 * 1051 * 1451 * 8161 * 569677578447440443 * 57867244939342655587 * 6188451564598433168347
2903,1,22,x^22 + x^21 + 62,2^4 * 3 * 11^3 * 23 * 67 * 397 * 683 * 1451 * 2311 * 94200646871 * 1943371921575547 * 929232689951394699619801083593
2903,1,23,x^23 + x^22 + 11,2 * 47 * 1451 * 5014275788548811474071 * 64636575832288408084822681284605016376595945249779649
2903,2,2,x^4 + x^3 + 10,2^5 * 3 * 5 * 11^2 * 17 * 89 * 557 * 1451
2903,2,3,x^6 + x^5 + 5,2^4 * 3^2 * 7 * 11^2 * 13 * 1033 * 1451 * 8161 * 30859
2903,2,4,x^8 + x^7 + 58,2^6 * 3 * 5 * 11^2 * 17 * 89 * 557 * 617 * 769 * 1451 * 74842217
2903,2,5,x^10 + x^9 + 15,2^4 * 3 * 11^2 * 421 * 1451 * 116731 * 1445671 * 70996766109461
2903,2,6,x^12 + x^11 + 65,2^5 * 3^2 * 5 * 7 * 11^2 * 13 * 17 * 89 * 181 * 557 * 1033 * 1451 * 8161 * 30859 * 392382397933
2903,2,7,x^14 + x^13 + 5,2^4 * 3 * 11^2 * 43 * 1051 * 1451 * 4271 * 3257876460944099 * 569677578447440443
2903,2,8,x^16 + x^15 + 109,2^7 * 3 * 5 * 11^2 * 17 * 89 * 113 * 557 * 617 * 769 * 1451 * 83537 * 74842217 * 1106151073 * 241531916737
2903,2,9,x^18 + x^17 + 30,2^4 * 3^3 * 7 * 11^2 * 13 * 19 * 991 * 1033 * 1451 * 8161 * 30859 * 25201063 * 23965676929 * 10500436653847677379
2903,2,10,x^20 + x^19 + 320,2^5 * 3 * 5^2 * 11^2 * 17 * 41 * 89 * 421 * 557 * 1451 * 116731 * 1445671 * 177840952361 * 70996766109461 * 138353642871581
2903,2,11,x^22 + x^21 + 62,2^4 * 3 * 11^3 * 23 * 67 * 397 * 683 * 1451 * 2311 * 94200646871 * 1943371921575547 * 929232689951394699619801083593
2903,3,2,x^6 + x^5 + 5,2^4 * 3^2 * 7 * 11^2 * 13 * 1033 * 1451 * 8161 * 30859
2903,3,3,x^9 + x^8 + 8,2 * 991 * 1033 * 1451 * 8161 * 25201063 * 23965676929
2903,3,4,x^12 + x^11 + 65,2^5 * 3^2 * 5 * 7 * 11^2 * 13 * 17 * 89 * 181 * 557 * 1033 * 1451 * 8161 * 30859 * 392382397933
2903,3,5,x^15 + x^14 + 22,2 * 31 * 421 * 541 * 1033 * 1451 * 8161 * 116731 * 1445671 * 49531252051 * 6069995844841
2903,3,6,x^18 + x^17 + 30,2^4 * 3^3 * 7 * 11^2 * 13 * 19 * 991 * 1033 * 1451 * 8161 * 30859 * 25201063 * 23965676929 * 10500436653847677379
2903,3,7,x^21 + x^20 + 19,2 * 1033 * 1051 * 1451 * 8161 * 569677578447440443 * 57867244939342655587 * 6188451564598433168347
2903,4,2,x^8 + x^7 + 58,2^6 * 3 * 5 * 11^2 * 17 * 89 * 557 * 617 * 769 * 1451 * 74842217
2903,4,3,x^12 + x^11 + 65,2^5 * 3^2 * 5 * 7 * 11^2 * 13 * 17 * 89 * 181 * 557 * 1033 * 1451 * 8161 * 30859 * 392382397933
2903,4,4,x^16 + x^15 + 109,2^7 * 3 * 5 * 11^2 * 17 * 89 * 113 * 557 * 617 * 769 * 1451 * 83537 * 74842217 * 1106151073 * 241531916737
2903,4,5,x^20 + x^19 + 320,2^5 * 3 * 5^2 * 11^2 * 17 * 41 * 89 * 421 * 557 * 1451 * 116731 * 1445671 * 177840952361 * 70996766109461 * 138353642871581
2903,5,2,x^10 + x^9 + 15,2^4 * 3 * 11^2 * 421 * 1451 * 116731 * 1445671 * 70996766109461
2903,5,3,x^15 + x^14 + 22,2 * 31 * 421 * 541 * 1033 * 1451 * 8161 * 116731 * 1445671 * 49531252051 * 6069995844841
2903,5,4,x^20 + x^19 + 320,2^5 * 3 * 5^2 * 11^2 * 17 * 41 * 89 * 421 * 557 * 1451 * 116731 * 1445671 * 177840952361 * 70996766109461 * 138353642871581
2903,6,2,x^12 + x^11 + 65,2^5 * 3^2 * 5 * 7 * 11^2 * 13 * 17 * 89 * 181 * 557 * 1033 * 1451 * 8161 * 30859 * 392382397933
2903,6,3,x^18 + x^17 + 30,2^4 * 3^3 * 7 * 11^2 * 13 * 19 * 991 * 1033 * 1451 * 8161 * 30859 * 25201063 * 23965676929 * 10500436653847677379
2903,7,2,x^14 + x^13 + 5,2^4 * 3 * 11^2 * 43 * 1051 * 1451 * 4271 * 3257876460944099 * 569677578447440443
2903,7,3,x^21 + x^20 + 19,2 * 1033 * 1051 * 1451 * 8161 * 569677578447440443 * 57867244939342655587 * 6188451564598433168347
2903,8,2,x^16 + x^15 + 109,2^7 * 3 * 5 * 11^2 * 17 * 89 * 113 * 557 * 617 * 769 * 1451 * 83537 * 74842217 * 1106151073 * 241531916737
2903,9,2,x^18 + x^17 + 30,2^4 * 3^3 * 7 * 11^2 * 13 * 19 * 991 * 1033 * 1451 * 8161 * 30859 * 25201063 * 23965676929 * 10500436653847677379
2903,10,2,x^20 + x^19 + 320,2^5 * 3 * 5^2 * 11^2 * 17 * 41 * 89 * 421 * 557 * 1451 * 116731 * 1445671 * 177840952361 * 70996766109461 * 138353642871581
2903,11,2,x^22 + x^21 + 62,2^4 * 3 * 11^3 * 23 * 67 * 397 * 683 * 1451 * 2311 * 94200646871 * 1943371921575547 * 929232689951394699619801083593
