p,r,n,poly,factorization
3253,1,2,x^2 + x + 2,2^3 * 3 * 271 * 1627
3253,1,3,x^3 + x^2 + 5,2^2 * 3^2 * 13 * 67 * 271 * 4051
3253,1,4,x^4 + x^3 + 38,2^4 * 3 * 5 * 271 * 373 * 1627 * 2837
3253,1,5,x^5 + x^4 + 38,2^2 * 3 * 61 * 271 * 5281 * 347715281
3253,1,6,x^6 + x^5 + 17,2^3 * 3^2 * 7^2 * 13 * 67 * 271 * 1627 * 4051 * 215893
3253,1,7,x^7 + x^6 + 11,2^2 * 3 * 271 * 12517 * 94697312472498079
3253,1,8,x^8 + x^7 + 43,2^5 * 3 * 5 * 41 * 271 * 373 * 401 * 1627 * 2837 * 3405477601
3253,1,9,x^9 + x^8 + 51,2^2 * 3^3 * 13 * 19 * 37 * 67 * 271 * 4051 * 4933 * 113898153784231
3253,1,10,x^10 + x^9 + 21,2^3 * 3 * 11 * 31 * 61 * 271 * 1627 * 5281 * 13681 * 23995541 * 347715281
3253,1,11,x^11 + x^10 + 5,2^2 * 3 * 271 * 331 * 16180319 * 24783297248040393887955307
3253,1,12,x^12 + x^11 + 114,2^4 * 3^2 * 5 * 7^2 * 13 * 67 * 271 * 337 * 373 * 1627 * 2837 * 4051 * 15349 * 215893 * 21648421
3253,1,13,x^13 + x^12 + 15,2^2 * 3 * 271 * 17681 * 320209324776980809 * 248085560117228749709
3253,1,14,x^14 + x^13 + 7,2^3 * 3 * 29 * 211 * 271 * 1627 * 12517 * 94697312472498079 * 193593352726234763
3253,1,15,x^15 + x^14 + 33,2^2 * 3^2 * 13 * 61 * 67 * 271 * 4051 * 5281 * 291751 * 750571 * 347715281 * 57244642323485941
3253,1,16,x^16 + x^15 + 50,2^6 * 3 * 5 * 17 * 41 * 271 * 373 * 401 * 1627 * 2837 * 5297 * 847969 * 3405477601 * 82107653452294801
3253,1,17,x^17 + x^16 + 31,2^2 * 3 * 271 * 81179353 * 369781757 * 5239471369614620871506214416667688227661
3253,1,18,x^18 + x^17 + 127,2^3 * 3^3 * 7^2 * 13 * 19 * 37 * 67 * 73 * 271 * 1627 * 4051 * 4933 * 215893 * 3336680323 * 4864821607 * 113898153784231
3253,1,19,x^19 + x^18 + 293,2^2 * 3 * 191 * 271 * 457 * 549964632751909456013 * 34670678149691738737648485831010804093
3253,1,20,x^20 + x^19 + 5,2^4 * 3 * 5^2 * 11 * 31 * 61 * 271 * 373 * 1627 * 2837 * 5281 * 13681 * 23995541 * 347715281 * 2507855220455938824301117181
3253,1,21,x^21 + x^20 + 5,2^2 * 3^2 * 13 * 67 * 271 * 4051 * 12517 * 94697312472498079 * 11502702462613495687 * 122032454594838736282447
3253,1,22,x^22 + x^21 + 38,2^3 * 3 * 23 * 271 * 331 * 1627 * 16180319 * 24783297248040393887955307 * 5767389885804049580553572146103219
3253,2,2,x^4 + x^3 + 38,2^4 * 3 * 5 * 271 * 373 * 1627 * 2837
3253,2,3,x^6 + x^5 + 17,2^3 * 3^2 * 7^2 * 13 * 67 * 271 * 1627 * 4051 * 215893
3253,2,4,x^8 + x^7 + 43,2^5 * 3 * 5 * 41 * 271 * 373 * 401 * 1627 * 2837 * 3405477601
3253,2,5,x^10 + x^9 + 21,2^3 * 3 * 11 * 31 * 61 * 271 * 1627 * 5281 * 13681 * 23995541 * 347715281
3253,2,6,x^12 + x^11 + 114,2^4 * 3^2 * 5 * 7^2 * 13 * 67 * 271 * 337 * 373 * 1627 * 2837 * 4051 * 15349 * 215893 * 21648421
3253,2,7,x^14 + x^13 + 7,2^3 * 3 * 29 * 211 * 271 * 1627 * 12517 * 94697312472498079 * 193593352726234763
3253,2,8,x^16 + x^15 + 50,2^6 * 3 * 5 * 17 * 41 * 271 * 373 * 401 * 1627 * 2837 * 5297 * 847969 * 3405477601 * 82107653452294801
3253,2,9,x^18 + x^17 + 127,2^3 * 3^3 * 7^2 * 13 * 19 * 37 * 67 * 73 * 271 * 1627 * 4051 * 4933 * 215893 * 3336680323 * 4864821607 * 113898153784231
3253,2,10,x^20 + x^19 + 5,2^4 * 3 * 5^2 * 11 * 31 * 61 * 271 * 373 * 1627 * 2837 * 5281 * 13681 * 23995541 * 347715281 * 2507855220455938824301117181
3253,2,11,x^22 + x^21 + 38,2^3 * 3 * 23 * 271 * 331 * 1627 * 16180319 * 24783297248040393887955307 * 5767389885804049580553572146103219
3253,3,2,x^6 + x^5 + 17,2^3 * 3^2 * 7^2 * 13 * 67 * 271 * 1627 * 4051 * 215893
