p,n,poly,factorization
5443,2,x^2 + x + 20,2^3 * 3 * 907 * 1361
5443,3,x^3 + x^2 + 9,2 * 3^2 * 7 * 13 * 907 * 108541
5443,4,x^4 + x^3 + 5,2^4 * 3 * 5^4 * 137 * 173 * 907 * 1361
5443,5,x^5 + x^4 + 9,2 * 3 * 11 * 907 * 79806901374091
5443,6,x^6 + x^5 + 17,2^3 * 3^2 * 7 * 13 * 61 * 907 * 1361 * 108541 * 485587
5443,7,x^7 + x^6 + 33,2 * 3 * 29 * 547 * 907 * 1639549294099469411
5443,8,x^8 + x^7 + 2,2^5 * 3 * 5^4 * 137 * 173 * 907 * 1361 * 61129 * 7179199969
5443,9,x^9 + x^8 + 29,2 * 3^3 * 7 * 13 * 19^2 * 907 * 2251 * 108541 * 10666601105922829
5443,10,x^10 + x^9 + 2,2^3 * 3 * 11 * 41 * 907 * 1361 * 2221 * 9636984041 * 79806901374091
5443,11,x^11 + x^10 + 9,2 * 3 * 907 * 1326359 * 17210839373484703849185712510027
5443,12,x^12 + x^11 + 42,2^4 * 3^2 * 5^4 * 7 * 13 * 61 * 137 * 173 * 907 * 1361 * 108541 * 485587 * 8132329 * 107929057
5443,13,x^13 + x^12 + 6,2 * 3 * 907 * 541792274292293597 * 1248265595656264384493927933
5443,14,x^14 + x^13 + 3,2^3 * 3 * 29 * 547 * 907 * 1361 * 13063 * 33477683 * 59450006183 * 1639549294099469411
5443,15,x^15 + x^14 + 248,2 * 3^2 * 7 * 11 * 13 * 31 * 907 * 108541 * 79806901374091 * 24846497900763942041203353871
5443,16,x^16 + x^15 + 65,2^6 * 3 * 5^4 * 17 * 137 * 173 * 907 * 1361 * 61129 * 7179199969 * 22658322687720796943098812353
5443,17,x^17 + x^16 + 33,2 * 3 * 907 * 593598979913780611495048318513345511065021700368972560460001
5443,18,x^18 + x^17 + 59,2^3 * 3^3 * 7 * 13 * 19^2 * 37 * 61 * 73 * 271 * 907 * 1361 * 2251 * 10711 * 98011 * 108541 * 485587 * 33840073 * 10666601105922829
5443,19,x^19 + x^18 + 127,2 * 3 * 907 * 7069 * 279234071 * 394640413 * 360632717251810341109 * 62600347466373065342053271
5443,20,x^20 + x^19 + 162,2^4 * 3 * 5^5 * 11 * 41 * 137 * 173 * 907 * 1361 * 2221 * 1515281 * 9636984041 * 79806901374091 * 101681859058368157468621
5443,21,x^21 + x^20 + 23,2 * 3^2 * 7^2 * 13 * 29 * 43 * 547 * 907 * 108541 * 66585919 * 152270815789 * 1639549294099469411 * 221520869159265874873039
