p,n,poly,factorization
1129,2,x^2 + x + 13,2^4 * 3 * 5 * 47 * 113
1129,3,x^3 + x^2 + 17,2^3 * 3^2 * 7 * 47 * 79 * 769
1129,4,x^4 + x^3 + 11,2^5 * 3 * 5 * 47 * 113 * 637321
1129,5,x^5 + x^4 + 33,2^3 * 3 * 47 * 1626150024341
1129,6,x^6 + x^5 + 17,2^4 * 3^2 * 5 * 7 * 19 * 47 * 79 * 97 * 113 * 691 * 769
1129,7,x^7 + x^6 + 103,2^3 * 3 * 43 * 47 * 48203662632000877
1129,8,x^8 + x^7 + 39,2^6 * 3 * 5 * 47 * 113 * 353 * 637321 * 2301288497
1129,9,x^9 + x^8 + 13,2^3 * 3^3 * 7 * 47 * 79 * 181 * 769 * 54217 * 70344207181
1129,10,x^10 + x^9 + 88,2^4 * 3 * 5^2 * 11^2 * 47 * 113 * 2683094021 * 1626150024341
1129,11,x^11 + x^10 + 39,2^3 * 3 * 23 * 47 * 136709 * 26670029 * 40158347277234517
1129,12,x^12 + x^11 + 17,2^5 * 3^2 * 5 * 7 * 13 * 19 * 47 * 79 * 97 * 113 * 691 * 769 * 637321 * 124977569557
1129,13,x^13 + x^12 + 136,2^3 * 3 * 47 * 53 * 73687199 * 1099117764861310434319668343
1129,14,x^14 + x^13 + 22,2^4 * 3 * 5 * 43 * 47 * 113 * 631 * 2003 * 2633 * 15737 * 39509 * 48203662632000877
1129,15,x^15 + x^14 + 38,2^3 * 3^2 * 7 * 47 * 79 * 769 * 1626150024341 * 2637343472029973523720481
1129,16,x^16 + x^15 + 103,2^7 * 3 * 5 * 17 * 47 * 113 * 241 * 353 * 637321 * 2301288497 * 322148101128826231073
1129,17,x^17 + x^16 + 76,2^3 * 3 * 47 * 1123 * 6210236748779725274089236539599164809225086907
1129,18,x^18 + x^17 + 39,2^4 * 3^3 * 5 * 7 * 19 * 47 * 79 * 97 * 113 * 181 * 691 * 769 * 54217 * 228853 * 70344207181 * 9049134459061
1129,19,x^19 + x^18 + 29,2^3 * 3 * 47 * 457 * 28443895402589 * 10427030117440524611 * 65585811422211342277
1129,20,x^20 + x^19 + 134,2^5 * 3 * 5^2 * 11^2 * 47 * 113 * 156241 * 637321 * 33031501 * 2683094021 * 511479080341 * 1626150024341
1129,21,x^21 + x^20 + 65,2^3 * 3^2 * 7^2 * 43 * 47 * 79 * 769 * 48203662632000877 * 612131066505816793276162148341149703
1129,22,x^22 + x^21 + 11,2^4 * 3 * 5 * 23 * 47 * 113 * 136709 * 26670029 * 40158347277234517 * 3361668755541295403415445836361
1129,23,x^23 + x^22 + 76,2^3 * 3 * 47 * 1381 * 44188509283 * 236672901649874677153459499522518563550298072148305777
1129,24,x^24 + x^23 + 103,2^6 * 3^2 * 5 * 7 * 13 * 19 * 47 * 79 * 97 * 113 * 353 * 691 * 769 * 637321 * 2301288497 * 124977569557 * 2639681540647977427733281
1129,25,x^25 + x^24 + 198,2^3 * 3 * 47 * 151 * 251 * 1626150024341 * 298695149194998974258468738422591713825896244208469293801
1129,26,x^26 + x^25 + 153,2^4 * 3 * 5 * 47 * 53 * 113 * 73687199 * 2141255292593 * 2001125619656025967149761 * 1099117764861310434319668343
