p,n,poly,factorization
6967,2,x^2 + x + 14,2^4 * 3^4 * 13 * 43 * 67
6967,3,x^3 + x^2 + 15,2 * 3^5 * 7 * 43 * 61 * 37897
6967,4,x^4 + x^3 + 7,2^5 * 3^4 * 5 * 13 * 43 * 67 * 4853909
6967,5,x^5 + x^4 + 25,2 * 3^4 * 11 * 43 * 19861 * 88241 * 122231
6967,6,x^6 + x^5 + 28,2^4 * 3^5 * 7 * 13 * 37 * 43 * 61 * 67 * 463 * 2833 * 37897
6967,7,x^7 + x^6 + 15,2 * 3^4 * 29 * 43 * 1127561 * 3497833715679493
6967,8,x^8 + x^7 + 107,2^6 * 3^4 * 5 * 13 * 41 * 43 * 67 * 4853909 * 28732233670121
6967,9,x^9 + x^8 + 52,2 * 3^6 * 7 * 43 * 61 * 73 * 37897 * 522192642363140236507
6967,10,x^10 + x^9 + 22,2^4 * 3^4 * 11 * 13 * 31 * 43 * 67 * 19861 * 88241 * 122231 * 75990485085451
6967,11,x^11 + x^10 + 29,2 * 3^4 * 43 * 2861 * 1252573697 * 15321999727 * 4907766027768803
6967,12,x^12 + x^11 + 44,2^5 * 3^5 * 5 * 7 * 13 * 37 * 43 * 61 * 67 * 463 * 937 * 2833 * 37897 * 399277 * 4853909 * 6297517
6967,13,x^13 + x^12 + 29,2 * 3^4 * 43 * 53 * 465139663 * 530582379816447512424042229209635939
6967,14,x^14 + x^13 + 5,2^4 * 3^4 * 13 * 29 * 43 * 67 * 2087 * 46061 * 1127561 * 1189478838957949 * 3497833715679493
6967,15,x^15 + x^14 + 31,2 * 3^5 * 7 * 11 * 43 * 61 * 331 * 4441 * 19861 * 37897 * 88241 * 122231 * 6230795731 * 605971031590201
6967,16,x^16 + x^15 + 10,2^7 * 3^4 * 5 * 13 * 17 * 41 * 43 * 67 * 13441 * 4853909 * 28732233670121 * 12146635133631722407915793
6967,17,x^17 + x^16 + 13,2 * 3^4 * 43 * 103 * 239 * 7419413 * 168729351234136961475685500372003610100500693452341
6967,18,x^18 + x^17 + 57,2^4 * 3^6 * 7 * 13 * 19 * 37 * 43 * 61 * 67 * 73 * 379 * 463 * 2833 * 37897 * 145603 * 1768321 * 61680889 * 522192642363140236507
6967,19,x^19 + x^18 + 187,2 * 3^4 * 43 * 8969 * 5594891924189203 * 29809260635761501596067880358459836638117194762971
6967,20,x^20 + x^19 + 20,2^5 * 3^4 * 5^2 * 11 * 13 * 31 * 43 * 67 * 19861 * 88241 * 122231 * 4853909 * 63906301 * 75990485085451 * 17372118789659595628721
