p,e,n,poly,factorization
1471,1,2,x^2 + x + 6,2^7 * 3 * 5 * 7^2 * 23
1471,1,3,x^3 + x^2 + 5,2 * 3^2 * 5 * 7^2 * 823 * 877
1471,1,4,x^4 + x^3 + 14,2^8 * 3 * 5 * 7^2 * 23 * 317 * 3413
1471,1,5,x^5 + x^4 + 5,2 * 3 * 5^2 * 7^2 * 461 * 691 * 2941691
1471,1,6,x^6 + x^5 + 51,2^7 * 3^2 * 5 * 7^2 * 19 * 23 * 823 * 877 * 113809
1471,1,7,x^7 + x^6 + 36,2 * 3 * 5 * 7^3 * 1448349368557553911
1471,1,8,x^8 + x^7 + 14,2^9 * 3 * 5 * 7^2 * 17 * 23 * 317 * 3413 * 137711996273
1471,1,9,x^9 + x^8 + 68,2 * 3^3 * 5 * 7^2 * 823 * 877 * 73009 * 46257097845979
1471,1,10,x^10 + x^9 + 15,2^7 * 3 * 5^2 * 7^2 * 11 * 23 * 461 * 691 * 140831 * 2941691 * 3020401
1471,1,11,x^11 + x^10 + 83,2 * 3 * 5 * 7^2 * 67^2 * 2333 * 4532707776990342372167053
1471,1,12,x^12 + x^11 + 66,2^8 * 3^2 * 5 * 7^2 * 13 * 19 * 23 * 97 * 317 * 823 * 853 * 877 * 3413 * 113809 * 4352977
1471,1,13,x^13 + x^12 + 83,2 * 3 * 5 * 7^2 * 102718202448455962998021356542005747073
1471,1,14,x^14 + x^13 + 179,2^7 * 3 * 5 * 7^3 * 23 * 71 * 5783 * 20483 * 1203859469 * 1448349368557553911
1471,1,15,x^15 + x^14 + 34,2 * 3^2 * 5^2 * 7^2 * 31 * 461 * 691 * 823 * 877 * 2941691 * 12609609871 * 56045751906481
1471,1,16,x^16 + x^15 + 120,2^10 * 3 * 5 * 7^2 * 17 * 23 * 317 * 401 * 3413 * 137711996273 * 27335499462112948820081
1471,1,17,x^17 + x^16 + 68,2 * 3 * 5 * 7^2 * 255443 * 1882799592212087242677029335803147337545965659
1471,1,18,x^18 + x^17 + 63,2^7 * 3^3 * 5 * 7^2 * 19 * 23 * 37 * 823 * 877 * 73009 * 113809 * 46257097845979 * 273825766582303303
1471,1,19,x^19 + x^18 + 11,2 * 3 * 5 * 7^2 * 1787 * 9502675619 * 45140836835351 * 1357636120678254243752780353463
1471,1,20,x^20 + x^19 + 14,2^8 * 3 * 5^2 * 7^2 * 11 * 23 * 41 * 101 * 241 * 317 * 461 * 691 * 3413 * 4261 * 140831 * 811241 * 2941691 * 3020401 * 6355028201
1471,1,21,x^21 + x^20 + 11,2 * 3^2 * 5 * 7^3 * 43 * 631 * 823 * 877 * 1448349368557553911 * 3780584244270999381029399052711637
1471,1,22,x^22 + x^21 + 29,2^7 * 3 * 5 * 7^2 * 23 * 67^2 * 199 * 2333 * 176177642059 * 1352158866973294711 * 4532707776990342372167053
1471,1,23,x^23 + x^22 + 37,2 * 3 * 5 * 7^2 * 47 * 60069716263 * 1725920151340117728375287432582747999909965723746712897753
1471,1,24,x^24 + x^23 + 69,2^9 * 3^2 * 5 * 7^2 * 13 * 17 * 19 * 23 * 97 * 317 * 823 * 853 * 877 * 3413 * 19489 * 113809 * 4352977 * 12760168273 * 88156720273 * 137711996273
1471,1,25,x^25 + x^24 + 189,2 * 3 * 5^3 * 7^2 * 461 * 691 * 1451 * 31601 * 171851 * 2941691 * 158229424501 * 1957541400901 * 184401709904490432594739901
1471,2,2,x^4 + x^3 + 14,2^8 * 3 * 5 * 7^2 * 23 * 317 * 3413
1471,2,3,x^6 + x^5 + 51,2^7 * 3^2 * 5 * 7^2 * 19 * 23 * 823 * 877 * 113809
1471,2,4,x^8 + x^7 + 14,2^9 * 3 * 5 * 7^2 * 17 * 23 * 317 * 3413 * 137711996273
1471,2,5,x^10 + x^9 + 15,2^7 * 3 * 5^2 * 7^2 * 11 * 23 * 461 * 691 * 140831 * 2941691 * 3020401
1471,2,6,x^12 + x^11 + 66,2^8 * 3^2 * 5 * 7^2 * 13 * 19 * 23 * 97 * 317 * 823 * 853 * 877 * 3413 * 113809 * 4352977
1471,2,7,x^14 + x^13 + 179,2^7 * 3 * 5 * 7^3 * 23 * 71 * 5783 * 20483 * 1203859469 * 1448349368557553911
1471,2,8,x^16 + x^15 + 120,2^10 * 3 * 5 * 7^2 * 17 * 23 * 317 * 401 * 3413 * 137711996273 * 27335499462112948820081
1471,2,9,x^18 + x^17 + 63,2^7 * 3^3 * 5 * 7^2 * 19 * 23 * 37 * 823 * 877 * 73009 * 113809 * 46257097845979 * 273825766582303303
1471,2,10,x^20 + x^19 + 14,2^8 * 3 * 5^2 * 7^2 * 11 * 23 * 41 * 101 * 241 * 317 * 461 * 691 * 3413 * 4261 * 140831 * 811241 * 2941691 * 3020401 * 6355028201
1471,2,11,x^22 + x^21 + 29,2^7 * 3 * 5 * 7^2 * 23 * 67^2 * 199 * 2333 * 176177642059 * 1352158866973294711 * 4532707776990342372167053
1471,2,12,x^24 + x^23 + 69,2^9 * 3^2 * 5 * 7^2 * 13 * 17 * 19 * 23 * 97 * 317 * 823 * 853 * 877 * 3413 * 19489 * 113809 * 4352977 * 12760168273 * 88156720273 * 137711996273
1471,3,2,x^6 + x^5 + 51,2^7 * 3^2 * 5 * 7^2 * 19 * 23 * 823 * 877 * 113809
1471,3,3,x^9 + x^8 + 68,2 * 3^3 * 5 * 7^2 * 823 * 877 * 73009 * 46257097845979
1471,3,4,x^12 + x^11 + 66,2^8 * 3^2 * 5 * 7^2 * 13 * 19 * 23 * 97 * 317 * 823 * 853 * 877 * 3413 * 113809 * 4352977
1471,3,5,x^15 + x^14 + 34,2 * 3^2 * 5^2 * 7^2 * 31 * 461 * 691 * 823 * 877 * 2941691 * 12609609871 * 56045751906481
1471,3,6,x^18 + x^17 + 63,2^7 * 3^3 * 5 * 7^2 * 19 * 23 * 37 * 823 * 877 * 73009 * 113809 * 46257097845979 * 273825766582303303
1471,3,7,x^21 + x^20 + 11,2 * 3^2 * 5 * 7^3 * 43 * 631 * 823 * 877 * 1448349368557553911 * 3780584244270999381029399052711637
1471,3,8,x^24 + x^23 + 69,2^9 * 3^2 * 5 * 7^2 * 13 * 17 * 19 * 23 * 97 * 317 * 823 * 853 * 877 * 3413 * 19489 * 113809 * 4352977 * 12760168273 * 88156720273 * 137711996273
1471,4,2,x^8 + x^7 + 14,2^9 * 3 * 5 * 7^2 * 17 * 23 * 317 * 3413 * 137711996273
1471,4,3,x^12 + x^11 + 66,2^8 * 3^2 * 5 * 7^2 * 13 * 19 * 23 * 97 * 317 * 823 * 853 * 877 * 3413 * 113809 * 4352977
1471,4,4,x^16 + x^15 + 120,2^10 * 3 * 5 * 7^2 * 17 * 23 * 317 * 401 * 3413 * 137711996273 * 27335499462112948820081
1471,4,5,x^20 + x^19 + 14,2^8 * 3 * 5^2 * 7^2 * 11 * 23 * 41 * 101 * 241 * 317 * 461 * 691 * 3413 * 4261 * 140831 * 811241 * 2941691 * 3020401 * 6355028201
1471,4,6,x^24 + x^23 + 69,2^9 * 3^2 * 5 * 7^2 * 13 * 17 * 19 * 23 * 97 * 317 * 823 * 853 * 877 * 3413 * 19489 * 113809 * 4352977 * 12760168273 * 88156720273 * 137711996273
1471,5,2,x^10 + x^9 + 15,2^7 * 3 * 5^2 * 7^2 * 11 * 23 * 461 * 691 * 140831 * 2941691 * 3020401
1471,5,3,x^15 + x^14 + 34,2 * 3^2 * 5^2 * 7^2 * 31 * 461 * 691 * 823 * 877 * 2941691 * 12609609871 * 56045751906481
1471,5,4,x^20 + x^19 + 14,2^8 * 3 * 5^2 * 7^2 * 11 * 23 * 41 * 101 * 241 * 317 * 461 * 691 * 3413 * 4261 * 140831 * 811241 * 2941691 * 3020401 * 6355028201
1471,5,5,x^25 + x^24 + 189,2 * 3 * 5^3 * 7^2 * 461 * 691 * 1451 * 31601 * 171851 * 2941691 * 158229424501 * 1957541400901 * 184401709904490432594739901
1471,6,2,x^12 + x^11 + 66,2^8 * 3^2 * 5 * 7^2 * 13 * 19 * 23 * 97 * 317 * 823 * 853 * 877 * 3413 * 113809 * 4352977
1471,6,3,x^18 + x^17 + 63,2^7 * 3^3 * 5 * 7^2 * 19 * 23 * 37 * 823 * 877 * 73009 * 113809 * 46257097845979 * 273825766582303303
1471,6,4,x^24 + x^23 + 69,2^9 * 3^2 * 5 * 7^2 * 13 * 17 * 19 * 23 * 97 * 317 * 823 * 853 * 877 * 3413 * 19489 * 113809 * 4352977 * 12760168273 * 88156720273 * 137711996273
1471,7,2,x^14 + x^13 + 179,2^7 * 3 * 5 * 7^3 * 23 * 71 * 5783 * 20483 * 1203859469 * 1448349368557553911
1471,7,3,x^21 + x^20 + 11,2 * 3^2 * 5 * 7^3 * 43 * 631 * 823 * 877 * 1448349368557553911 * 3780584244270999381029399052711637
1471,8,2,x^16 + x^15 + 120,2^10 * 3 * 5 * 7^2 * 17 * 23 * 317 * 401 * 3413 * 137711996273 * 27335499462112948820081
1471,8,3,x^24 + x^23 + 69,2^9 * 3^2 * 5 * 7^2 * 13 * 17 * 19 * 23 * 97 * 317 * 823 * 853 * 877 * 3413 * 19489 * 113809 * 4352977 * 12760168273 * 88156720273 * 137711996273
1471,9,2,x^18 + x^17 + 63,2^7 * 3^3 * 5 * 7^2 * 19 * 23 * 37 * 823 * 877 * 73009 * 113809 * 46257097845979 * 273825766582303303
1471,10,2,x^20 + x^19 + 14,2^8 * 3 * 5^2 * 7^2 * 11 * 23 * 41 * 101 * 241 * 317 * 461 * 691 * 3413 * 4261 * 140831 * 811241 * 2941691 * 3020401 * 6355028201
1471,11,2,x^22 + x^21 + 29,2^7 * 3 * 5 * 7^2 * 23 * 67^2 * 199 * 2333 * 176177642059 * 1352158866973294711 * 4532707776990342372167053
1471,12,2,x^24 + x^23 + 69,2^9 * 3^2 * 5 * 7^2 * 13 * 17 * 19 * 23 * 97 * 317 * 823 * 853 * 877 * 3413 * 19489 * 113809 * 4352977 * 12760168273 * 88156720273 * 137711996273
