p,r,n,poly,factorization
3881,1,2,x^2 + x + 34,2^4 * 3 * 5 * 97 * 647
3881,1,3,x^3 + x^2 + 13,2^3 * 5 * 97 * 15066043
3881,1,4,x^4 + x^3 + 52,2^5 * 3 * 5 * 97 * 281 * 647 * 26801
3881,1,5,x^5 + x^4 + 23,2^3 * 5^2 * 11^2 * 97 * 375086223641
3881,1,6,x^6 + x^5 + 178,2^4 * 3^2 * 5 * 7 * 31 * 97 * 647 * 23131 * 15066043
3881,1,7,x^7 + x^6 + 15,2^3 * 5 * 29 * 43 * 97 * 3613 * 758646325288517
3881,1,8,x^8 + x^7 + 13,2^6 * 3 * 5 * 41 * 97 * 281 * 313 * 647 * 6553 * 26801 * 1348889
3881,1,9,x^9 + x^8 + 111,2^3 * 5 * 19 * 37 * 97 * 109 * 181 * 433 * 15066043 * 569001697813
3881,1,10,x^10 + x^9 + 89,2^4 * 3 * 5^2 * 11^2 * 97 * 647 * 2484571 * 91287491 * 375086223641
3881,1,11,x^11 + x^10 + 31,2^3 * 5 * 67 * 97 * 1409 * 27873341 * 614572289 * 479513177722613
3881,1,12,x^12 + x^11 + 17,2^5 * 3^2 * 5 * 7 * 13 * 31 * 97 * 281 * 647 * 1021 * 23131 * 26801 * 15066043 * 17092494457
3881,1,13,x^13 + x^12 + 30,2^3 * 5 * 79 * 97 * 95239 * 159979 * 331319 * 244139932661 * 119962517710933
3881,1,14,x^14 + x^13 + 17,2^4 * 3 * 5 * 29 * 43 * 97 * 463 * 647 * 3613 * 165998771 * 44449215917 * 758646325288517
3881,1,15,x^15 + x^14 + 15,2^3 * 5^2 * 11^2 * 97 * 211 * 271 * 13681 * 15066043 * 375086223641 * 65776026697993372261
3881,1,16,x^16 + x^15 + 34,2^7 * 3 * 5 * 17 * 41 * 97 * 281 * 313 * 647 * 6553 * 26801 * 65521 * 683201 * 1348889 * 4591361 * 7365458273
3881,1,17,x^17 + x^16 + 30,2^3 * 5 * 97 * 3761557 * 704437640564051082284936977374794648587418979331021
3881,1,18,x^18 + x^17 + 35,2^4 * 3^3 * 5 * 7 * 19 * 31 * 37 * 97 * 109 * 181 * 433 * 647 * 4861 * 23131 * 255907 * 15066043 * 569001697813 * 915656989861
3881,1,19,x^19 + x^18 + 136,2^3 * 5 * 97 * 15733 * 7475097269 * 30798088799407 * 213428804944183663 * 51628831521738538307
