p,n,poly,factorization
7573,2,x^2 + x + 2,2^3 * 3 * 7 * 541 * 631
7573,3,x^3 + x^2 + 2,2^2 * 3^2 * 19 * 631 * 1006279
7573,4,x^4 + x^3 + 15,2^4 * 3 * 5 * 7 * 541 * 631 * 5735033
7573,5,x^5 + x^4 + 6,2^2 * 3 * 11 * 61 * 211 * 631 * 4691 * 4952891
7573,6,x^6 + x^5 + 38,2^3 * 3^2 * 7 * 19 * 541 * 631 * 1006279 * 57342757
7573,7,x^7 + x^6 + 21,2^2 * 3 * 631 * 188653598001495327078043
7573,8,x^8 + x^7 + 50,2^5 * 3 * 5 * 7 * 17 * 541 * 631 * 26513 * 5735033 * 3648665401
7573,9,x^9 + x^8 + 7,2^2 * 3^3 * 19 * 631 * 757 * 32707 * 1006279 * 2539509815580931
7573,10,x^10 + x^9 + 15,2^3 * 3 * 7 * 11 * 61 * 211 * 541 * 631 * 2791 * 4691 * 4952891 * 1178296660591
7573,11,x^11 + x^10 + 60,2^2 * 3 * 23 * 89 * 631 * 100182149 * 119846453 * 25246637744929763537
7573,12,x^12 + x^11 + 123,2^4 * 3^2 * 5 * 7 * 13 * 19 * 541 * 631 * 1006279 * 5735033 * 57342757 * 253004629158301
7573,13,x^13 + x^12 + 32,2^2 * 3 * 53 * 631 * 896246651 * 16173090103 * 46320838446768460362597109
7573,14,x^14 + x^13 + 41,2^3 * 3 * 7^2 * 29 * 541 * 631 * 1188601 * 3003379 * 260260421 * 188653598001495327078043
7573,15,x^15 + x^14 + 2,2^2 * 3^2 * 11 * 19 * 31^2 * 61 * 211 * 631 * 1201 * 4691 * 120091 * 1006279 * 4952891 * 78038595895271234131
7573,16,x^16 + x^15 + 114,2^6 * 3 * 5 * 7 * 17 * 541 * 631 * 5009 * 26513 * 5735033 * 3648665401 * 120115674257 * 8990067317661457
7573,17,x^17 + x^16 + 94,2^2 * 3 * 137 * 631 * 343566907 * 2486639158492785274957116296724631644749277567670699
7573,18,x^18 + x^17 + 34,2^3 * 3^3 * 7 * 19 * 37 * 541 * 631 * 757 * 32707 * 390961 * 1006279 * 2115703 * 57342757 * 6163364863 * 2539509815580931
7573,19,x^19 + x^18 + 38,2^2 * 3 * 229 * 631 * 552787 * 53025805067143780721610048296141502733073800244456074442710081
7573,20,x^20 + x^19 + 320,2^4 * 3 * 5^2 * 7 * 11 * 61 * 211 * 541 * 631 * 2791 * 4691 * 4952891 * 5735033 * 1178296660591 * 2163583410018630161201238422141
