p,e,n,poly,factorization
9649,1,2,x^2 + x + 14,2^5 * 3^2 * 5^2 * 67 * 193
9649,1,3,x^3 + x^2 + 33,2^4 * 3^3 * 13 * 67 * 349 * 6841
9649,1,4,x^4 + x^3 + 28,2^6 * 3^2 * 5^2 * 61 * 67 * 193 * 763141
9649,1,5,x^5 + x^4 + 55,2^4 * 3^2 * 31 * 67 * 279648531688571
9649,1,6,x^6 + x^5 + 56,2^5 * 3^3 * 5^2 * 7 * 13 * 67 * 193 * 349 * 3457 * 3847 * 6841
9649,1,7,x^7 + x^6 + 14,2^4 * 3^2 * 67 * 27749 * 29086503193262198699
9649,1,8,x^8 + x^7 + 41,2^7 * 3^2 * 5^2 * 41 * 61 * 67 * 89 * 113 * 193 * 3209 * 763141 * 3275497
9649,1,9,x^9 + x^8 + 33,2^4 * 3^4 * 13 * 19 * 67 * 349 * 6841 * 208441 * 67925967769042723
9649,1,10,x^10 + x^9 + 139,2^5 * 3^2 * 5^3 * 11 * 31 * 67 * 181 * 193 * 1481 * 587878931 * 279648531688571
9649,1,11,x^11 + x^10 + 73,2^4 * 3^2 * 23 * 67 * 6397667 * 7993577597237 * 5948088384182874403
9649,1,12,x^12 + x^11 + 29,2^6 * 3^3 * 5^2 * 7 * 13 * 37 * 61 * 67 * 193 * 313 * 349 * 3457 * 3847 * 6841 * 763141 * 748485100021
9649,1,13,x^13 + x^12 + 21,2^4 * 3^2 * 67 * 547 * 5851 * 28955548500182469959 * 7028836932141551471387
9649,1,14,x^14 + x^13 + 175,2^5 * 3^2 * 5^2 * 67 * 193 * 27749 * 97973 * 288528311 * 28546573819 * 29086503193262198699
9649,1,15,x^15 + x^14 + 53,2^4 * 3^3 * 13 * 31 * 67 * 349 * 6841 * 118366771 * 217428331 * 279648531688571 * 2919224579257201
9649,1,16,x^16 + x^15 + 21,2^8 * 3^2 * 5^2 * 17 * 41 * 61 * 67 * 89 * 113 * 193 * 449 * 3209 * 763141 * 3275497 * 24274730033 * 202758366860444609
9649,1,17,x^17 + x^16 + 173,2^4 * 3^2 * 67 * 137 * 3032801 * 24831017 * 4717197686111 * 116016256558331172823702826893402079
9649,1,18,x^18 + x^17 + 7,2^5 * 3^4 * 5^2 * 7 * 13 * 19 * 67 * 193 * 349 * 3457 * 3847 * 6841 * 141499 * 208441 * 67925967769042723 * 5703487154819357347
9649,1,19,x^19 + x^18 + 85,2^4 * 3^2 * 67 * 160817 * 6460039 * 176932814968220496547 * 2859901290056296938454869019676047977191
9649,1,20,x^20 + x^19 + 14,2^6 * 3^2 * 5^3 * 11 * 31 * 61 * 67 * 181 * 193 * 1481 * 763141 * 587878931 * 279648531688571 * 75137795083248104729075491166401
9649,2,2,x^4 + x^3 + 28,2^6 * 3^2 * 5^2 * 61 * 67 * 193 * 763141
9649,2,3,x^6 + x^5 + 56,2^5 * 3^3 * 5^2 * 7 * 13 * 67 * 193 * 349 * 3457 * 3847 * 6841
9649,2,4,x^8 + x^7 + 41,2^7 * 3^2 * 5^2 * 41 * 61 * 67 * 89 * 113 * 193 * 3209 * 763141 * 3275497
9649,2,5,x^10 + x^9 + 139,2^5 * 3^2 * 5^3 * 11 * 31 * 67 * 181 * 193 * 1481 * 587878931 * 279648531688571
9649,2,6,x^12 + x^11 + 29,2^6 * 3^3 * 5^2 * 7 * 13 * 37 * 61 * 67 * 193 * 313 * 349 * 3457 * 3847 * 6841 * 763141 * 748485100021
9649,2,7,x^14 + x^13 + 175,2^5 * 3^2 * 5^2 * 67 * 193 * 27749 * 97973 * 288528311 * 28546573819 * 29086503193262198699
9649,2,8,x^16 + x^15 + 21,2^8 * 3^2 * 5^2 * 17 * 41 * 61 * 67 * 89 * 113 * 193 * 449 * 3209 * 763141 * 3275497 * 24274730033 * 202758366860444609
9649,2,9,x^18 + x^17 + 7,2^5 * 3^4 * 5^2 * 7 * 13 * 19 * 67 * 193 * 349 * 3457 * 3847 * 6841 * 141499 * 208441 * 67925967769042723 * 5703487154819357347
9649,2,10,x^20 + x^19 + 14,2^6 * 3^2 * 5^3 * 11 * 31 * 61 * 67 * 181 * 193 * 1481 * 763141 * 587878931 * 279648531688571 * 75137795083248104729075491166401
9649,3,2,x^6 + x^5 + 56,2^5 * 3^3 * 5^2 * 7 * 13 * 67 * 193 * 349 * 3457 * 3847 * 6841
9649,3,3,x^9 + x^8 + 33,2^4 * 3^4 * 13 * 19 * 67 * 349 * 6841 * 208441 * 67925967769042723
9649,3,4,x^12 + x^11 + 29,2^6 * 3^3 * 5^2 * 7 * 13 * 37 * 61 * 67 * 193 * 313 * 349 * 3457 * 3847 * 6841 * 763141 * 748485100021
9649,3,5,x^15 + x^14 + 53,2^4 * 3^3 * 13 * 31 * 67 * 349 * 6841 * 118366771 * 217428331 * 279648531688571 * 2919224579257201
