p,n,poly,factorization
8819,2,x^2 + x + 2,2^3 * 3^2 * 5 * 7^2 * 4409
8819,3,x^3 + x^2 + 11,2 * 769 * 4409 * 101149
8819,4,x^4 + x^3 + 6,2^4 * 3^2 * 5 * 7^2 * 13 * 17 * 4409 * 175961
8819,5,x^5 + x^4 + 11,2 * 4409 * 6049599422007961
8819,6,x^6 + x^5 + 13,2^3 * 3^3 * 5 * 7^2 * 463 * 769 * 4409 * 55987 * 101149
8819,7,x^7 + x^6 + 17,2 * 43 * 1289 * 4409 * 883132993 * 9612089831
8819,8,x^8 + x^7 + 2,2^5 * 3^2 * 5 * 7^2 * 13 * 17 * 4409 * 175961 * 3024456724303561
8819,9,x^9 + x^8 + 15,2 * 769 * 4409 * 101149 * 470452797775790514290341
8819,10,x^10 + x^9 + 22,2^3 * 3^2 * 5^2 * 7^2 * 11 * 31 * 41 * 131 * 241 * 4409 * 2740511 * 6049599422007961
8819,11,x^11 + x^10 + 3,2 * 89 * 199 * 4409 * 28579 * 289477 * 150139309 * 129373130396373953
8819,12,x^12 + x^11 + 8,2^4 * 3^3 * 5 * 7^2 * 13 * 17 * 463 * 769 * 4409 * 55987 * 101149 * 175961 * 6048913370832361
8819,13,x^13 + x^12 + 20,2 * 3407 * 4409 * 472447951 * 251269395799707247 * 547287665733641639
8819,14,x^14 + x^13 + 103,2^3 * 3^2 * 5 * 7^3 * 43 * 239 * 953 * 1289 * 4409 * 323443 * 883132993 * 9612089831 * 912179304961
8819,15,x^15 + x^14 + 3,2 * 769 * 4409 * 101149 * 411137214571 * 6049599422007961 * 88985389035494113651
8819,16,x^16 + x^15 + 56,2^6 * 3^2 * 5 * 7^2 * 13 * 17 * 97 * 4409 * 175961 * 24493454849 * 3024456724303561 * 7700216985235201457
8819,17,x^17 + x^16 + 5,2 * 103 * 2551 * 4409 * 730559 * 2092021 * 59482830307 * 56052899991885821131548962381029889
8819,18,x^18 + x^17 + 168,2^3 * 3^4 * 5 * 7^2 * 19 * 397 * 463 * 769 * 4409 * 55987 * 101149 * 2045962081 * 10161389827 * 470452797775790514290341
8819,19,x^19 + x^18 + 5,2 * 4409 * 104135166311789967538958509745276608696813548516165620023681109608273021
8819,20,x^20 + x^19 + 181,2^4 * 3^2 * 5^2 * 7^2 * 11 * 13 * 17 * 31 * 41 * 101 * 131 * 241 * 461 * 4409 * 175961 * 2740511 * 589159682201 * 1333826731121561 * 6049599422007961
